episode,epsilon_p1,epsilon_p2,score_p1,score_p2,avg_duration,avg_reward_p1,avg_reward_p2,opponent_ep,episode_step,lr
589,0.627,0.627,217,229,5563,-0.20500475977971866,-0.20967828834672267,50,5563,0.0001
590,0.626,0.626,217,230,1754,-0.5386753853009365,-0.5449658060618597,750,1754,0.0001
591,0.626,0.626,217,230,5563,-0.10072586290920484,-0.10415990124122686,500,5563,0.0001
592,0.625,0.625,217,231,1919,-0.6802302196961144,-0.6665403181011365,750,1919,0.0001
593,0.624,0.624,217,231,5561,-0.3508860715259437,-0.35583853898985845,400,5561,0.0001
594,0.624,0.624,217,231,5558,-0.0983267296248027,-0.09482594702707656,500,5558,0.0001
595,0.623,0.623,217,231,5551,-0.14522224509389262,-0.14190627703536887,700,5551,0.0001
596,0.623,0.623,217,232,1141,-0.5941816321979732,-0.6167550870463161,500,1141,0.0001
597,0.622,0.622,217,232,5555,-0.42483641649726267,-0.5100567854607947,450,5555,0.0001
598,0.621,0.621,218,232,1223,-0.5588608498568051,-0.5464873718889607,900,1223,0.0001
599,0.621,0.621,218,232,5551,-0.5419022061906049,-0.6268878851481469,450,5551,0.0001
600,0.62,0.62,218,233,1426,-0.5287118781085746,-0.530020368531404,900,1426,0.0001
601,0.619,0.619,218,234,2073,-0.5885715525260601,-0.5944448822357672,750,2073,0.0001
602,0.619,0.619,218,234,5559,-0.14948734347917997,-0.14979119281685316,600,5559,0.0001
603,0.618,0.618,218,234,5553,-0.9726265545620476,-0.8826787169714044,100,5553,0.0001
604,0.617,0.617,218,234,5566,-0.16472413833674782,-0.1716928331255001,100,5566,0.0001
605,0.617,0.617,218,234,5551,-0.29543914366572,-0.30205942026082105,450,5551,0.0001
606,0.616,0.616,218,235,2016,-0.59452866074386,-0.6029719028065736,750,2016,0.0001
607,0.616,0.616,218,235,5559,-0.5146151471492328,-0.42142284312161404,500,5559,0.0001
608,0.615,0.615,219,235,2372,-0.564571628738582,-0.5726412913783913,100,2372,0.0001
609,0.614,0.614,220,235,1269,-0.4906127094318535,-0.49850416045894425,800,1269,0.0001
610,0.614,0.614,220,236,1831,-0.7828898019961444,-0.7544108780850145,750,1831,0.0001
611,0.613,0.613,221,236,1304,-0.6475008227452655,-0.6955801303191536,800,1304,0.0001
612,0.612,0.612,221,236,5564,-0.27502235752377474,-0.27642422635463937,350,5564,0.0001
613,0.612,0.612,221,236,5561,-0.24547789006098333,-0.24961364110002507,50,5561,0.0001
614,0.611,0.611,221,236,5568,-0.24271206280414442,-0.24310115938500396,100,5568,0.0001
615,0.611,0.611,221,236,5554,-0.15493606184492445,-0.15801629338984435,50,5554,0.0001
616,0.61,0.61,221,236,5559,-0.15435332628615414,-0.15475462622479064,200,5559,0.0001
617,0.609,0.609,221,236,5565,-0.24214175135467242,-0.24190560884846632,100,5565,0.0001
618,0.609,0.609,222,236,1458,-0.5531401805049366,-0.5450922653816374,650,1458,0.0001
619,0.608,0.608,223,236,1288,-0.7792712639749159,-0.8365464901439932,100,1288,0.0001
620,0.607,0.607,223,236,5564,-0.2503828590727105,-0.27597101562969245,400,5564,0.0001
621,0.607,0.607,224,236,1226,-0.675050473804963,-0.6748172380596914,750,1226,0.0001
622,0.606,0.606,224,236,5559,-0.38275746153965134,-0.3896841703542858,400,5559,0.0001
623,0.605,0.605,224,236,5552,-0.20194025770839147,-0.20940650446542533,500,5552,0.0001
624,0.605,0.605,224,236,5558,-0.39543314030300974,-0.39939725957207983,100,5558,0.0001
625,0.604,0.604,224,236,5566,-0.13619467115998626,-0.14456870610184025,550,5566,0.0001
626,0.604,0.604,224,236,5557,-0.44666335154422265,-0.4463257703116509,100,5557,0.0001
627,0.603,0.603,224,236,5557,-0.180298562538374,-0.1830602097838478,350,5557,0.0001
628,0.602,0.602,224,236,5558,-0.36759734701092295,-0.3721263560995378,200,5558,0.0001
629,0.602,0.602,224,237,1358,-0.7544526670853433,-0.7282355778109413,100,1358,0.0001
630,0.601,0.601,224,237,5560,-0.5313917313866694,-0.6244918347412671,150,5560,0.0001
631,0.6,0.6,225,237,1404,-0.5183399309025098,-0.49768064234767817,650,1404,0.0001
632,0.6,0.6,225,238,1806,-0.6329365478416764,-0.6272671830687296,300,1806,0.0001
633,0.599,0.599,225,238,5562,-0.3101897336040872,-0.3582518040815362,600,5562,0.0001
634,0.598,0.598,226,238,2286,-0.7377101485404095,-0.7335424770720365,700,2286,0.0001
635,0.598,0.598,226,238,5555,-0.40075962464318743,-0.40128434315639194,300,5555,0.0001
636,0.597,0.597,226,238,5557,-0.23348802493716006,-0.23065942119239324,150,5557,0.0001
637,0.597,0.597,226,238,5563,-0.2560657214728693,-0.2535937299846614,400,5563,0.0001
638,0.596,0.596,226,238,5566,-0.19881300262244864,-0.20307159378061077,150,5566,0.0001
639,0.595,0.595,226,239,1359,-0.9891404060026904,-0.9321659700556587,750,1359,0.0001
640,0.595,0.595,226,239,5556,-0.19856537549239173,-0.20340042163560326,150,5556,0.0001
641,0.594,0.594,226,240,1578,-0.6305648472334419,-0.6337004766561196,650,1578,0.0001
642,0.593,0.593,227,240,1018,-0.48551954363967054,-0.4735810832207348,750,1018,0.0001
643,0.593,0.593,227,240,5561,-0.2861967088855246,-0.28502423161518026,400,5561,0.0001
644,0.592,0.592,228,240,1623,-0.7959891940519556,-0.8247491616552312,200,1623,0.0001
645,0.592,0.592,228,240,5558,-0.2099204771724536,-0.21486117145711242,50,5558,0.0001
646,0.591,0.591,228,241,1533,-0.6412533631851894,-0.6458929232631975,850,1533,0.0001
647,0.59,0.59,228,241,5553,-0.29651082040282273,-0.3036149375853248,350,5553,0.0001
648,0.59,0.59,229,241,1336,-0.4732946067388604,-0.4667384750735924,0,1336,0.0001
649,0.589,0.589,229,241,5558,-0.3376107522779574,-0.3447823726593828,450,5558,0.0001
650,0.588,0.588,230,241,1703,-1.0772728777228204,-1.1473449591769822,650,1703,0.0001
651,0.588,0.588,230,242,2225,-0.6621984746236861,-0.6508394323984358,100,2225,0.0001
652,0.587,0.587,230,243,1431,-0.5649630657634463,-0.5576895863447775,700,1431,0.0001
653,0.586,0.586,230,244,1149,-0.5966950731931517,-0.6045203053952838,450,1149,0.0001
654,0.586,0.586,230,244,5559,-0.9467669771632404,-1.03338510657326,50,5559,0.0001
655,0.585,0.585,230,244,5556,-0.2373395720394567,-0.2381075573338669,450,5556,0.0001
656,0.585,0.585,230,245,1352,-0.6383222123911048,-0.6019127741342608,700,1352,0.0001
657,0.584,0.584,230,246,1228,-0.45898803011924283,-0.45049344734298613,750,1228,0.0001
658,0.583,0.583,230,246,5558,-0.20241181656363974,-0.21008569860360132,450,5558,0.0001
659,0.583,0.583,230,246,5556,-0.28010714681932897,-0.2855071696092245,100,5556,0.0001
660,0.582,0.582,230,246,5562,-0.1855392688005433,-0.19117276076643003,350,5562,0.0001
661,0.581,0.581,230,246,5559,-0.2848182809749469,-0.2945858611100859,200,5559,0.0001
662,0.581,0.581,231,246,1835,-0.7269445301372212,-0.7821107391026823,750,1835,0.0001
663,0.58,0.58,231,247,1322,-0.5189071710972403,-0.5284938421509111,900,1322,0.0001
664,0.579,0.579,231,247,5564,-0.2607314743274158,-0.268815486984318,200,5564,0.0001
665,0.579,0.579,231,248,3930,-0.43459194551816954,-0.3740028955405075,150,3930,0.0001
666,0.578,0.578,231,248,5561,-0.21792312802110214,-0.2252568732028728,400,5561,0.0001
667,0.578,0.578,231,248,5567,-0.2708263158484516,-0.2767499814174967,250,5567,0.0001
668,0.577,0.577,231,248,5566,-0.21847895960615338,-0.22410089906493247,200,5566,0.0001
669,0.576,0.576,231,248,5558,-0.222329491783363,-0.22743648630070817,50,5558,0.0001
670,0.576,0.576,231,248,5551,-0.17773700564461797,-0.1843327834382947,100,5551,0.0001
671,0.575,0.575,231,249,995,-0.5303646531972361,-0.5321902110591344,900,995,0.0001
672,0.574,0.574,231,249,5562,-0.1571358182977879,-0.1617573855706271,200,5562,0.0001
673,0.574,0.574,231,249,5562,-0.2335064841597432,-0.2392322543524106,250,5562,0.0001
674,0.573,0.573,231,250,1496,-0.4773223367620503,-0.47334922029591764,0,1496,0.0001
675,0.573,0.573,231,250,5566,-0.20822836257245297,-0.21528604277882207,400,5566,0.0001
676,0.572,0.572,231,250,5561,-0.1566216769108519,-0.16441938549935978,100,5561,0.0001
677,0.571,0.571,231,250,5550,-0.28780972460462234,-0.2905856994797966,350,5550,0.0001
678,0.571,0.571,231,251,1360,-0.8383407526358321,-0.8026520774660683,500,1360,0.0001
679,0.57,0.57,232,251,1426,-0.875815975330498,-0.938093036793216,150,1426,0.0001
680,0.569,0.569,232,251,5562,-0.14461169023959222,-0.15109224389708348,400,5562,0.0001
681,0.569,0.569,232,251,5562,-0.22798025385161527,-0.23357784758685748,250,5562,0.0001
682,0.568,0.568,232,251,5560,-0.15430592080832004,-0.15955395953904375,200,5560,0.0001
683,0.567,0.567,232,252,1310,-0.45870913050835294,-0.4634980720947598,0,1310,0.0001
684,0.567,0.567,232,252,5556,-0.3311703205209801,-0.33764943572993283,100,5556,0.0001
685,0.566,0.566,233,252,1256,-0.47998613367666393,-0.48138375609315215,800,1256,0.0001
686,0.566,0.566,233,252,5556,-0.4055318666173996,-0.41145631795684245,250,5556,0.0001
687,0.565,0.565,233,253,2957,-0.4776445701679963,-0.4868028888594596,300,2957,0.0001
688,0.564,0.564,233,253,5560,-0.14595602563205917,-0.15109028562067375,100,5560,0.0001
689,0.564,0.564,233,253,5563,-0.14892985908218984,-0.15478661498558355,400,5563,0.0001
690,0.563,0.563,233,253,5561,-0.1885044127424221,-0.18401598804469954,500,5561,0.0001
691,0.562,0.562,233,253,5558,-0.2521830541983167,-0.25483361696819296,350,5558,0.0001
692,0.562,0.562,233,253,5558,-0.22705639529527294,-0.22505295355762825,150,5558,0.0001
693,0.561,0.561,233,253,5556,-0.2913295645048345,-0.2939927448363587,550,5556,0.0001
694,0.56,0.56,233,253,5561,-0.7255133399287773,-0.638212642201014,600,5561,0.0001
695,0.56,0.56,233,253,5562,-0.2251012924763896,-0.2248315100948712,50,5562,0.0001
696,0.559,0.559,233,253,5560,-0.4029012279597507,-0.40663368047513276,550,5560,0.0001
697,0.559,0.559,233,253,5562,-0.14366547858349502,-0.14508277033557054,550,5562,0.0001
698,0.558,0.558,233,253,5564,-0.2874557587715635,-0.30270896050766594,400,5564,0.0001
699,0.557,0.557,233,253,5564,-0.24438494776643954,-0.23866698171538345,150,5564,0.0001
700,0.557,0.557,233,253,5556,-0.4506408609746845,-0.44863085151068866,100,5556,0.0001
701,0.556,0.556,233,253,5557,-0.2399251385130731,-0.23221888406874494,150,5557,0.0001
702,0.555,0.555,233,254,1792,-0.6738214706538945,-0.6595673754003161,650,1792,0.0001
703,0.555,0.555,233,254,5555,-0.31635456853191407,-0.31219866992351275,500,5555,0.0001
704,0.554,0.554,233,254,5559,-0.285800805307405,-0.2787332470071933,500,5559,0.0001
705,0.554,0.554,233,254,5554,-0.3354969479748481,-0.3372867507694725,350,5554,0.0001
706,0.553,0.553,234,254,2045,-0.803195016583942,-0.7981444039839819,0,2045,0.0001
707,0.552,0.552,234,254,5563,-0.3630356919165096,-0.3636245318102635,450,5563,0.0001
708,0.552,0.552,235,254,1338,-0.5554219685298705,-0.5839664470033832,850,1338,0.0001
709,0.551,0.551,236,254,1341,-0.5235598867459708,-0.521476027046765,400,1341,0.0001
710,0.55,0.55,236,255,1865,-0.5541364699365102,-0.5758368777268076,650,1865,0.0001
711,0.55,0.55,237,255,1886,-0.5062716645233055,-0.48031942531030386,500,1886,0.0001
712,0.549,0.549,237,255,5562,-0.0877153237623043,-0.08574583074835007,550,5562,0.0001
713,0.548,0.548,237,255,5561,-0.11556878050384017,-0.11314475659151248,450,5561,0.0001
714,0.548,0.548,237,255,5560,-0.15141076694148528,-0.14776923428719038,500,5560,0.0001
715,0.547,0.547,238,255,2269,-0.659272201142423,-0.6536349682191605,750,2269,0.0001
716,0.547,0.547,239,255,1642,-0.6295277965304579,-0.6417384960433506,850,1642,0.0001
717,0.546,0.546,239,255,5563,-0.4367309057473725,-0.36122831985822723,600,5563,0.0001
718,0.545,0.545,239,255,5557,-0.7348859510181566,-0.8198078485275554,500,5557,0.0001
719,0.545,0.545,239,255,5559,-0.10576016721077679,-0.10599554161753548,200,5559,0.0001
720,0.544,0.544,240,255,1318,-0.5666394149684396,-0.6005071723493594,850,1318,0.0001
721,0.543,0.543,240,256,1087,-0.5157155254745526,-0.5291517875630436,50,1087,0.0001
722,0.543,0.543,240,257,1492,-0.6072507159459409,-0.6049428924312126,650,1492,0.0001
723,0.542,0.542,241,257,1509,-0.5814171508496904,-0.5949658087946798,850,1509,0.0001
724,0.541,0.541,241,257,5550,-0.173337433251272,-0.18160947185096174,450,5550,0.0001
725,0.541,0.541,241,258,1262,-0.46027544773153556,-0.47818761689437655,500,1262,0.0001
726,0.54,0.54,241,258,5556,-0.1682573079546022,-0.1703243896160251,550,5556,0.0001
727,0.54,0.54,241,259,1359,-0.5209220238895695,-0.5351717090571398,150,1359,0.0001
728,0.539,0.539,241,259,5563,-0.2797364094406716,-0.24911059273820052,600,5563,0.0001
729,0.538,0.538,241,259,5563,-0.13069369267493208,-0.1362007868363208,300,5563,0.0001
730,0.538,0.538,242,259,4566,-0.21567532676981802,-0.20991563181336745,700,4566,0.0001
731,0.537,0.537,242,260,1192,-0.5108452073184981,-0.5070835851760276,650,1192,0.0001
732,0.536,0.536,242,261,1285,-0.6095755237684048,-0.5898429416905955,650,1285,0.0001
733,0.536,0.536,242,262,1750,-0.7719066285763234,-0.7361995068691513,700,1750,0.0001
734,0.535,0.535,242,263,2050,-0.5493422981079191,-0.581897293266872,800,2050,0.0001
735,0.534,0.534,242,264,4348,-0.42221399731246023,-0.42857989639506555,600,4348,0.0001
736,0.534,0.534,243,264,1155,-0.46573296256077695,-0.48275251461380014,850,1155,0.0001
737,0.533,0.533,243,264,5562,-0.09766624966191662,-0.1030380084455565,350,5562,0.0001
738,0.533,0.533,243,265,1211,-0.4334688780272005,-0.453027248107436,400,1211,0.0001
739,0.532,0.532,244,265,3819,-0.2913790646110199,-0.3073325284316633,950,3819,0.0001
740,0.531,0.531,244,265,5566,-0.5575457431514005,-0.5656813750998,200,5566,0.0001
741,0.531,0.531,244,266,1287,-0.5595732040079708,-0.574695132811149,900,1287,0.0001
742,0.53,0.53,244,267,1320,-0.4744202371173773,-0.4742290936601246,450,1320,0.0001
743,0.529,0.529,245,267,1283,-0.5078606714321843,-0.5234268396584075,300,1283,0.0001
744,0.529,0.529,245,267,5561,-0.2074295420261966,-0.20431307856966147,550,5561,0.0001
745,0.528,0.528,245,268,2354,-0.5072037114286136,-0.508755202642317,150,2354,0.0001
746,0.528,0.528,246,268,1588,-0.6291078769222489,-0.6787059997387186,550,1588,0.0001
747,0.527,0.527,246,268,5558,-0.26039459884804583,-0.2657288085998066,450,5558,0.0001
748,0.526,0.526,246,268,5556,-0.3788449750847715,-0.377804816470962,100,5556,0.0001
749,0.526,0.526,246,269,1344,-0.6832504158472241,-0.641943581771858,750,1344,0.0001
750,0.525,0.525,246,269,5564,-0.28695316241902497,-0.29229217676676084,300,5564,0.0001
751,0.524,0.524,246,269,5558,-0.13401557701128913,-0.1368005323206528,550,5558,0.0001
752,0.524,0.524,246,270,1247,-0.7652390020093757,-0.745043552296531,650,1247,0.0001
753,0.523,0.523,246,270,5563,-0.16664685402286908,-0.16495105997909487,950,5563,0.0001
754,0.522,0.522,246,270,5563,-0.4302619921854139,-0.4245361935791604,950,5563,0.0001
755,0.522,0.522,246,271,3076,-0.4158865034586086,-0.42038913732734456,0,3076,0.0001
756,0.521,0.521,246,271,5565,-0.2852958595710503,-0.25727483057731804,600,5565,0.0001
757,0.521,0.521,247,271,1916,-0.9898672235033038,-1.0619770735391025,250,1916,0.0001
758,0.52,0.52,247,271,5559,-0.3020474459150689,-0.30585564079642563,400,5559,0.0001
759,0.519,0.519,247,271,5567,-0.2921536515114411,-0.2870952652562317,500,5567,0.0001
760,0.519,0.519,247,272,1659,-0.6979236869168473,-0.6903367022193777,800,1659,0.0001
761,0.518,0.518,247,272,5561,-0.17511412212489783,-0.1781771103351295,550,5561,0.0001
762,0.517,0.517,248,272,1083,-0.42805186645999954,-0.44355021793398397,800,1083,0.0001
763,0.517,0.517,248,272,5552,-0.5727005213942389,-0.5747033972762754,350,5552,0.0001
764,0.516,0.516,248,273,1620,-0.8164826739782084,-0.8051274659830702,700,1620,0.0001
765,0.516,0.516,248,273,5562,-0.22440166906690984,-0.22400592531608957,50,5562,0.0001
766,0.515,0.515,248,274,1509,-0.4720102793335816,-0.48284577767082504,800,1509,0.0001
767,0.514,0.514,248,274,5561,-0.13959581216502331,-0.14331661696916978,550,5561,0.0001
768,0.514,0.514,249,274,1681,-0.5661282637649939,-0.5956007749075728,650,1681,0.0001
769,0.513,0.513,249,274,5557,-0.2005681576081869,-0.20234479351617238,550,5557,0.0001
770,0.512,0.512,249,275,1307,-0.5535808495660947,-0.5634287992187772,900,1307,0.0001
771,0.512,0.512,250,275,1339,-0.5084670857905004,-0.5180280820842983,800,1339,0.0001
772,0.511,0.511,250,275,5562,-0.15719214862489927,-0.16047843354832647,400,5562,0.0001
773,0.51,0.51,250,275,5558,-0.22769059147020196,-0.2331731168449191,450,5558,0.0001
774,0.51,0.51,251,275,3522,-0.44455906234916265,-0.4476569840339937,250,3522,0.0001
775,0.509,0.509,251,276,1159,-0.5962819115217574,-0.5877078606555436,50,1159,0.0001
776,0.509,0.509,252,276,5407,-0.12921967571010526,-0.13184305151020598,400,5407,0.0001
777,0.508,0.508,252,277,2469,-0.7595908991886468,-0.7188160311683368,850,2469,0.0001
778,0.507,0.507,252,277,5557,-0.3306428418074014,-0.4156371055871624,750,5557,0.0001
779,0.507,0.507,252,277,5557,-0.18208922950634032,-0.18963837774829406,50,5557,0.0001
780,0.506,0.506,252,277,5562,-0.10527485432242997,-0.11297840631068101,350,5562,0.0001
781,0.505,0.505,252,278,2518,-0.564678333779084,-0.5571745568332901,50,2518,0.0001
782,0.505,0.505,252,279,3531,-0.3894816731523241,-0.38763497987374906,500,3531,0.0001
783,0.504,0.504,252,279,5554,-0.7867722700967676,-0.7035989393053044,500,5554,0.0001
784,0.503,0.503,252,279,5555,-0.14868407331903094,-0.15464248590668542,450,5555,0.0001
785,0.503,0.503,253,279,1348,-0.5388965456341336,-0.5522435430493023,250,1348,0.0001
786,0.502,0.502,253,280,2562,-1.0073555264855887,-0.931402463212274,700,2562,0.0001
787,0.502,0.502,254,280,1355,-0.5305957388784108,-0.5450127126037915,850,1355,0.0001
788,0.501,0.501,254,281,2869,-0.749927641893929,-0.7230828034397222,600,2869,0.0001
789,0.5,0.5,255,281,1216,-0.6549525247093071,-0.6794484851813248,850,1216,0.0001
790,0.5,0.5,256,281,1378,-0.6454446347900734,-0.658937224480501,300,1378,0.0001
791,0.499,0.499,256,281,5560,-0.40755587670302296,-0.4112602430065027,300,5560,0.0001
792,0.498,0.498,256,282,1283,-0.5863058005090556,-0.5928507647124851,900,1283,0.0001
793,0.498,0.498,256,282,5557,-0.20046303845835173,-0.20828916787638224,200,5557,0.0001
794,0.497,0.497,257,282,1613,-0.7966461419862423,-0.8540370059395559,950,1613,0.0001
795,0.497,0.497,257,282,5561,-0.7736391510026981,-0.7812357357354384,200,5561,0.0001
796,0.496,0.496,257,282,5562,-0.16603880015148373,-0.1718672349251412,400,5562,0.0001
797,0.495,0.495,257,283,1983,-0.5772286323973561,-0.5897662226263302,650,1983,0.0001
798,0.495,0.495,257,283,5553,-0.14494143808335563,-0.15263413692885006,300,5553,0.0001
799,0.494,0.494,258,283,1478,-0.5318787963971021,-0.5651355713052719,650,1478,0.0001
800,0.493,0.493,258,284,1172,-0.5082878326637561,-0.5246233351091645,450,1172,0.0001
801,0.493,0.493,259,284,1712,-0.6162691879560069,-0.6468113019865712,800,1712,0.0001
802,0.492,0.492,259,285,2731,-0.48832450599773786,-0.48445782930809395,950,2731,0.0001
803,0.491,0.491,259,285,5562,-0.11373128407332976,-0.12285527766836489,250,5562,0.0001
804,0.491,0.491,259,285,5561,-0.9272604944721292,-0.8418474725933133,600,5561,0.0001
805,0.49,0.49,259,285,5563,-0.21504533524752328,-0.22157007360403502,400,5563,0.0001
806,0.49,0.49,259,285,5567,-0.4200383802537057,-0.4623038585599655,400,5567,0.0001
807,0.489,0.489,259,285,5554,-0.18360645809420253,-0.19415810282927476,250,5554,0.0001
808,0.488,0.488,259,286,1809,-0.7062895580187327,-0.7164496318563582,550,1809,0.0001
809,0.488,0.488,259,286,5556,-0.15354904710101677,-0.15870904746664408,600,5556,0.0001
810,0.487,0.487,259,287,1254,-0.5826477434832448,-0.593455214328494,400,1254,0.0001
811,0.486,0.486,260,287,2312,-0.6516300988138661,-0.6637194776169523,50,2312,0.0001
812,0.486,0.486,260,287,5558,-0.18378837479443222,-0.1884085561166708,550,5558,0.0001
813,0.485,0.485,260,288,3198,-0.5227584579352291,-0.5176088089255226,700,3198,0.0001
814,0.484,0.484,260,288,5564,-0.15646483576417766,-0.15518181106002993,950,5564,0.0001
815,0.484,0.484,261,288,2154,-0.5831124235078707,-0.5809799251162842,850,2154,0.0001
816,0.483,0.483,261,289,2329,-0.712751829059552,-0.6774324356033176,850,2329,0.0001
817,0.483,0.483,261,289,5515,-0.10826471082942023,-0.0994715059514365,850,5515,0.0001
818,0.482,0.482,261,290,2286,-0.7769645365874707,-0.7694261310640141,700,2286,0.0001
819,0.481,0.481,261,291,1353,-0.4776951305384239,-0.4969392153484145,250,1353,0.0001
820,0.481,0.481,261,291,5564,-0.2791106268597265,-0.2862064511869597,300,5564,0.0001
821,0.48,0.48,261,291,5554,-0.34889069067925366,-0.35313760329073124,450,5554,0.0001
822,0.479,0.479,261,292,3639,-0.4348509268250891,-0.43298571926552376,750,3639,0.0001
823,0.479,0.479,261,292,5558,-0.2001513705885207,-0.1985926218697303,400,5558,0.0001
824,0.478,0.478,261,292,5558,-0.6635652916072197,-0.7526202155094663,900,5558,0.0001
825,0.478,0.478,261,293,2193,-0.5915442603559177,-0.6099361740116618,850,2193,0.0001
826,0.477,0.477,261,293,5554,-0.5854833755572226,-0.4931559122645103,700,5554,0.0001
827,0.476,0.476,261,294,3300,-0.45672901364645874,-0.4562408437109287,900,3300,0.0001
828,0.476,0.476,261,295,3373,-0.4686593250482286,-0.47358719785697223,800,3373,0.0001
829,0.475,0.475,262,295,2185,-0.6468851536747379,-0.6344258134938848,750,2185,0.0001
830,0.474,0.474,263,295,4771,-0.1878920067147553,-0.19568431414235773,900,4771,0.0001
831,0.474,0.474,263,295,5558,-0.14405740348101054,-0.14858519459910285,600,5558,0.0001
832,0.473,0.473,263,295,5560,-0.1984452694964372,-0.20125617919745978,250,5560,0.0001
833,0.472,0.472,263,295,5562,-0.3198956355824018,-0.3235329287438474,250,5562,0.0001
834,0.472,0.472,263,295,5552,-0.7430548128655601,-0.7393943340560144,0,5552,0.0001
835,0.471,0.471,263,295,5557,-0.5820213454439545,-0.5847339426242767,100,5557,0.0001
836,0.471,0.471,263,295,5557,-0.511392038103044,-0.5119171502532275,650,5557,0.0001
837,0.47,0.47,263,295,5562,-0.6657865644392325,-0.6656742953267206,800,5562,0.0001
838,0.469,0.469,263,295,5560,-0.19977918821323898,-0.2049224581135108,400,5560,0.0001
839,0.469,0.469,263,295,5557,-0.5524798964217817,-0.5522282465629105,800,5557,0.0001
840,0.468,0.468,264,295,1947,-0.5858346471886132,-0.6005641944128055,850,1947,0.0001
841,0.467,0.467,264,296,1559,-0.6033439541751521,-0.6137651486087459,850,1559,0.0001
842,0.467,0.467,264,296,5560,-0.2253825971257793,-0.23254527765407246,400,5560,0.0001
843,0.466,0.466,264,296,5561,-0.6826208316529594,-0.7445693633024006,750,5561,0.0001
844,0.465,0.465,264,296,5567,-0.13026924682002605,-0.13307700516917326,600,5567,0.0001
845,0.465,0.465,264,296,5560,-0.1829218984227751,-0.18366143812928032,950,5560,0.0001
846,0.464,0.464,264,296,5558,-0.5090323701188035,-0.5095057546593041,650,5558,0.0001
847,0.464,0.464,264,296,5566,-0.19033090179440834,-0.18740911644961095,150,5566,0.0001
848,0.463,0.463,264,296,5552,-0.24059159307329708,-0.24729971321169977,550,5552,0.0001
849,0.462,0.462,264,296,5556,-0.5411663326871657,-0.5437306331773922,650,5556,0.0001
850,0.462,0.462,264,296,5561,-0.5769995809594032,-0.5770226428741517,800,5561,0.0001
851,0.461,0.461,264,296,5560,-0.18701117096479386,-0.19643105041298145,400,5560,0.0001
852,0.46,0.46,264,296,5564,-0.28468596306972016,-0.31571822420242324,750,5564,0.0001
853,0.46,0.46,264,296,5550,-0.2843903070280005,-0.27965505223289294,700,5550,0.0001
854,0.459,0.459,265,296,1488,-0.7400962407448028,-0.7802415088363384,850,1488,0.0001
855,0.459,0.459,265,296,5561,-0.6105871951173941,-0.6113418216731978,100,5561,0.0001
856,0.458,0.458,265,296,5560,-0.3257145872797929,-0.3297519761298506,150,5560,0.0001
857,0.457,0.457,265,296,5558,-0.22710189308913037,-0.22312443616352542,950,5558,0.0001
858,0.457,0.457,265,297,1660,-0.6648428706909777,-0.6723277010605879,400,1660,0.0001
859,0.456,0.456,266,297,2196,-0.6600650262523582,-0.6713245554212499,300,2196,0.0001
860,0.455,0.455,266,297,5565,-0.2327116274974424,-0.24069987385907302,250,5565,0.0001
861,0.455,0.455,266,297,5560,-0.6802920812520344,-0.7751476169162738,750,5560,0.0001
862,0.454,0.454,266,297,5557,-0.5166405940760996,-0.513465249264504,700,5557,0.0001
863,0.453,0.453,266,297,5561,-0.5705945349822208,-0.5781716033145995,300,5561,0.0001
864,0.453,0.453,266,297,5561,-0.5487841290865065,-0.5502288810036949,950,5561,0.0001
865,0.452,0.452,266,297,5556,-0.6474796155139474,-0.5703578501322691,600,5556,0.0001
866,0.452,0.452,266,297,5559,-0.3517952048611548,-0.3612327270739168,300,5559,0.0001
867,0.451,0.451,266,297,5556,-0.5313152213220711,-0.526979110226709,500,5556,0.0001
868,0.45,0.45,266,297,5553,-0.14854570204823112,-0.15643931646559325,600,5553,0.0001
869,0.45,0.45,267,297,1525,-0.565998160192078,-0.5991952034053383,850,1525,0.0001
870,0.449,0.449,267,297,5516,-0.7235404976579628,-0.7284573468979778,300,5516,0.0001
871,0.448,0.448,267,297,5556,-0.1778528476507359,-0.17366814063629726,550,5556,0.0001
872,0.448,0.448,267,297,5559,-0.40814001841133424,-0.41301914224384517,600,5559,0.0001
873,0.447,0.447,267,297,5560,-0.288127845926051,-0.2830851509088504,800,5560,0.0001
874,0.446,0.446,267,298,1280,-0.5764055715664002,-0.57919162445549,100,1280,0.0001
875,0.446,0.446,268,298,1408,-0.685864583159058,-0.698992719057385,350,1408,0.0001
876,0.445,0.445,269,298,5136,-0.2672888694528156,-0.32536614816701626,750,5136,0.0001
877,0.445,0.445,270,298,2039,-0.5541185470532255,-0.549908818645373,400,2039,0.0001
878,0.444,0.444,270,298,5564,-0.23459276479885766,-0.24554524534872663,300,5564,0.0001
879,0.443,0.443,270,298,5564,-0.5287034129587845,-0.5230626929111455,500,5564,0.0001
880,0.443,0.443,270,298,5562,-0.24169299691520482,-0.23933317933715365,550,5562,0.0001
881,0.442,0.442,270,298,5562,-0.2579398368634762,-0.255093490161223,400,5562,0.0001
882,0.441,0.441,270,298,5564,-0.5291927539030311,-0.5242178498186957,900,5564,0.0001
883,0.441,0.441,270,298,5558,-0.5102176940746063,-0.5052532907066487,500,5558,0.0001
884,0.44,0.44,271,298,1961,-0.8368844609756297,-0.8898291758083272,950,1961,0.0001
885,0.44,0.44,271,298,5558,-0.5827866927993702,-0.5848776332688285,50,5558,0.0001
