episode,episode_step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,opponent_ep
424,960,0.0,0.06133574619889259,0.0,23.681438446044922,0.497,0.497,-68.84668900103676,-74.73065953358544,250
424,1460,0.0,0.11737458407878876,0.0,23.708894729614258,0.497,0.497,-80.88393491313344,-75.28522617967087,250
424,1960,0.0,0.013335486873984337,0.0,24.592214584350586,0.497,0.497,-26.711716164620093,-45.89811808389434,250
425,424,0.0,0.02071300894021988,0.0,24.533756256103516,0.495,0.495,28.09497798060971,9.049636199794481,450
425,924,0.0,0.13015706837177277,0.0,24.368629455566406,0.495,0.495,-1.0404406895102332,-21.880697922626066,450
425,1424,0.0,0.015257646329700947,0.0,24.049346923828125,0.495,0.495,-42.66029943373012,-59.71628571405758,450
425,1924,0.0,0.013428798876702785,0.0,24.585878372192383,0.495,0.495,-81.46957045780627,-98.52570460127835,450
425,2424,0.0,0.029145844280719757,0.0,24.077999114990234,0.495,0.495,-112.65630673879033,-129.80725029882672,450
425,2924,0.0,0.028951473534107208,0.0,23.847986221313477,0.495,0.495,-141.63515388917122,-157.6257301549889,450
425,3424,0.0,0.05480125546455383,0.0,24.17395782470703,0.495,0.495,-162.70154484403835,-179.64013444829425,450
425,3924,0.0,0.09927263855934143,0.0,24.570436477661133,0.495,0.495,-185.89833088763393,-201.82636004814833,450
425,4424,0.0,0.1100943386554718,0.0,24.940378189086914,0.495,0.495,-208.49979215699727,-224.29265147314732,450
425,4924,0.0,0.02648230642080307,0.0,24.688190460205078,0.495,0.495,-235.19801012037297,-252.23426172551362,450
425,5424,0.0,0.021221179515123367,0.0,24.083436965942383,0.495,0.495,-267.00252646043293,-287.0976080014784,450
426,516,0.0,0.08681629598140717,0.0,24.161684036254883,0.494,0.494,15.204709162928971,16.231624312089803,450
426,1016,0.0,0.14136634767055511,0.0,24.10107421875,0.494,0.494,-27.675648556008273,-22.756347789019273,450
426,1516,0.0,0.15400639176368713,0.0,24.815996170043945,0.494,0.494,-70.76408944253272,-62.15022891640082,450
426,2016,0.0,0.04788905009627342,0.0,25.073726654052734,0.494,0.494,-105.43614403668178,-96.85471867047957,450
426,2516,0.0,0.07386472821235657,0.0,25.12107276916504,0.494,0.494,-138.83072753081711,-128.66881364619329,450
426,3016,0.0,0.047662992030382156,0.0,23.97528839111328,0.494,0.494,-168.06342566346362,-155.2739304200738,450
426,3516,0.0,0.016670288518071175,0.0,24.415002822875977,0.494,0.494,-191.7854895806769,-177.87616241759562,450
426,4016,0.0,0.038830213248729706,0.0,24.32074737548828,0.494,0.494,-212.93674604272357,-201.07052583224925,450
426,4516,0.0,0.3017543852329254,0.0,24.499805450439453,0.494,0.494,-238.36207027926022,-223.05726770607086,450
426,5016,0.0,0.07975641638040543,0.0,24.51410484313965,0.494,0.494,-264.7580637141291,-253.41581935871517,450
426,5516,0.0,0.023551026359200478,0.0,24.874177932739258,0.494,0.494,-300.7274009666093,-286.1625258882017,450
427,617,0.0,0.10068213194608688,0.0,24.780914306640625,0.493,0.493,-41.555423390941186,-39.56731569474558,0
427,1117,0.0,0.061669573187828064,0.0,24.601715087890625,0.493,0.493,-80.3715898219492,-78.33023381409227,0
427,1617,0.0,0.019872937351465225,0.0,26.550582885742188,0.493,0.493,-105.59782095159879,-104.89194328048848,0
427,2117,0.0,0.060336191207170486,0.0,26.73965072631836,0.493,0.493,-127.59006972584285,-123.23474011680723,0
427,2617,0.0,0.05196516588330269,0.0,26.302753448486328,0.493,0.493,-100.75680733655292,-107.16397943393606,0
428,209,0.0,0.15739759802818298,0.0,26.75205421447754,0.492,0.492,-7.949774674884825,-7.9515453220468935,50
428,709,0.0,0.02529817819595337,0.0,25.960508346557617,0.492,0.492,62.139942852864,33.7874924327951,50
429,143,0.0,0.26177436113357544,0.0,27.815460205078125,0.491,0.491,-1.988832544965982,-1.9888626433951109,200
429,643,0.0,0.11749384552240372,0.0,27.723445892333984,0.491,0.491,57.21862276372009,40.5961715029556,200
429,1143,0.0,0.1698424220085144,0.0,26.61712074279785,0.491,0.491,18.487994093136752,1.8887964658865364,200
429,1643,0.0,0.3097216486930847,0.0,27.796865463256836,0.491,0.491,-23.876725585472162,-34.97318742897461,200
429,2143,0.0,0.0827196016907692,0.0,27.8505859375,0.491,0.491,-59.152243673715944,-71.95472569422014,200
429,2643,0.0,0.08403012901544571,0.0,27.51866912841797,0.491,0.491,-91.26444223056754,-104.01040789277934,200
429,3143,0.0,0.1019669845700264,0.0,29.40761375427246,0.491,0.491,-116.72484179432169,-130.7869183830505,200
429,3643,0.0,0.14394693076610565,0.0,28.58598518371582,0.491,0.491,-137.603143435119,-151.6553305756546,200
429,4143,0.0,0.05640359967947006,0.0,28.872447967529297,0.491,0.491,-158.95190798260845,-174.00332936102095,200
429,4643,0.0,0.10355664789676666,0.0,28.89194107055664,0.491,0.491,-183.04444661173363,-198.0007585834562,200
429,5143,0.0,0.08759129792451859,0.0,28.58446502685547,0.491,0.491,-213.4185435572017,-226.97119933158294,200
430,242,0.0,0.02742709591984749,0.0,29.274988174438477,0.489,0.489,4.037789370895867,1.0761940049756873,950
430,742,0.0,0.3129359781742096,0.0,29.7830867767334,0.489,0.489,51.25370564448741,22.742085857667295,950
430,1242,0.0,0.2051437795162201,0.0,30.556421279907227,0.489,0.489,69.49590447370068,37.28273080685319,950
431,285,0.0,0.10059190541505814,0.0,29.579547882080078,0.488,0.488,19.036775369201635,19.36021808664161,450
431,785,0.0,0.17786593735218048,0.0,29.800861358642578,0.488,0.488,-10.319067706798302,-11.809207880236876,450
431,1285,0.0,0.20711219310760498,0.0,31.949474334716797,0.488,0.488,-48.5706662414247,-55.81311736792489,450
431,1785,0.0,0.13741515576839447,0.0,30.95197105407715,0.488,0.488,-88.233129334265,-91.81783019016294,450
431,2285,0.0,0.1675223708152771,0.0,32.84358596801758,0.488,0.488,-123.83919838926796,-125.76703567627153,450
431,2785,0.0,0.05885462835431099,0.0,32.102134704589844,0.488,0.488,-151.57328287201736,-156.273762774452,450
431,3285,0.0,0.0440879762172699,0.0,31.384559631347656,0.488,0.488,-174.5304576533154,-182.82758757420766,450
431,3785,0.0,0.2158098965883255,0.0,32.16276550292969,0.488,0.488,-196.93210789192432,-204.19318366226207,450
431,4285,0.0,0.2079334557056427,0.0,32.10626220703125,0.488,0.488,-218.76821541776712,-228.1171332844975,450
431,4785,0.0,0.035089701414108276,0.0,33.11399841308594,0.488,0.488,-244.20649518733063,-254.83044891454534,450
431,5285,0.0,0.27451804280281067,0.0,31.67046546936035,0.488,0.488,-273.23411771869996,-286.7929659272881,450
432,390,0.0,0.1551053524017334,0.0,33.144554138183594,0.487,0.487,44.04275092762562,37.95204552512763,850
432,890,0.0,0.16253408789634705,0.0,34.18706130981445,0.487,0.487,105.33507732251353,75.52921269803191,850
433,412,0.0,0.1671743392944336,0.0,32.994606018066406,0.486,0.486,58.01139721158566,23.708112912913283,950
433,912,0.0,0.2743077874183655,0.0,35.117431640625,0.486,0.486,133.1692987348696,42.11842960485038,950
434,586,0.0,0.14804738759994507,0.0,34.55516815185547,0.485,0.485,49.14695353178702,46.81292517248387,400
434,1086,0.0,0.06234243884682655,0.0,35.11605453491211,0.485,0.485,34.25866544225969,9.79923493188237,400
434,1586,0.0,0.2582796514034271,0.0,35.24815368652344,0.485,0.485,-4.7687073489416125,-29.187885699490185,400
434,2086,0.0,0.2713194191455841,0.0,33.920406341552734,0.485,0.485,-38.965077536752865,-66.6238440995938,400
434,2586,0.0,0.09487086534500122,0.0,36.16281509399414,0.485,0.485,-70.14924417564491,-99.37019536838085,400
434,3086,0.0,0.22018378973007202,0.0,36.472869873046875,0.485,0.485,-93.76598173227187,-126.7690236946354,400
434,3586,0.0,0.19503799080848694,0.0,35.26676940917969,0.485,0.485,-117.1330933413571,-150.0061824993807,400
434,4086,0.0,0.07791633903980255,0.0,36.95380401611328,0.485,0.485,-139.3869702251594,-171.26521018956268,400
434,4586,0.0,0.1582459658384323,0.0,36.1639518737793,0.485,0.485,-163.05376568582244,-196.16216095425014,400
434,5086,0.0,0.5703766942024231,0.0,36.35636901855469,0.485,0.485,-190.06732657180248,-224.48546322888598,400
435,185,0.0,0.2973284423351288,0.0,35.88103103637695,0.483,0.483,1.023084048428725,-5.964886492772745,900
435,685,0.0,0.04301043599843979,0.0,36.71021270751953,0.483,0.483,13.434707817311525,10.19880357597302,900
435,1185,0.0,0.1822979599237442,0.0,36.77675247192383,0.483,0.483,-27.083517975111288,-30.314276187150043,900
435,1685,0.0,0.1103811264038086,0.0,36.376739501953125,0.483,0.483,-69.24056832670817,-68.8182826291549,900
435,2185,0.0,0.14239384233951569,0.0,37.46255874633789,0.483,0.483,-107.55028695103118,-103.75901518620546,900
435,2685,0.0,0.25093144178390503,0.0,37.10717010498047,0.483,0.483,-139.08388440477896,-133.84655644744976,900
435,3185,0.0,0.2942529320716858,0.0,37.34335708618164,0.483,0.483,-164.00962963333234,-158.95028686215144,900
435,3685,0.0,0.15852408111095428,0.0,36.425682067871094,0.483,0.483,-185.75118606367144,-181.70321586433047,900
435,4185,0.0,0.369570791721344,0.0,37.17478942871094,0.483,0.483,-207.21432127291874,-203.15496431822314,900
435,4685,0.0,0.04279013350605965,0.0,37.529571533203125,0.483,0.483,-232.8741975674573,-226.3691550812196,900
435,5185,0.0,0.20902131497859955,0.0,37.322906494140625,0.483,0.483,-263.7324872196312,-255.71478167906156,900
436,276,0.0,0.027074402198195457,0.0,38.71046447753906,0.482,0.482,14.039673628134384,11.263183546036455,650
436,776,0.0,0.023618623614311218,0.0,36.878440856933594,0.482,0.482,73.32364654081589,52.071503025663645,650
436,1276,0.0,0.1734556257724762,0.0,37.60462951660156,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1277,0.0,0.1435096710920334,0.0,37.24161148071289,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1278,0.0,0.029270891100168228,0.0,38.089263916015625,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1279,0.0,0.14826786518096924,0.0,38.16293716430664,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1280,0.0,0.24320988357067108,0.0,38.670257568359375,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1281,0.0,0.17305588722229004,0.0,38.12164306640625,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1282,0.0,0.06388278305530548,0.0,38.78825759887695,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1283,0.0,0.289218008518219,0.0,39.32615661621094,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1284,0.0,0.17915397882461548,0.0,38.92988586425781,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1285,0.0,0.09981412440538406,0.0,36.62076187133789,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1286,0.0,0.038720954209566116,0.0,38.79923629760742,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1287,0.0,0.1526995152235031,0.0,38.57087326049805,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1288,0.0,0.21716764569282532,0.0,37.9313850402832,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1289,0.0,0.28664544224739075,0.0,39.188232421875,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1290,0.0,0.055457692593336105,0.0,38.362911224365234,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1291,0.0,0.17414802312850952,0.0,38.23089599609375,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1292,0.0,0.030826639384031296,0.0,37.47816848754883,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1293,0.0,0.07257970422506332,0.0,38.792518615722656,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1294,0.0,0.22490575909614563,0.0,38.10655212402344,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1295,0.0,0.30204614996910095,0.0,36.45661544799805,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1296,0.0,0.24305200576782227,0.0,37.23168182373047,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1297,0.0,0.3249480426311493,0.0,38.18186950683594,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1298,0.0,0.06282199919223785,0.0,37.279136657714844,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1299,0.0,0.05572900176048279,0.0,37.76823425292969,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1300,0.0,0.15530003607273102,0.0,37.52104568481445,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1301,0.0,0.2146882712841034,0.0,37.67631530761719,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1302,0.0,0.07099141925573349,0.0,38.42009353637695,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1303,0.0,0.3421371877193451,0.0,37.7982063293457,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1304,0.0,0.09166275709867477,0.0,37.78679656982422,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1305,0.0,0.2962619662284851,0.0,38.20510482788086,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1306,0.0,0.27513688802719116,0.0,38.13703155517578,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1307,0.0,0.17753364145755768,0.0,38.49553298950195,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1308,0.0,0.24159400165081024,0.0,37.761680603027344,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1309,0.0,0.1681835949420929,0.0,39.404937744140625,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1310,0.0,0.24619588255882263,0.0,37.445308685302734,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1311,0.0,0.09407103806734085,0.0,38.452186584472656,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1312,0.0,0.1462899148464203,0.0,37.66423034667969,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1313,0.0,0.19569188356399536,0.0,39.14463806152344,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1314,0.0,0.806209146976471,0.0,39.19083023071289,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1315,0.0,0.09227825701236725,0.0,37.98487854003906,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1316,0.0,0.030429624021053314,0.0,38.44056701660156,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1317,0.0,0.04132724180817604,0.0,37.6566047668457,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1318,0.0,0.11263167858123779,0.0,38.609458923339844,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1319,0.0,0.1114870086312294,0.0,37.26148223876953,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1320,0.0,0.125235453248024,0.0,38.947689056396484,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1321,0.0,0.19157317280769348,0.0,37.20720672607422,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1322,0.0,0.11642944812774658,0.0,37.44633102416992,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1323,0.0,0.2036425620317459,0.0,37.66630935668945,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1324,0.0,0.25736701488494873,0.0,38.058223724365234,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1325,0.0,0.2503119111061096,0.0,38.89019775390625,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1326,0.0,0.13930682837963104,0.0,37.07459259033203,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1327,0.0,0.06403756886720657,0.0,37.73005294799805,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1328,0.0,0.06260749697685242,0.0,38.96413040161133,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1329,0.0,0.08149736374616623,0.0,38.537906646728516,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1330,0.0,0.12157206982374191,0.0,38.43932342529297,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1331,0.0,0.233091339468956,0.0,37.963008880615234,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1332,0.0,0.08334481716156006,0.0,37.324859619140625,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1333,0.0,0.08672502636909485,0.0,39.57434844970703,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1334,0.0,0.03736743703484535,0.0,39.28318786621094,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1335,0.0,0.1334867775440216,0.0,37.979881286621094,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1336,0.0,0.2059827446937561,0.0,38.543949127197266,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1337,0.0,0.14380154013633728,0.0,37.61973190307617,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1338,0.0,0.16661711037158966,0.0,38.41399002075195,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1339,0.0,0.19291698932647705,0.0,37.238529205322266,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1340,0.0,0.14217832684516907,0.0,37.24340057373047,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1341,0.0,0.10623809695243835,0.0,38.493377685546875,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1342,0.0,0.11083472520112991,0.0,37.98888397216797,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1343,0.0,0.23200015723705292,0.0,37.881988525390625,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1344,0.0,0.3677425682544708,0.0,37.94697189331055,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1345,0.0,0.15319590270519257,0.0,37.47216033935547,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1346,0.0,0.09988145530223846,0.0,38.487579345703125,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1347,0.0,0.14053863286972046,0.0,37.99172592163086,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1348,0.0,0.25106120109558105,0.0,38.387939453125,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1349,0.0,0.13493627309799194,0.0,38.610103607177734,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1350,0.0,0.1588723361492157,0.0,38.54191589355469,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1351,0.0,0.21878057718276978,0.0,39.05534362792969,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1352,0.0,0.09872305393218994,0.0,37.90613555908203,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1353,0.0,0.08186829090118408,0.0,37.89342498779297,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1354,0.0,0.06240389123558998,0.0,37.65779113769531,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1355,0.0,0.22229832410812378,0.0,38.84896469116211,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1356,0.0,0.19230499863624573,0.0,38.27646255493164,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1357,0.0,0.17975232005119324,0.0,37.94720458984375,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1358,0.0,0.11897382885217667,0.0,38.9077262878418,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1359,0.0,0.06188175827264786,0.0,38.75215148925781,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1360,0.0,0.1862751990556717,0.0,38.267311096191406,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1361,0.0,1.038114070892334,0.0,37.68647003173828,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1362,0.0,0.05626697838306427,0.0,38.326576232910156,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1363,0.0,0.10151270776987076,0.0,38.48406982421875,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1364,0.0,0.27345335483551025,0.0,38.544769287109375,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1365,0.0,0.1416281908750534,0.0,37.84715270996094,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1366,0.0,0.08547988533973694,0.0,37.62364959716797,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1367,0.0,0.08314050734043121,0.0,38.1088981628418,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1368,0.0,0.04492592066526413,0.0,37.43262481689453,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1369,0.0,0.31270748376846313,0.0,37.97454071044922,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1370,0.0,0.1390252560377121,0.0,38.6543083190918,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1371,0.0,0.409286767244339,0.0,37.23271179199219,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1372,0.0,0.23382727801799774,0.0,38.171016693115234,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1373,0.0,0.1714104562997818,0.0,37.63734817504883,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1374,0.0,0.08093468844890594,0.0,38.038490295410156,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1375,0.0,0.3072263300418854,0.0,38.01926803588867,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1376,0.0,0.17550484836101532,0.0,38.57575988769531,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1377,0.0,0.2866131365299225,0.0,38.058990478515625,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1378,0.0,0.23300430178642273,0.0,37.958900451660156,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1379,0.0,0.12377943098545074,0.0,37.709041595458984,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1380,0.0,0.17058208584785461,0.0,38.35354232788086,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1381,0.0,0.10087466239929199,0.0,37.39173126220703,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1382,0.0,0.1703539788722992,0.0,37.67613983154297,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1383,0.0,0.24510426819324493,0.0,37.665348052978516,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1384,0.0,0.42319661378860474,0.0,37.2857551574707,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1385,0.0,0.2767404019832611,0.0,38.287845611572266,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1386,0.0,0.11613060534000397,0.0,38.03544235229492,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1387,0.0,0.23421816527843475,0.0,38.68337631225586,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1388,0.0,0.14427709579467773,0.0,38.1257209777832,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1389,0.0,0.2705814242362976,0.0,37.822113037109375,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1390,0.0,0.11031302064657211,0.0,37.42949676513672,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1391,0.0,0.03979876637458801,0.0,38.56895446777344,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1392,0.0,0.043127067387104034,0.0,37.213478088378906,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1393,0.0,0.14401555061340332,0.0,36.83854675292969,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1394,0.0,0.1670716255903244,0.0,38.842586517333984,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1395,0.0,0.04397409409284592,0.0,38.546443939208984,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1396,0.0,0.23697812855243683,0.0,37.7171630859375,0.482,0.482,110.29806707886073,56.625218032662545,650
436,1397,0.0,0.0975978821516037,0.0,38.30583190917969,0.482,0.482,110.29806707886073,56.625218032662545,650
437,623,0.0,0.09090724587440491,0.0,37.77363204956055,0.481,0.481,-1.6230627309917194,-24.03616341854308,450
437,1123,0.0,0.2553955316543579,0.0,37.12987518310547,0.481,0.481,-44.25139222390527,-64.75667431265215,450
437,1623,0.0,0.18731454014778137,0.0,37.29976272583008,0.481,0.481,-81.2966623626147,-103.50484997207715,450
437,2123,0.0,0.052705150097608566,0.0,38.68669128417969,0.481,0.481,-116.85036897466571,-140.71642816882036,450
437,2623,0.0,0.15804994106292725,0.0,37.00343704223633,0.481,0.481,-149.14378377943652,-174.41540893231826,450
437,3123,0.0,0.04109665006399155,0.0,36.9315185546875,0.481,0.481,-174.87284563859356,-201.34762605729648,450
437,3623,0.0,0.1553688943386078,0.0,37.867919921875,0.481,0.481,-197.91170871686106,-225.4738811018766,450
437,4123,0.0,0.13971556723117828,0.0,37.57084655761719,0.481,0.481,-219.2299745854988,-248.8003870231183,450
437,4623,0.0,0.10706529021263123,0.0,37.13793182373047,0.481,0.481,-240.94193967443644,-273.81362640456047,450
437,5123,0.0,0.04378179833292961,0.0,37.70640182495117,0.481,0.481,-269.5309671532414,-303.7896076814592,450
438,211,0.0,0.15351352095603943,0.0,36.7276496887207,0.48,0.48,-7.951090814791732,-7.951190106472456,250
438,711,0.0,0.17097167670726776,0.0,37.825096130371094,0.48,0.48,-28.52817045552394,-30.97410552389415,250
438,1211,0.0,0.21147936582565308,0.0,37.20039367675781,0.48,0.48,46.78328362198692,15.308999576488945,250
439,256,0.0,0.23368367552757263,0.0,37.278343200683594,0.479,0.479,-4.935189713743809,-7.407475190497042,300
439,756,0.0,0.09156650304794312,0.0,36.877296447753906,0.479,0.479,56.332104096040986,25.501485488450115,300
439,1256,0.0,0.13853497803211212,0.0,36.52090835571289,0.479,0.479,17.911172245611546,-16.740861128889776,300
439,1756,0.0,0.061429284512996674,0.0,36.96247863769531,0.479,0.479,-22.037356760523767,-53.05993627683823,300
439,2256,0.0,0.12842832505702972,0.0,35.816619873046875,0.479,0.479,-58.05339310099708,-89.05352472802117,300
439,2756,0.0,0.2851935625076294,0.0,36.38323211669922,0.479,0.479,-84.62042097281488,-119.94876467750804,300
439,3256,0.0,0.06924121081829071,0.0,36.23284912109375,0.479,0.479,-109.18232760366851,-144.53173286704694,300
439,3756,0.0,0.05258478969335556,0.0,35.53670883178711,0.479,0.479,-129.63107043839733,-167.0387798399266,300
439,4256,0.0,0.028792651370167732,0.0,35.615028381347656,0.479,0.479,-152.35729608501853,-190.7914839933715,300
439,4756,0.0,0.051592081785202026,0.0,34.99977111816406,0.479,0.479,-178.60504978492818,-217.09345958264092,300
439,5256,0.0,0.046066880226135254,0.0,35.4288330078125,0.479,0.479,-207.3172731965299,-248.5045208014301,300
440,353,0.0,0.22941184043884277,0.0,34.15818405151367,0.478,0.478,27.0662346366518,21.99670007306577,350
440,853,0.0,0.249766543507576,0.0,34.472442626953125,0.478,0.478,39.68122303289447,10.45627953948647,350
440,1353,0.0,0.03661022707819939,0.0,33.94639587402344,0.478,0.478,41.02278034834976,7.83227230237764,350
441,345,0.0,0.07429195940494537,0.0,33.86380386352539,0.476,0.476,8.087942977956038,-1.6020823732908345,550
441,845,0.0,0.06354811042547226,0.0,33.62165069580078,0.476,0.476,67.42902818741283,59.2424901808629,550
441,1345,0.0,0.04316125810146332,0.0,33.706539154052734,0.476,0.476,82.57732093347015,73.1497620697223,550
442,488,0.0,0.0975765511393547,0.0,32.5158805847168,0.475,0.475,-24.740867396289353,-23.23638598239752,600
442,988,0.0,0.16098111867904663,0.0,32.52278137207031,0.475,0.475,62.49938349398378,16.75703244436206,600
443,284,0.0,0.023653924465179443,0.0,31.568384170532227,0.474,0.474,-15.892965972422397,-13.906629637099913,550
443,784,0.0,0.07997070252895355,0.0,31.377674102783203,0.474,0.474,22.35646904182226,-3.436164892500267,550
444,126,0.0,0.038413140922784805,0.0,30.408634185791016,0.473,0.473,0.0,-1.988857632002816,150
444,626,0.0,0.07791038602590561,0.0,30.477794647216797,0.473,0.473,14.236818906152482,14.396844471631518,150
444,1126,0.0,0.06900051981210709,0.0,30.29962158203125,0.473,0.473,60.71441359035012,43.300212996936324,150
445,445,0.0,0.031145822256803513,0.0,29.526914596557617,0.472,0.472,12.131956984381652,-3.7514283453693817,550
445,945,0.0,0.03542058914899826,0.0,28.800750732421875,0.472,0.472,73.37999352672327,1.5127093712208572,550
446,389,0.0,0.12787744402885437,0.0,28.252277374267578,0.47,0.47,1.0953860788108152,-1.1835439768721026,0
