episode,episode_step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,opponent_ep
199,1650,0.0,0.08355405181646347,0.0,19.019853591918945,0.764,0.764,-76.89809132897223,-78.29261216530435,0
199,2150,0.0,0.10276094079017639,0.0,19.329158782958984,0.764,0.764,-114.56184078198469,-114.46181753852727,0
199,2650,0.0,0.09362765401601791,0.0,19.002849578857422,0.764,0.764,-144.2370502567929,-144.21413440113,0
199,3150,0.0,0.09789633005857468,0.0,17.67896842956543,0.764,0.764,-169.84743323649974,-168.72295189851644,0
199,3650,0.0,0.10141177475452423,0.0,15.789881706237793,0.764,0.764,-193.20906737608567,-190.09274048972068,0
199,4150,0.0,0.05716627091169357,0.0,16.646005630493164,0.764,0.764,-221.25613550606897,-217.05334438313326,0
199,4650,0.0,0.04651350900530815,0.0,18.40044593811035,0.764,0.764,-255.85762794820863,-248.90931489511686,0
200,432,0.0,0.048392895609140396,0.0,16.798866271972656,0.762,0.762,19.13351691188359,20.011882960309208,150
200,932,0.0,0.07869043946266174,0.0,17.369447708129883,0.762,0.762,97.34857625494517,58.5871157558738,150
201,435,0.0,0.05977627635002136,0.0,15.014863014221191,0.761,0.761,42.04871966738146,34.84792220090114,700
201,935,0.0,0.07197898626327515,0.0,14.783941268920898,0.761,0.761,108.49799885396732,99.92654839309566,700
202,382,0.0,0.08522097021341324,0.0,14.366424560546875,0.76,0.76,-2.8690921226940915,-6.289131247691042,950
202,882,0.0,0.07388103008270264,0.0,14.67253303527832,0.76,0.76,91.27578060929234,59.33811470386422,950
203,469,0.0,0.09341149777173996,0.0,14.482705116271973,0.759,0.759,71.02291337535225,58.28467025755853,500
203,969,0.0,0.038040757179260254,0.0,15.254293441772461,0.759,0.759,95.83784957524965,71.42029127567196,500
204,252,0.0,0.033833492547273636,0.0,15.17867660522461,0.758,0.758,-13.905830857674978,-11.92123320980547,250
204,752,0.0,0.12127888202667236,0.0,15.13190746307373,0.758,0.758,54.24812124591551,47.01337446369933,250
205,348,0.0,0.04761116951704025,0.0,14.122653007507324,0.757,0.757,13.088169874973085,19.91663113120495,900
205,848,0.0,0.07963260263204575,0.0,14.282302856445312,0.757,0.757,93.33746652400254,72.48740632996368,900
206,544,0.0,0.10327639430761337,0.0,14.437448501586914,0.755,0.755,30.19309231315035,38.670981335419576,150
207,169,0.0,0.05364755913615227,0.0,15.476308822631836,0.754,0.754,-3.9767790940407073,-3.976573427939059,100
207,669,0.0,0.05143042281270027,0.0,15.386178970336914,0.754,0.754,60.180479929400605,47.460116497619445,100
208,253,0.0,0.0974545031785965,0.0,14.547061920166016,0.753,0.753,9.0361182805875,1.0810593588528163,100
208,753,0.0,0.056855522096157074,0.0,15.40358829498291,0.753,0.753,94.24372683214467,37.66421078093874,100
208,1253,0.0,0.17247532308101654,0.0,16.51707649230957,0.753,0.753,105.5139728985267,50.83885959671171,100
209,614,0.0,0.15118089318275452,0.0,16.15609359741211,0.752,0.752,80.08530679505549,55.446057856879115,0
209,1114,0.0,0.08636508136987686,0.0,18.085403442382812,0.752,0.752,93.05032714480964,73.1462359264552,0
209,1614,0.0,0.066751629114151,0.0,17.46044921875,0.752,0.752,65.27739685782362,49.46244864724575,0
210,584,0.0,0.07885847240686417,0.0,16.63165283203125,0.751,0.751,35.21526458552432,45.48811396303683,550
210,1084,0.0,0.06308749318122864,0.0,16.320499420166016,0.751,0.751,53.24765456550603,43.00517038452745,550
211,364,0.0,0.10632237046957016,0.0,16.410594940185547,0.749,0.749,1.1059762412102705,6.192019076524943,50
211,864,0.0,0.11228574812412262,0.0,15.560056686401367,0.749,0.749,107.20723995270315,84.08818828350431,50
212,334,0.0,0.09545103460550308,0.0,15.13273811340332,0.748,0.748,6.094715785650237,7.652841056767953,100
212,834,0.0,0.18475927412509918,0.0,16.19370460510254,0.748,0.748,88.3155406735831,82.18858619924407,100
213,449,0.0,0.07807164639234543,0.0,15.12074089050293,0.747,0.747,17.145070576902068,10.869035360611216,350
213,949,0.0,0.1077147126197815,0.0,15.13815689086914,0.747,0.747,36.87397121213402,54.771383410128266,350
214,400,0.0,0.12517157196998596,0.0,14.465078353881836,0.746,0.746,23.10331155726549,3.7948306121031057,800
214,900,0.0,0.09653903543949127,0.0,16.08417510986328,0.746,0.746,84.49242781780049,-0.7458322519044698,800
215,319,0.0,0.07458318769931793,0.0,16.238033294677734,0.745,0.745,15.071582122683589,10.566729591299987,550
215,819,0.0,0.11223816871643066,0.0,16.23464012145996,0.745,0.745,95.3133959059049,28.769495198154168,550
216,408,0.0,0.07484552264213562,0.0,16.102703094482422,0.744,0.744,44.04187541784118,16.0711158956719,350
216,908,0.0,0.07610122859477997,0.0,16.527231216430664,0.744,0.744,101.4165073838898,71.38313713258036,350
217,444,0.0,0.05256672203540802,0.0,17.56267547607422,0.742,0.742,45.072774359573756,25.422997775564877,900
218,131,0.0,0.12845474481582642,0.0,16.503467559814453,0.741,0.741,-1.9888241714717454,-1.9888643134139654,650
218,631,0.0,0.09341082721948624,0.0,16.61478614807129,0.741,0.741,101.03717406604048,64.14849551742093,650
218,1131,0.0,0.089882493019104,0.0,16.981725692749023,0.741,0.741,91.41466115130393,54.0937173950587,650
219,495,0.0,0.08848118036985397,0.0,17.960468292236328,0.74,0.74,15.171481177419452,0.009717044862389557,150
219,995,0.0,0.04068306088447571,0.0,17.866077423095703,0.74,0.74,10.216244539757968,12.440550653793137,150
219,1495,0.0,0.13024495542049408,0.0,16.66291046142578,0.74,0.74,-32.06278531935595,-27.95168838039098,150
219,1995,0.0,0.1625782549381256,0.0,17.264015197753906,0.74,0.74,-71.44918505771855,-64.03469233127986,150
219,2495,0.0,0.1281263530254364,0.0,17.360544204711914,0.74,0.74,-27.049286005099887,-47.17732789019656,150
220,511,0.0,0.08168981969356537,0.0,16.933027267456055,0.739,0.739,55.08840128028453,18.793591186769433,650
220,1011,0.0,0.08672881126403809,0.0,17.109739303588867,0.739,0.739,107.57510785879383,36.041174973890136,650
220,1511,0.0,0.17350810766220093,0.0,19.033273696899414,0.739,0.739,75.85793811953276,-4.414772907638753,650
220,2011,0.0,0.07586519420146942,0.0,19.65824317932129,0.739,0.739,37.9372473146488,-42.21286207348858,650
221,414,0.0,0.0583079569041729,0.0,19.116981506347656,0.738,0.738,42.05475853518363,7.800202281756182,150
221,914,0.0,0.14930619299411774,0.0,18.96086883544922,0.738,0.738,73.62504602169322,27.760450317541107,150
221,1414,0.0,0.08562080562114716,0.0,18.884218215942383,0.738,0.738,84.02847600522902,14.411839715893585,150
221,1914,0.0,0.14533782005310059,0.0,18.74402618408203,0.738,0.738,43.219250711140674,-24.580011213596055,150
222,411,0.0,0.13500717282295227,0.0,18.19211196899414,0.736,0.736,21.11556832730772,16.48474917166515,400
222,911,0.0,0.12012940645217896,0.0,18.234668731689453,0.736,0.736,71.59424931607816,23.81587867468646,400
223,328,0.0,0.08119102567434311,0.0,18.855924606323242,0.735,0.735,29.03589631229019,21.134102938438087,700
223,828,0.0,0.07739662379026413,0.0,18.587953567504883,0.735,0.735,83.39019785605387,77.93317501955592,700
224,397,0.0,0.1223457083106041,0.0,18.245494842529297,0.734,0.734,-2.8643466049079684,-13.615171093397489,250
224,897,0.0,0.02712739072740078,0.0,18.720775604248047,0.734,0.734,54.60331554727784,37.31072262556553,250
225,321,0.0,0.049591064453125,0.0,17.92813491821289,0.733,0.733,22.048802904229102,19.149015236344404,900
225,821,0.0,0.07638866454362869,0.0,16.971466064453125,0.733,0.733,74.38161925553833,44.977148031654565,900
226,384,0.0,0.07375288009643555,0.0,18.182361602783203,0.732,0.732,51.02303114447268,45.71442013534903,550
226,884,0.0,0.12102416157722473,0.0,17.2123966217041,0.732,0.732,82.62909554521492,78.17915006360434,550
227,401,0.0,0.047843437641859055,0.0,18.05521011352539,0.73,0.73,14.111441636120865,12.802631938431341,950
227,901,0.0,0.030167967081069946,0.0,17.96033477783203,0.73,0.73,87.51734531156194,67.26892397948438,950
228,404,0.0,0.08661965280771255,0.0,18.323772430419922,0.729,0.729,14.128968926976306,11.968016979069553,350
228,904,0.0,0.08518439531326294,0.0,17.515785217285156,0.729,0.729,-0.9486061274010775,8.669195555107311,350
228,1404,0.0,0.05598645657300949,0.0,17.30567741394043,0.729,0.729,-43.811341969965916,-32.34545752859541,350
228,1904,0.0,0.07556145638227463,0.0,16.55099105834961,0.729,0.729,-79.25547143679773,-69.56151402876274,350
228,2404,0.0,0.0695883110165596,0.0,17.188167572021484,0.729,0.729,-110.74214047798012,-102.36416332381864,350
228,2904,0.0,0.11380285769701004,0.0,16.46116828918457,0.729,0.729,-137.49473517823995,-127.81676858614823,350
228,3404,0.0,0.06508013606071472,0.0,15.683439254760742,0.729,0.729,-160.85543983963564,-150.16878173049025,350
228,3904,0.0,0.07939907908439636,0.0,15.383550643920898,0.729,0.729,-184.30742183875768,-173.6093754813172,350
228,4404,0.0,0.060855310410261154,0.0,16.465044021606445,0.729,0.729,-213.81068010004938,-203.25123499937916,350
229,150,0.0,0.07415031641721725,0.0,16.043376922607422,0.728,0.728,-3.976987984391985,-3.9769478371003286,50
229,650,0.0,0.0864507406949997,0.0,15.331067085266113,0.728,0.728,62.16796227332779,38.28427077854265,50
229,1150,0.0,0.07140927761793137,0.0,15.244223594665527,0.728,0.728,101.28208750925124,61.574123533461005,50
230,341,0.0,0.057889677584171295,0.0,15.736847877502441,0.727,0.727,-5.88874326325675,7.236529970055249,400
230,841,0.0,0.031912293285131454,0.0,14.717085838317871,0.727,0.727,88.26724381472744,58.985224026846595,400
231,408,0.0,0.10510376840829849,0.0,15.930702209472656,0.726,0.726,30.07066440436845,29.799236559866678,500
231,908,0.0,0.06091838702559471,0.0,15.218194961547852,0.726,0.726,59.75067083933318,67.40265697488265,500
232,352,0.0,0.10779757797718048,0.0,14.314435958862305,0.725,0.725,-21.83252915377087,-23.81321959790743,350
232,852,0.0,0.051128800958395004,0.0,14.740768432617188,0.725,0.725,-66.8739477602492,-66.91425602059084,350
232,1352,0.0,0.0854831263422966,0.0,14.775321006774902,0.725,0.725,-106.2704967859628,-110.11749914403127,350
232,1852,0.0,0.1421891152858734,0.0,14.291289329528809,0.725,0.725,-143.84165269064297,-149.40149214787093,350
232,2352,0.0,0.0611385777592659,0.0,14.412999153137207,0.725,0.725,-175.89754077214712,-179.78315352905312,350
232,2852,0.0,0.12064950168132782,0.0,13.4520263671875,0.725,0.725,-202.94411856834307,-206.7697122216984,350
232,3352,0.0,0.08025427162647247,0.0,14.197932243347168,0.725,0.725,-226.36656055178975,-229.1570292485272,350
232,3852,0.0,0.025662165135145187,0.0,14.434127807617188,0.725,0.725,-249.90813935589537,-252.63155877244958,350
232,4352,0.0,0.04253685846924782,0.0,13.937263488769531,0.725,0.725,-192.26904513475324,-200.70664581130626,350
233,184,0.0,0.0656951293349266,0.0,13.788945198059082,0.723,0.723,-5.9644460359656515,-7.951358016537919,50
233,684,0.0,0.04216757044196129,0.0,14.711732864379883,0.723,0.723,58.22719232201327,41.51724831586619,50
234,251,0.0,0.03939471393823624,0.0,13.943288803100586,0.722,0.722,-11.919984428668828,-11.91883466095554,0
234,751,0.0,0.031360775232315063,0.0,13.779515266418457,0.722,0.722,-57.17414410658549,-53.23763152467702,0
234,1251,0.0,0.09514668583869934,0.0,13.581308364868164,0.722,0.722,-100.87860906620641,-95.06715686234776,0
234,1751,0.0,0.05358229950070381,0.0,13.266636848449707,0.722,0.722,-141.2844373055124,-131.97457106645285,0
234,2251,0.0,0.06123283505439758,0.0,13.379419326782227,0.722,0.722,-174.9623240935909,-165.58067097645846,0
234,2751,0.0,0.05693797022104263,0.0,13.02208423614502,0.722,0.722,-202.48718825529733,-191.93232468930734,0
234,3251,0.0,0.08585915714502335,0.0,13.487695693969727,0.722,0.722,-227.56655327473288,-216.01643737292574,0
234,3751,0.0,0.04608938843011856,0.0,12.947482109069824,0.722,0.722,-248.1099363626629,-239.64187886951913,0
234,4251,0.0,0.08344989269971848,0.0,12.507293701171875,0.722,0.722,-275.7062359693137,-263.56287817491216,0
234,4751,0.0,0.0563499853014946,0.0,12.882614135742188,0.722,0.722,-309.74510487078555,-297.4189052079226,0
235,497,0.0,0.06378146260976791,0.0,12.408390045166016,0.721,0.721,-19.69833586168916,10.349026486084261,550
235,997,0.0,0.06956834346055984,0.0,12.581199645996094,0.721,0.721,-66.28562610580313,-30.460270428119127,550
235,1497,0.0,0.013995140790939331,0.0,12.839553833007812,0.721,0.721,-104.80311066697492,-70.92651834716922,550
235,1997,0.0,0.08911995589733124,0.0,12.876381874084473,0.721,0.721,-140.94381037730665,-105.39681825258101,550
235,2497,0.0,0.042872365564107895,0.0,12.774065017700195,0.721,0.721,-172.52445177507542,-135.7501186954594,550
235,2997,0.0,0.05239667743444443,0.0,13.412931442260742,0.721,0.721,-196.10297468068418,-160.53587584999144,550
235,3497,0.0,0.06888231635093689,0.0,12.874632835388184,0.721,0.721,-219.34248038806257,-183.76964003966384,550
235,3997,0.0,0.013622675091028214,0.0,13.23001766204834,0.721,0.721,-242.510946753166,-206.96537196167444,550
235,4497,0.0,0.03970259055495262,0.0,12.868309020996094,0.721,0.721,-273.6400283287085,-236.61563182837594,550
236,288,0.0,0.04087352752685547,0.0,12.696805000305176,0.72,0.72,-15.88607290056373,-13.901655910471815,300
236,788,0.0,0.06478317826986313,0.0,12.635957717895508,0.72,0.72,50.30587749993484,17.64363825267117,300
237,167,0.0,0.06789778918027878,0.0,13.415586471557617,0.719,0.719,-3.976718715831538,-3.9763652602852293,250
237,667,0.0,0.03390861675143242,0.0,13.76407241821289,0.719,0.719,41.195717462124385,1.6457783008005928,250
238,144,0.0,0.05042651295661926,0.0,14.174128532409668,0.717,0.717,-1.9886894346119286,-1.9888224961034542,50
238,644,0.0,0.021741686388850212,0.0,13.123525619506836,0.717,0.717,85.13355257781168,80.85628474049001,50
239,351,0.0,0.03810316324234009,0.0,12.970897674560547,0.716,0.716,15.068710662869188,20.333865118150214,100
239,851,0.0,0.08269362896680832,0.0,13.782344818115234,0.716,0.716,79.40321520867403,67.35319104003432,100
240,372,0.0,0.030799316242337227,0.0,13.345990180969238,0.715,0.715,4.130951301469015,-5.559981298221904,200
240,872,0.0,0.05976506695151329,0.0,15.504276275634766,0.715,0.715,82.32351116743186,10.601624863517209,200
240,1372,0.0,0.06487701088190079,0.0,15.276386260986328,0.715,0.715,46.22172880534622,-1.833407948303503,200
240,1872,0.0,0.0783466249704361,0.0,15.904621124267578,0.715,0.715,7.156088974951981,-39.3838526042384,200
240,2372,0.0,0.06848075240850449,0.0,15.964035987854004,0.715,0.715,-24.5685040959939,-69.7697277623798,200
240,2872,0.0,0.10599895566701889,0.0,15.402268409729004,0.715,0.715,-50.34441875353036,-94.38843993994881,200
240,3372,0.0,0.1017925813794136,0.0,15.711557388305664,0.715,0.715,-71.74278808530477,-116.75801950061692,200
240,3872,0.0,0.0399651862680912,0.0,13.694913864135742,0.715,0.715,-95.3677848738491,-141.39224748424405,200
240,4372,0.0,0.13564032316207886,0.0,15.60019302368164,0.715,0.715,-124.02478986938098,-170.00037809327932,200
241,176,0.0,0.06546984612941742,0.0,15.37614917755127,0.714,0.714,-3.97674179877641,-3.9766011345982024,100
241,676,0.0,0.10646490007638931,0.0,14.604323387145996,0.714,0.714,60.26984601947827,41.605241315254105,100
241,1176,0.0,0.06622817367315292,0.0,15.65429973602295,0.714,0.714,69.89148077318615,41.66517887533392,100
241,1676,0.0,0.08211793005466461,0.0,15.060934066772461,0.714,0.714,25.464557136739018,0.7995177704011049,100
241,2176,0.0,0.0486917644739151,0.0,14.878656387329102,0.714,0.714,-10.058542432073803,-33.25241528677254,100
241,2676,0.0,0.09217498451471329,0.0,15.381253242492676,0.714,0.714,-40.428510399304535,-61.04269236621635,100
241,3176,0.0,0.04781254380941391,0.0,15.32592487335205,0.714,0.714,-65.72680279950276,-83.18576330319915,100
241,3676,0.0,0.022926090285182,0.0,13.631587982177734,0.714,0.714,-91.36967646951793,-106.77448411321951,100
241,4176,0.0,0.060263294726610184,0.0,13.676539421081543,0.714,0.714,-120.23421631357706,-134.44153948116903,100
241,4676,0.0,0.07044325023889542,0.0,13.670230865478516,0.714,0.714,-157.30407148081278,-167.05439014367346,100
242,514,0.0,0.05824626609683037,0.0,13.75389289855957,0.713,0.713,62.06166643074154,18.843930037003943,800
242,1014,0.0,0.06702137738466263,0.0,15.73141860961914,0.713,0.713,73.16869180366238,31.87430486132236,800
242,1514,0.0,0.07667051255702972,0.0,13.561420440673828,0.713,0.713,34.74800944417878,-8.377817219084704,800
242,2014,0.0,0.07076624780893326,0.0,13.457118034362793,0.713,0.713,-1.2196876534734011,-47.433030292339,800
242,2514,0.0,0.07287783920764923,0.0,12.325714111328125,0.713,0.713,-31.15673654932283,-70.69911139267481,800
242,3014,0.0,0.079707570374012,0.0,13.383008003234863,0.713,0.713,-56.68145958530279,-94.96220382002721,800
242,3514,0.0,0.07302295416593552,0.0,11.957670211791992,0.713,0.713,-79.90172099905132,-116.16197314308273,800
242,4014,0.0,0.0383901447057724,0.0,11.8792085647583,0.713,0.713,-104.73470816337247,-140.96406102288915,800
242,4514,0.0,0.04881633073091507,0.0,12.809887886047363,0.713,0.713,-135.32000873725357,-171.543278682074,800
243,355,0.0,0.03907698392868042,0.0,12.611357688903809,0.711,0.711,22.055254366260016,5.736132174790109,0
243,855,0.0,0.06363088637590408,0.0,13.278005599975586,0.711,0.711,62.453069491397244,36.196153721702174,0
243,1355,0.0,0.08651548624038696,0.0,12.420140266418457,0.711,0.711,53.91671287967564,16.55190909319074,0
244,372,0.0,0.035199277102947235,0.0,11.685672760009766,0.71,0.71,18.084403326249372,8.694775275413015,100
244,872,0.0,0.028499409556388855,0.0,12.424755096435547,0.71,0.71,70.55715293604436,42.68140680936007,100
245,404,0.0,0.0469495914876461,0.0,12.65479564666748,0.709,0.709,28.1176442804836,18.46870711198622,700
245,904,0.0,0.033444035798311234,0.0,11.994560241699219,0.709,0.709,96.32439152850142,61.271364055765105,700
246,266,0.0,0.07186438888311386,0.0,12.081364631652832,0.708,0.708,14.038529328549558,4.346353749914685,450
246,766,0.0,0.12655547261238098,0.0,12.104310989379883,0.708,0.708,99.20728154824468,16.19540406501708,450
247,200,0.0,0.08572585135698318,0.0,13.973882675170898,0.707,0.707,-0.9638767779876947,-1.8678420340021327,150
247,700,0.0,0.08357942849397659,0.0,14.360832214355469,0.707,0.707,65.25561119077447,58.432447605041546,150
248,249,0.0,0.0211910642683506,0.0,12.758852005004883,0.706,0.706,9.036419972595729,6.329265384563156,850
248,749,0.0,0.06597201526165009,0.0,13.113554954528809,0.706,0.706,28.47655146728179,16.55680352547359,850
248,1249,0.0,0.11514583230018616,0.0,12.894556999206543,0.706,0.706,88.2597894964786,69.15133059848361,850
249,552,0.0,0.08873368054628372,0.0,14.345131874084473,0.704,0.704,58.1227921079015,35.09568961540165,700
250,233,0.0,0.06078042834997177,0.0,13.802474021911621,0.703,0.703,4.0359475399496,11.579061989394482,900
250,733,0.0,0.07877618074417114,0.0,13.021780967712402,0.703,0.703,89.24618975769549,64.59737733766735,900
251,225,0.0,0.05422826111316681,0.0,15.218454360961914,0.702,0.702,11.023054023915698,9.563330683214588,800
251,725,0.0,0.1575557142496109,0.0,13.910909652709961,0.702,0.702,51.35086782998975,50.226528716186486,800
252,193,0.0,0.03903565928339958,0.0,15.345215797424316,0.701,0.701,6.023096731946261,4.6324312464473945,550
252,693,0.0,0.10543657839298248,0.0,14.894499778747559,0.701,0.701,-21.400145773587262,-9.578050800011106,550
252,1193,0.0,0.1244431734085083,0.0,14.08676528930664,0.701,0.701,-65.39885765970861,-51.60046375176802,550
252,1693,0.0,0.14899444580078125,0.0,14.00562572479248,0.701,0.701,-104.53527960372517,-92.51424674636293,550
252,2193,0.0,0.07178548723459244,0.0,14.333575248718262,0.701,0.701,-138.70333767176845,-125.15108491555169,550
252,2693,0.0,0.07951179146766663,0.0,13.499960899353027,0.701,0.701,-167.789329659853,-154.27991412784715,550
252,3193,0.0,0.028696075081825256,0.0,14.071269989013672,0.701,0.701,-191.99091862898257,-178.497291479669,550
252,3693,0.0,0.05302061513066292,0.0,13.31666374206543,0.701,0.701,-214.4835553706773,-200.01594449887583,550
252,4193,0.0,0.07685571163892746,0.0,13.70644760131836,0.701,0.701,-240.73322532310908,-227.47457690738364,550
252,4693,0.0,0.12257534265518188,0.0,14.070186614990234,0.701,0.701,-272.9930051055196,-258.3209340320455,550
253,480,0.0,0.06944277882575989,0.0,13.55793571472168,0.7,0.7,-5.7682830165386765,11.070576876652872,900
253,980,0.0,0.07705008238554001,0.0,12.040552139282227,0.7,0.7,39.95490169122849,31.99415487832611,900
254,417,0.0,0.05692579969763756,0.0,12.63626480102539,0.698,0.698,54.03552585232453,45.23797198856606,650
255,167,0.0,0.04160849750041962,0.0,12.811150550842285,0.697,0.697,-3.9768659672874396,-3.976730988556293,150
255,667,0.0,0.07478543370962143,0.0,11.796517372131348,0.697,0.697,93.11067840089544,60.805049564699985,150
256,356,0.0,0.08669935911893845,0.0,12.500487327575684,0.696,0.696,11.1083307099581,18.251608154323776,600
256,856,0.0,0.09354682266712189,0.0,11.993515968322754,0.696,0.696,21.73169610281204,28.338549466406256,600
257,344,0.0,0.09651472419500351,0.0,11.049633026123047,0.695,0.695,20.064915722664324,4.486767951530731,400
257,844,0.0,0.1619010865688324,0.0,12.029180526733398,0.695,0.695,107.25872249425905,67.09182784717358,400
258,503,0.0,0.047160133719444275,0.0,11.158185958862305,0.694,0.694,62.06558738777327,61.37185364193634,400
259,276,0.0,0.15358413755893707,0.0,11.57630729675293,0.692,0.692,-13.904701406299797,-13.906085890061458,750
259,776,0.0,0.04567984864115715,0.0,12.398154258728027,0.692,0.692,-59.111000223411025,-59.11184670997955,750
259,1276,0.0,0.10047975182533264,0.0,11.206660270690918,0.692,0.692,-100.84771547770043,-100.81728253937429,750
259,1776,0.0,0.08638086915016174,0.0,11.639130592346191,0.692,0.692,-140.98948765129953,-139.25577079630278,750
259,2276,0.0,0.12159081548452377,0.0,11.665294647216797,0.692,0.692,-171.20297759874046,-172.41288495750908,750
259,2776,0.0,0.09006301313638687,0.0,11.517050743103027,0.692,0.692,-198.23986692400675,-199.46424392337047,750
259,3276,0.0,0.06386779993772507,0.0,10.90835952758789,0.692,0.692,-222.06633756192286,-223.30353140623657,750
259,3776,0.0,0.10539614409208298,0.0,10.579292297363281,0.692,0.692,-243.88721927522394,-246.18487717647176,750
259,4276,0.0,0.07218500971794128,0.0,9.904454231262207,0.692,0.692,-272.3920373019924,-273.53137029875256,750
259,4776,0.0,0.08768023550510406,0.0,11.145893096923828,0.692,0.692,-304.279104170034,-306.79259849048964,750
260,559,0.0,0.06785105913877487,0.0,10.263556480407715,0.691,0.691,9.289033167602568,11.94783685001967,700
260,1059,0.0,0.07201623171567917,0.0,10.946866035461426,0.691,0.691,-35.19375748732634,-30.55455710069517,700
260,1559,0.0,0.06264933943748474,0.0,11.1486234664917,0.691,0.691,-75.17792267847112,-70.64175003071713,700
260,2059,0.0,0.03461659699678421,0.0,11.3687105178833,0.691,0.691,-110.6202725978558,-106.25127704282113,700
260,2559,0.0,0.032065339386463165,0.0,11.179491996765137,0.691,0.691,-140.02750123770687,-134.4777625867996,700
260,3059,0.0,0.07283684611320496,0.0,11.420287132263184,0.691,0.691,-164.04603615241803,-159.68706810985856,700
260,3559,0.0,0.10699239373207092,0.0,11.421241760253906,0.691,0.691,-187.3095571464511,-181.93682961387805,700
260,4059,0.0,0.02796573005616665,0.0,11.401664733886719,0.691,0.691,-212.322118294126,-205.8289681039171,700
260,4559,0.0,0.11057616770267487,0.0,11.210062980651855,0.691,0.691,-242.96575259022842,-236.49469934775422,700
261,365,0.0,0.01946508325636387,0.0,10.780293464660645,0.69,0.69,11.101314441693528,14.358966450024235,950
261,865,0.0,0.0747707337141037,0.0,10.88998794555664,0.69,0.69,63.57296344849569,57.2719890598709,950
262,403,0.0,0.044976379722356796,0.0,10.524221420288086,0.689,0.689,42.05018176013505,29.38699219000914,850
262,903,0.0,0.051523998379707336,0.0,10.667779922485352,0.689,0.689,110.3695873942343,69.25478836148,850
263,537,0.0,0.037744246423244476,0.0,10.982585906982422,0.688,0.688,-16.669292365203365,-12.456198436686325,50
263,1037,0.0,0.12378469109535217,0.0,11.028120040893555,0.688,0.688,-40.54836652003106,-30.42394787185875,50
263,1537,0.0,0.053497541695833206,0.0,10.168086051940918,0.688,0.688,-55.65784573092512,-49.651146648616574,50
263,2037,0.0,0.02625449188053608,0.0,9.726232528686523,0.688,0.688,-18.372843301736076,-37.9384634762907,50
264,449,0.0,0.12443742156028748,0.0,10.73345947265625,0.686,0.686,14.145274113430101,8.435554055278091,850
264,949,0.0,0.021696925163269043,0.0,10.875438690185547,0.686,0.686,66.53686028420655,38.40607710544543,850
265,378,0.0,0.048683881759643555,0.0,11.129535675048828,0.685,0.685,20.06636457617986,18.775162184558575,350
265,878,0.0,0.09473150223493576,0.0,10.494638442993164,0.685,0.685,81.38043794645925,62.67784458356086,350
266,434,0.0,0.03954698145389557,0.0,9.796826362609863,0.684,0.684,47.05001094246423,39.93307713886385,850
267,159,0.0,0.06076611578464508,0.0,10.86770248413086,0.683,0.683,-3.9770232968914847,-3.9765809945112323,200
267,659,0.0,0.029580384492874146,0.0,10.676389694213867,0.683,0.683,102.06591895732336,49.64761842438273,200
268,434,0.0,0.05258916690945625,0.0,10.93764591217041,0.682,0.682,40.07276651139195,38.3302119956232,150
269,150,0.0,0.15878421068191528,0.0,10.966182708740234,0.681,0.681,-3.976808946653845,-3.9768410554708296,600
269,650,0.0,0.07980838418006897,0.0,11.414566993713379,0.681,0.681,29.29102071043925,25.654734806536084,600
270,211,0.0,0.037152159959077835,0.0,12.278072357177734,0.679,0.679,-2.9507293135859367,-7.949742210635293,0
270,711,0.0,0.098798967897892,0.0,11.055007934570312,0.679,0.679,23.448951500866542,28.55796933814133,0
270,1211,0.0,0.05528411269187927,0.0,10.458589553833008,0.679,0.679,2.260164126750254,10.348083148653636,0
270,1711,0.0,0.06546162068843842,0.0,10.599116325378418,0.679,0.679,-4.595861648349623,-8.45405865592558,0
271,501,0.0,0.1569286286830902,0.0,10.288142204284668,0.678,0.678,55.10358114543597,40.68370425290814,150
272,162,0.0,0.06970307976007462,0.0,11.217723846435547,0.677,0.677,-3.9770602747055275,-3.9768540370814662,950
272,662,0.0,0.08218872547149658,0.0,11.366991996765137,0.677,0.677,25.389032794073398,33.03653187972617,950
272,1162,0.0,0.10292378067970276,0.0,11.381143569946289,0.677,0.677,71.20020033228232,34.06582937523375,950
273,208,0.0,0.06451024860143661,0.0,10.954374313354492,0.676,0.676,-7.950171463264621,3.7992013375536065,400
273,708,0.0,0.14747321605682373,0.0,11.906336784362793,0.676,0.676,63.2374519711191,32.547569162961985,400
273,1208,0.0,0.0984613224864006,0.0,12.285236358642578,0.676,0.676,95.34321350243133,65.86627469819035,400
274,565,0.0,0.07242298871278763,0.0,13.917769432067871,0.675,0.675,21.236069960674953,16.442325354899168,250
274,1065,0.0,0.06168172135949135,0.0,12.652132987976074,0.675,0.675,73.82046686259581,64.11476919940407,250
275,416,0.0,0.05437203496694565,0.0,12.998702049255371,0.673,0.673,14.140452565225086,19.653764454166406,900
275,916,0.0,0.15777722001075745,0.0,12.661613464355469,0.673,0.673,115.23618833808767,78.62606156722975,900
276,551,0.0,0.11366185545921326,0.0,12.864538192749023,0.672,0.672,72.07623465717737,39.08758452539296,600
277,231,0.0,0.20135559141635895,0.0,12.990363121032715,0.671,0.671,4.035639928899798,-9.935901064956983,700
