episode,step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,opponent_ep
583,656500,0.0,3.516730546951294,0.0,132.2520751953125,0.308,0.308,-0.5,5.75,900
584,657000,0.0,2.870419502258301,0.0,134.41119384765625,0.306,0.306,29.0,16.0,100
584,657500,0.0,3.362701892852783,0.0,160.39056396484375,0.306,0.306,-5.5,-14.0,100
585,658000,0.0,3.2348082065582275,0.0,151.94683837890625,0.305,0.305,31.5,3.25,0
586,658500,0.0,5.0061140060424805,0.0,149.72496032714844,0.304,0.304,18.5,7.0,0
588,659000,0.0,3.9053823947906494,0.0,149.2715606689453,0.302,0.302,-1.5,-1.5,950
589,659500,0.0,4.872208118438721,0.0,148.286376953125,0.301,0.301,-3.0,-1.5,300
589,660000,0.0,4.057353496551514,0.0,150.4243621826172,0.301,0.301,19.0,10.5,300
591,660500,0.0,6.435318946838379,0.0,143.48605346679688,0.298,0.298,-1.5,-1.5,300
591,661000,0.0,4.191658020019531,0.0,159.8836669921875,0.298,0.298,-22.0,-30.0,300
591,661500,0.0,5.131316184997559,0.0,135.5987548828125,0.298,0.298,-52.0,-60.0,300
591,662000,0.0,5.000128746032715,0.0,125.34928894042969,0.298,0.298,-80.5,-90.0,300
591,662500,0.0,7.679850101470947,0.0,128.8878631591797,0.298,0.298,-109.0,-118.5,300
591,663000,0.0,5.959064483642578,0.0,149.5045166015625,0.298,0.298,-131.0,-148.5,300
591,663500,0.0,6.494307041168213,0.0,140.65199279785156,0.298,0.298,-159.5,-183.0,300
591,664000,0.0,5.306327819824219,0.0,110.78681182861328,0.298,0.298,-150.5,-185.25,300
592,664500,0.0,5.237942695617676,0.0,113.88611602783203,0.297,0.297,10.5,10.0,0
592,665000,0.0,5.589367389678955,0.0,129.33724975585938,0.297,0.297,-24.0,-20.0,0
592,665500,0.0,4.625755786895752,0.0,119.3593978881836,0.297,0.297,-55.5,-53.0,0
592,666000,0.0,7.5303192138671875,0.0,152.4897003173828,0.297,0.297,-90.0,-84.5,0
592,666500,0.0,3.996105670928955,0.0,146.27877807617188,0.297,0.297,-124.5,-120.5,0
592,667000,0.0,4.645884037017822,0.0,142.78807067871094,0.297,0.297,-159.0,-155.0,0
592,667500,0.0,5.369711399078369,0.0,164.36688232421875,0.297,0.297,-193.5,-189.5,0
592,668000,0.0,4.434689521789551,0.0,169.8504638671875,0.297,0.297,-228.0,-221.0,0
592,668500,0.0,4.155348300933838,0.0,163.97222900390625,0.297,0.297,-262.5,-246.5,0
593,669000,0.0,4.352057933807373,0.0,175.15841674804688,0.296,0.296,15.5,14.0,650
594,669500,0.0,5.322472095489502,0.0,155.8129119873047,0.295,0.295,32.5,29.5,450
596,670000,0.0,3.9836297035217285,0.0,167.30322265625,0.292,0.292,10.0,2.0,450
597,670500,0.0,6.096786022186279,0.0,143.95547485351562,0.291,0.291,1.0,-8.5,0
597,671000,0.0,3.308466672897339,0.0,145.7954559326172,0.291,0.291,-27.0,-28.25,0
597,671500,0.0,2.8242084980010986,0.0,139.08108520507812,0.291,0.291,-58.5,-58.25,0
597,672000,0.0,3.939018964767456,0.0,151.92250061035156,0.291,0.291,-90.0,-86.75,0
597,672500,0.0,3.3971774578094482,0.0,116.6102294921875,0.291,0.291,-121.5,-115.25,0
597,673000,0.0,1.945765495300293,0.0,133.4390411376953,0.291,0.291,-153.0,-140.75,0
597,673500,0.0,1.717130422592163,0.0,133.8134307861328,0.291,0.291,-184.5,-167.75,0
597,674000,0.0,1.6145038604736328,0.0,134.67201232910156,0.291,0.291,-214.5,-197.75,0
597,674500,0.0,2.0001165866851807,0.0,120.31837463378906,0.291,0.291,-244.5,-226.25,0
597,675000,0.0,1.423985242843628,0.0,114.01676940917969,0.291,0.291,-276.0,-254.75,0
598,675500,0.0,1.580592155456543,0.0,102.36532592773438,0.29,0.29,2.5,7.5,150
598,676000,0.0,1.4976885318756104,0.0,109.11978149414062,0.29,0.29,-33.5,-19.5,150
600,676500,0.0,1.550215721130371,0.0,90.54136657714844,0.288,0.288,-3.0,-3.0,200
601,677000,0.0,2.3960392475128174,0.0,87.80606842041016,0.286,0.286,-10.5,-10.5,250
602,677500,0.0,2.6622610092163086,0.0,81.01117706298828,0.285,0.285,-4.5,-6.0,600
602,678000,0.0,2.203967332839966,0.0,84.30168151855469,0.285,0.285,-14.5,-27.5,600
603,678500,0.0,2.5319664478302,0.0,79.15628051757812,0.284,0.284,-3.0,-3.0,950
603,679000,0.0,2.3368098735809326,0.0,63.07841491699219,0.284,0.284,-25.0,-28.5,950
603,679500,0.0,1.4861338138580322,0.0,63.81818389892578,0.284,0.284,-14.5,-24.0,950
604,680000,0.0,1.2557268142700195,0.0,62.37319564819336,0.283,0.283,7.0,-4.5,650
605,680500,0.0,1.730448842048645,0.0,62.13437271118164,0.282,0.282,6.5,-10.75,400
605,681000,0.0,2.607797384262085,0.0,89.86991882324219,0.282,0.282,-15.5,-33.25,400
606,681500,0.0,1.9604315757751465,0.0,90.13807678222656,0.28,0.28,2.0,-3.0,150
607,682000,0.0,3.2983646392822266,0.0,86.86910247802734,0.279,0.279,-3.0,-3.0,50
607,682500,0.0,2.839437246322632,0.0,78.35514831542969,0.279,0.279,1.0,-1.25,50
608,683000,0.0,4.331264019012451,0.0,89.60091400146484,0.278,0.278,10.0,-13.75,200
609,683500,0.0,3.550081968307495,0.0,78.53662872314453,0.277,0.277,10.5,4.0,750
611,684000,0.0,3.436781406402588,0.0,85.583984375,0.274,0.274,2.0,-6.0,400
612,684500,0.0,3.0160205364227295,0.0,102.69606018066406,0.273,0.273,42.0,15.5,700
614,685000,0.0,5.509181499481201,0.0,99.47193908691406,0.271,0.271,5.5,-6.0,700
615,685500,0.0,5.39234733581543,0.0,87.82902526855469,0.27,0.27,15.5,10.5,650
616,686000,0.0,8.4583740234375,0.0,97.79034423828125,0.269,0.269,24.0,28.75,850
618,686500,0.0,3.622790813446045,0.0,128.396240234375,0.266,0.266,-3.0,-3.0,450
619,687000,0.0,6.2328948974609375,0.0,101.99028015136719,0.265,0.265,2.5,-13.5,300
620,687500,0.0,5.278617858886719,0.0,107.7424545288086,0.264,0.264,12.0,6.25,500
621,688000,0.0,4.7371625900268555,0.0,132.18157958984375,0.263,0.263,22.5,29.25,450
623,688500,0.0,3.8169288635253906,0.0,138.90826416015625,0.26,0.26,-3.0,-3.0,750
624,689000,0.0,7.4776387214660645,0.0,115.14106750488281,0.259,0.259,7.5,6.75,300
625,689500,0.0,5.640213489532471,0.0,161.5246124267578,0.258,0.258,29.0,29.0,850
626,690000,0.0,4.606088638305664,0.0,106.95157623291016,0.257,0.257,33.0,12.25,250
628,690500,0.0,5.881781101226807,0.0,128.63563537597656,0.254,0.254,3.5,-1.5,150
630,691000,0.0,4.544215679168701,0.0,104.43699645996094,0.252,0.252,-3.0,-3.0,950
631,691500,0.0,6.629756450653076,0.0,95.7948226928711,0.251,0.251,14.0,2.5,350
632,692000,0.0,5.240423679351807,0.0,122.65032196044922,0.25,0.25,23.5,9.75,450
633,692500,0.0,5.024163722991943,0.0,148.57106018066406,0.248,0.248,34.0,11.0,900
634,693000,0.0,7.229150772094727,0.0,94.47441864013672,0.247,0.247,-10.5,-18.25,800
634,693500,0.0,4.512761116027832,0.0,119.89418029785156,0.247,0.247,-21.5,-45.25,800
635,694000,0.0,5.581000328063965,0.0,99.58383178710938,0.246,0.246,26.0,-5.25,800
637,694500,0.0,5.255512237548828,0.0,108.6043930053711,0.244,0.244,5.5,0.5,0
637,695000,0.0,3.8649792671203613,0.0,91.54710388183594,0.244,0.244,-2.0,-10.0,0
637,695500,0.0,4.767459392547607,0.0,100.8614501953125,0.244,0.244,-27.5,-37.0,0
638,696000,0.0,3.6167829036712646,0.0,91.04039764404297,0.242,0.242,38.5,21.75,350
639,696500,0.0,3.74521541595459,0.0,88.08470153808594,0.241,0.241,10.0,-6.75,700
639,697000,0.0,2.3694686889648438,0.0,89.22496032714844,0.241,0.241,0.5,-27.75,700
641,697500,0.0,4.310567378997803,0.0,78.8156509399414,0.239,0.239,22.0,-1.0,450
642,698000,0.0,2.8022241592407227,0.0,86.24476623535156,0.238,0.238,17.5,9.75,50
643,698500,0.0,3.284456491470337,0.0,85.19296264648438,0.236,0.236,29.5,-3.0,100
643,699000,0.0,3.394960403442383,0.0,87.54498291015625,0.236,0.236,-3.5,-25.5,100
643,699500,0.0,6.877058029174805,0.0,101.3323974609375,0.236,0.236,-39.5,-52.5,100
643,700000,0.0,2.455453872680664,0.0,77.76417541503906,0.236,0.236,-75.5,-81.0,100
643,700500,0.0,2.786332130432129,0.0,84.28777313232422,0.236,0.236,-110.0,-106.5,100
643,701000,0.0,3.196298122406006,0.0,84.49711608886719,0.236,0.236,-146.0,-133.5,100
643,701500,0.0,2.346193313598633,0.0,92.0306625366211,0.236,0.236,-180.5,-160.5,100
643,702000,0.0,2.024165630340576,0.0,72.92134857177734,0.236,0.236,-215.0,-186.0,100
643,702500,0.0,1.540503978729248,0.0,76.43115234375,0.236,0.236,-252.5,-211.5,100
644,703000,0.0,2.501526117324829,0.0,82.39778137207031,0.235,0.235,-3.0,-3.0,450
645,703500,0.0,1.9331128597259521,0.0,80.8253402709961,0.234,0.234,5.5,0.5,50
645,704000,0.0,2.3418445587158203,0.0,84.80081176757812,0.234,0.234,-20.0,-23.5,50
645,704500,0.0,1.989494800567627,0.0,72.17975616455078,0.234,0.234,-30.5,-43.25,50
646,705000,0.0,2.1055655479431152,0.0,71.36415100097656,0.233,0.233,3.5,5.0,650
647,705500,0.0,2.556734800338745,0.0,93.98361206054688,0.232,0.232,28.0,17.75,600
647,706000,0.0,2.334524631500244,0.0,87.31163024902344,0.232,0.232,2.5,-10.75,600
647,706500,0.0,2.1644773483276367,0.0,96.0328369140625,0.232,0.232,-26.0,-37.75,600
647,707000,0.0,2.365814447402954,0.0,97.15670776367188,0.232,0.232,-53.0,-63.25,600
647,707500,0.0,2.541912794113159,0.0,101.10123443603516,0.232,0.232,-75.5,-87.25,600
647,708000,0.0,3.337329149246216,0.0,109.11093139648438,0.232,0.232,-98.0,-112.75,600
647,708500,0.0,3.8645501136779785,0.0,129.939208984375,0.232,0.232,-125.0,-136.75,600
647,709000,0.0,3.155391216278076,0.0,114.38117980957031,0.232,0.232,-152.0,-160.75,600
647,709500,0.0,3.0530686378479004,0.0,130.71949768066406,0.232,0.232,-177.5,-187.75,600
648,710000,0.0,2.98294734954834,0.0,134.7601776123047,0.231,0.231,12.0,6.25,700
649,710500,0.0,3.784550905227661,0.0,154.7793426513672,0.229,0.229,1.0,-16.5,350
649,711000,0.0,6.468716144561768,0.0,160.79945373535156,0.229,0.229,-26.0,-40.5,350
649,711500,0.0,4.495932579040527,0.0,155.02413940429688,0.229,0.229,-53.0,-64.5,350
649,712000,0.0,3.82071590423584,0.0,149.22654724121094,0.229,0.229,-80.0,-90.0,350
649,712500,0.0,4.166316032409668,0.0,158.944580078125,0.229,0.229,-107.0,-115.5,350
649,713000,0.0,3.0281360149383545,0.0,158.03956604003906,0.229,0.229,-135.5,-144.0,350
649,713500,0.0,3.1684741973876953,0.0,166.5216522216797,0.229,0.229,-159.5,-172.5,350
649,714000,0.0,3.6849210262298584,0.0,160.7620849609375,0.229,0.229,-185.0,-198.0,350
649,714500,0.0,3.0047476291656494,0.0,179.2487030029297,0.229,0.229,-209.0,-226.5,350
650,715000,0.0,2.496885061264038,0.0,163.44985961914062,0.228,0.228,-1.5,-1.5,750
650,715500,0.0,3.8653571605682373,0.0,174.83038330078125,0.228,0.228,-15.5,-23.5,750
650,716000,0.0,3.705522060394287,0.0,167.53627014160156,0.228,0.228,-41.0,-50.5,750
650,716500,0.0,3.040433883666992,0.0,158.982177734375,0.228,0.228,-68.0,-77.5,750
650,717000,0.0,2.9384515285491943,0.0,162.81614685058594,0.228,0.228,-95.0,-106.0,750
650,717500,0.0,2.8448843955993652,0.0,161.66140747070312,0.228,0.228,-123.5,-133.0,750
650,718000,0.0,2.4797263145446777,0.0,151.67295837402344,0.228,0.228,-150.5,-161.5,750
650,718500,0.0,4.093588829040527,0.0,146.2753448486328,0.228,0.228,-174.5,-193.0,750
650,719000,0.0,2.773571729660034,0.0,148.9403076171875,0.228,0.228,-197.0,-218.5,750
650,719500,0.0,3.7123210430145264,0.0,136.71897888183594,0.228,0.228,-222.5,-245.5,750
651,720000,0.0,4.588413238525391,0.0,134.794921875,0.227,0.227,42.0,-1.25,450
652,720500,0.0,4.544430255889893,0.0,151.55191040039062,0.226,0.226,-6.0,-9.75,750
652,721000,0.0,3.8398311138153076,0.0,127.75503540039062,0.226,0.226,-33.0,-41.25,750
652,721500,0.0,4.007495403289795,0.0,133.97763061523438,0.226,0.226,-69.0,-68.25,750
652,722000,0.0,4.548798561096191,0.0,134.37637329101562,0.226,0.226,-103.5,-99.75,750
652,722500,0.0,4.853245735168457,0.0,136.19204711914062,0.226,0.226,-138.0,-129.75,750
652,723000,0.0,4.674652576446533,0.0,125.47958374023438,0.226,0.226,-168.0,-159.75,750
652,723500,0.0,3.6186747550964355,0.0,136.99522399902344,0.226,0.226,-204.0,-188.25,750
652,724000,0.0,3.092395305633545,0.0,129.2094268798828,0.226,0.226,-237.0,-215.25,750
652,724500,0.0,4.326152324676514,0.0,154.39044189453125,0.226,0.226,-270.0,-242.25,750
653,725000,0.0,5.653500556945801,0.0,137.61903381347656,0.225,0.225,40.5,36.0,850
654,725500,0.0,3.4883060455322266,0.0,154.12478637695312,0.223,0.223,-20.5,-27.0,350
655,726000,0.0,4.375507831573486,0.0,125.94549560546875,0.222,0.222,15.5,17.75,700
656,726500,0.0,3.890899658203125,0.0,121.03865814208984,0.221,0.221,13.5,8.5,600
656,727000,0.0,4.067148685455322,0.0,132.96975708007812,0.221,0.221,9.5,2.75,600
656,727500,0.0,3.988293170928955,0.0,143.4178009033203,0.221,0.221,-16.0,-33.25,600
656,728000,0.0,6.772500991821289,0.0,155.3091278076172,0.221,0.221,-44.5,-70.75,600
656,728500,0.0,2.959712505340576,0.0,163.86773681640625,0.221,0.221,-67.0,-97.75,600
656,729000,0.0,3.7994391918182373,0.0,140.0361328125,0.221,0.221,-94.0,-126.25,600
656,729500,0.0,4.44815731048584,0.0,148.32298278808594,0.221,0.221,-118.0,-153.25,600
656,730000,0.0,4.9949727058410645,0.0,152.54373168945312,0.221,0.221,-146.5,-180.25,600
656,730500,0.0,3.3726706504821777,0.0,161.8235321044922,0.221,0.221,-170.5,-210.25,600
656,731000,0.0,2.632610559463501,0.0,187.03656005859375,0.221,0.221,-196.0,-238.75,600
657,731500,0.0,3.975273609161377,0.0,164.47003173828125,0.22,0.22,5.0,-0.75,50
657,732000,0.0,2.3510148525238037,0.0,173.202880859375,0.22,0.22,-28.0,-26.25,50
658,732500,0.0,2.887774705886841,0.0,157.17495727539062,0.219,0.219,-4.5,-6.0,750
659,733000,0.0,3.736501455307007,0.0,150.53778076171875,0.217,0.217,32.0,13.75,150
660,733500,0.0,2.921450138092041,0.0,140.41644287109375,0.216,0.216,-7.5,-10.75,50
660,734000,0.0,2.4939284324645996,0.0,145.51808166503906,0.216,0.216,-37.5,-39.25,50
660,734500,0.0,2.7069993019104004,0.0,131.63526916503906,0.216,0.216,-61.0,-60.5,50
661,735000,0.0,2.222376585006714,0.0,143.17105102539062,0.215,0.215,19.5,9.5,0
662,735500,0.0,2.697852611541748,0.0,127.63395690917969,0.214,0.214,23.5,12.75,400
664,736000,0.0,1.5830987691879272,0.0,133.49417114257812,0.212,0.212,0.0,-1.5,450
665,736500,0.0,5.004458427429199,0.0,143.98562622070312,0.21,0.21,2.5,-1.0,950
666,737000,0.0,3.548915386199951,0.0,138.84616088867188,0.209,0.209,30.5,12.0,850
668,737500,0.0,2.3645823001861572,0.0,145.33505249023438,0.207,0.207,10.5,4.75,200
668,738000,0.0,2.884481191635132,0.0,125.64088439941406,0.207,0.207,2.0,-7.75,200
668,738500,0.0,2.781923294067383,0.0,127.96415710449219,0.207,0.207,-20.5,-33.25,200
668,739000,0.0,2.9656009674072266,0.0,132.86764526367188,0.207,0.207,-44.5,-57.25,200
668,739500,0.0,2.106713056564331,0.0,111.76411437988281,0.207,0.207,-71.5,-84.25,200
668,740000,0.0,1.5589598417282104,0.0,92.44161987304688,0.207,0.207,-101.5,-112.75,200
668,740500,0.0,2.9478001594543457,0.0,95.47499084472656,0.207,0.207,-127.0,-135.25,200
669,741000,0.0,1.491294503211975,0.0,93.46222686767578,0.206,0.206,-3.0,-3.0,750
669,741500,0.0,2.3362927436828613,0.0,92.88013458251953,0.206,0.206,17.5,-4.25,750
669,742000,0.0,3.018158435821533,0.0,112.933837890625,0.206,0.206,0.0,-28.5,750
669,742500,0.0,3.6457457542419434,0.0,96.68087768554688,0.206,0.206,-24.0,-55.5,750
669,743000,0.0,4.863386631011963,0.0,112.9542236328125,0.206,0.206,-51.0,-79.5,750
669,743500,0.0,2.1546883583068848,0.0,113.85198211669922,0.206,0.206,-73.5,-106.5,750
669,744000,0.0,1.871538758277893,0.0,118.67202758789062,0.206,0.206,-99.0,-133.5,750
669,744500,0.0,2.7751219272613525,0.0,121.50218963623047,0.206,0.206,-123.0,-159.0,750
669,745000,0.0,2.3862040042877197,0.0,120.10855102539062,0.206,0.206,-145.5,-183.0,750
669,745500,0.0,2.238058567047119,0.0,128.65963745117188,0.206,0.206,-172.5,-204.0,750
670,746000,0.0,2.562558174133301,0.0,131.8716583251953,0.204,0.204,4.5,-15.0,750
671,746500,0.0,1.5051536560058594,0.0,140.894287109375,0.203,0.203,24.0,12.5,600
673,747000,0.0,1.5744247436523438,0.0,116.34390258789062,0.201,0.201,8.5,7.0,650
674,747500,0.0,1.557472825050354,0.0,110.56719970703125,0.2,0.2,11.0,8.0,0
674,748000,0.0,2.229595184326172,0.0,106.9738998413086,0.2,0.2,5.0,-3.5,0
676,748500,0.0,2.1058647632598877,0.0,122.80908966064453,0.197,0.197,17.0,2.0,950
677,749000,0.0,3.995767831802368,0.0,138.68902587890625,0.196,0.196,-13.5,-6.25,700
677,749500,0.0,1.9975577592849731,0.0,125.5013427734375,0.196,0.196,-27.5,-19.5,700
677,750000,0.0,2.462249994277954,0.0,143.70834350585938,0.196,0.196,-48.5,-42.0,700
677,750500,0.0,2.6643543243408203,0.0,158.8058624267578,0.196,0.196,-69.5,-73.5,700
677,751000,0.0,3.724538564682007,0.0,150.04135131835938,0.196,0.196,-95.0,-105.0,700
677,751500,0.0,3.824272632598877,0.0,198.44863891601562,0.196,0.196,-119.0,-130.5,700
677,752000,0.0,3.6002860069274902,0.0,217.3284912109375,0.196,0.196,-143.0,-157.5,700
677,752500,0.0,4.492557525634766,0.0,206.23348999023438,0.196,0.196,-168.5,-183.0,700
677,753000,0.0,6.6401824951171875,0.0,236.97637939453125,0.196,0.196,-192.5,-205.5,700
677,753500,0.0,3.7792060375213623,0.0,240.61524963378906,0.196,0.196,-219.5,-229.5,700
679,754000,0.0,5.84121561050415,0.0,256.32830810546875,0.194,0.194,7.5,-13.5,250
680,754500,0.0,5.492869853973389,0.0,213.45265197753906,0.193,0.193,22.0,13.0,900
681,755000,0.0,6.620790004730225,0.0,256.5223693847656,0.191,0.191,34.5,24.25,350
681,755500,0.0,5.691434860229492,0.0,239.94985961914062,0.191,0.191,-3.0,1.75,350
681,756000,0.0,6.904897689819336,0.0,213.06015014648438,0.191,0.191,-40.5,-25.25,350
681,756500,0.0,5.824892520904541,0.0,233.5480194091797,0.191,0.191,-78.0,-50.75,350
681,757000,0.0,6.644996643066406,0.0,239.88623046875,0.191,0.191,-114.0,-71.75,350
681,757500,0.0,3.147892713546753,0.0,249.58477783203125,0.191,0.191,-151.5,-95.75,350
681,758000,0.0,5.881235122680664,0.0,261.52734375,0.191,0.191,-189.0,-116.75,350
681,758500,0.0,5.973049163818359,0.0,270.56707763671875,0.191,0.191,-226.5,-142.25,350
681,759000,0.0,4.610624313354492,0.0,257.97222900390625,0.191,0.191,-264.0,-160.25,350
682,759500,0.0,4.49373197555542,0.0,244.84779357910156,0.19,0.19,-1.5,-1.5,0
682,760000,0.0,5.707424163818359,0.0,247.17955017089844,0.19,0.19,2.0,-10.25,0
682,760500,0.0,3.246539831161499,0.0,210.40762329101562,0.19,0.19,-20.5,-37.25,0
682,761000,0.0,2.3958659172058105,0.0,187.60401916503906,0.19,0.19,-50.5,-62.75,0
682,761500,0.0,3.685728073120117,0.0,177.56097412109375,0.19,0.19,-76.0,-86.75,0
682,762000,0.0,3.0686793327331543,0.0,172.61419677734375,0.19,0.19,-104.5,-110.75,0
682,762500,0.0,2.345975875854492,0.0,152.56629943847656,0.19,0.19,-131.5,-137.75,0
682,763000,0.0,1.5355232954025269,0.0,123.31151580810547,0.19,0.19,-158.5,-158.75,0
682,763500,0.0,1.8087782859802246,0.0,103.40990447998047,0.19,0.19,-187.0,-181.25,0
682,764000,0.0,1.091125249862671,0.0,95.62396240234375,0.19,0.19,-218.5,-202.25,0
683,764500,0.0,0.8511612415313721,0.0,116.8240966796875,0.189,0.189,29.0,28.25,600
685,765000,0.0,1.4979496002197266,0.0,120.27084350585938,0.187,0.187,15.0,14.75,50
685,765500,0.0,1.315406084060669,0.0,106.45870971679688,0.187,0.187,14.5,2.25,50
687,766000,0.0,1.4635456800460815,0.0,99.02339935302734,0.184,0.184,-1.5,-1.5,450
688,766500,0.0,1.0196006298065186,0.0,83.27842712402344,0.183,0.183,38.5,29.75,700
689,767000,0.0,1.2203115224838257,0.0,80.52082061767578,0.182,0.182,-6.5,-3.0,0
690,767500,0.0,1.0601829290390015,0.0,91.41860961914062,0.181,0.181,-1.5,-1.5,900
691,768000,0.0,2.0286388397216797,0.0,85.9395751953125,0.179,0.179,9.0,-2.0,750
692,768500,0.0,1.1507561206817627,0.0,71.74615478515625,0.178,0.178,15.5,4.5,800
692,769000,0.0,0.9911428689956665,0.0,59.93017578125,0.178,0.178,-8.5,-19.5,800
692,769500,0.0,0.7898925542831421,0.0,50.24245071411133,0.178,0.178,-28.0,-42.0,800
692,770000,0.0,0.9200790524482727,0.0,54.98827362060547,0.178,0.178,-52.0,-60.0,800
692,770500,0.0,1.476065993309021,0.0,48.96906661987305,0.178,0.178,-76.0,-76.5,800
692,771000,0.0,2.621471881866455,0.0,53.743717193603516,0.178,0.178,-98.5,-99.0,800
692,771500,0.0,1.9431601762771606,0.0,50.068016052246094,0.178,0.178,-121.0,-120.0,800
692,772000,0.0,1.6400874853134155,0.0,54.46192169189453,0.178,0.178,-139.0,-145.5,800
692,772500,0.0,2.937143087387085,0.0,62.58589172363281,0.178,0.178,-158.5,-169.5,800
692,773000,0.0,1.0336672067642212,0.0,49.82695007324219,0.178,0.178,-182.5,-193.5,800
693,773500,0.0,2.047858953475952,0.0,74.3458023071289,0.177,0.177,22.0,28.0,750
694,774000,0.0,2.5993292331695557,0.0,73.2509994506836,0.176,0.176,30.0,-4.0,950
695,774500,0.0,2.3876447677612305,0.0,77.38619995117188,0.175,0.175,11.5,-19.5,300
696,775000,0.0,2.9708774089813232,0.0,51.44245529174805,0.173,0.173,13.0,11.0,450
697,775500,0.0,1.3153058290481567,0.0,57.049591064453125,0.172,0.172,18.0,18.0,950
697,776000,0.0,1.5924503803253174,0.0,83.67198181152344,0.172,0.172,-4.5,-7.5,950
697,776500,0.0,4.862832069396973,0.0,103.87606811523438,0.172,0.172,-25.5,-31.5,950
697,777000,0.0,4.026163101196289,0.0,126.46224975585938,0.172,0.172,-51.0,-55.5,950
697,777500,0.0,7.585266590118408,0.0,123.06028747558594,0.172,0.172,-75.0,-76.5,950
697,778000,0.0,5.547132968902588,0.0,114.90863037109375,0.172,0.172,-99.0,-99.0,950
697,778500,0.0,4.055737495422363,0.0,151.21255493164062,0.172,0.172,-120.0,-115.5,950
697,779000,0.0,3.9218807220458984,0.0,159.4754638671875,0.172,0.172,-139.5,-139.5,950
697,779500,0.0,11.384334564208984,0.0,159.1002655029297,0.172,0.172,-163.5,-168.0,950
698,780000,0.0,11.950886726379395,0.0,179.66854858398438,0.171,0.171,-3.0,-6.0,0
698,780500,0.0,3.6984763145446777,0.0,161.77992248535156,0.171,0.171,-9.5,-14.5,0
700,781000,0.0,5.886823654174805,0.0,199.43374633789062,0.169,0.169,12.0,14.75,650
701,781500,0.0,4.649683952331543,0.0,211.44874572753906,0.168,0.168,-18.0,-22.5,300
701,782000,0.0,5.771247863769531,0.0,226.25927734375,0.168,0.168,10.5,-20.0,300
703,782500,0.0,3.760279417037964,0.0,200.0245361328125,0.165,0.165,27.0,26.75,850
705,783000,0.0,9.677826881408691,0.0,184.4451446533203,0.163,0.163,5.0,2.0,650
705,783500,0.0,5.859165191650391,0.0,198.94418334960938,0.163,0.163,33.0,13.5,650
705,784000,0.0,5.976699352264404,0.0,175.46731567382812,0.163,0.163,9.0,-9.0,650
705,784500,0.0,7.770754337310791,0.0,197.89822387695312,0.163,0.163,-13.5,-30.0,650
705,785000,0.0,7.721424579620361,0.0,209.5349884033203,0.163,0.163,-31.5,-52.5,650
705,785500,0.0,6.8346123695373535,0.0,193.52447509765625,0.163,0.163,-55.5,-79.5,650
705,786000,0.0,4.775429725646973,0.0,174.52989196777344,0.163,0.163,-75.0,-105.0,650
705,786500,0.0,3.4281790256500244,0.0,149.60806274414062,0.163,0.163,-96.0,-127.5,650
705,787000,0.0,2.7352492809295654,0.0,137.99978637695312,0.163,0.163,-117.0,-153.0,650
705,787500,0.0,3.4144937992095947,0.0,137.8583984375,0.163,0.163,-139.5,-175.5,650
706,788000,0.0,3.972177028656006,0.0,121.4786148071289,0.162,0.162,-13.5,-22.5,950
706,788500,0.0,11.836213111877441,0.0,116.6601791381836,0.162,0.162,-34.5,-54.0,950
706,789000,0.0,2.7854435443878174,0.0,107.99881744384766,0.162,0.162,-52.5,-76.5,950
706,789500,0.0,1.1142162084579468,0.0,96.462890625,0.162,0.162,-75.0,-105.0,950
706,790000,0.0,2.4640607833862305,0.0,85.19659423828125,0.162,0.162,-97.5,-129.0,950
706,790500,0.0,2.182224988937378,0.0,82.03016662597656,0.162,0.162,-118.5,-153.0,950
706,791000,0.0,3.5988688468933105,0.0,90.92620086669922,0.162,0.162,-139.5,-181.5,950
706,791500,0.0,1.4535225629806519,0.0,89.96150970458984,0.162,0.162,-162.0,-201.0,950
706,792000,0.0,1.3752700090408325,0.0,85.7618637084961,0.162,0.162,-180.0,-222.0,950
707,792500,0.0,1.5673110485076904,0.0,79.32626342773438,0.16,0.16,-1.5,-1.5,650
707,793000,0.0,1.1509393453598022,0.0,82.01253509521484,0.16,0.16,15.0,-12.25,650
707,793500,0.0,1.7621175050735474,0.0,78.10335540771484,0.16,0.16,-6.0,-48.25,650
707,794000,0.0,1.4940154552459717,0.0,74.70399475097656,0.16,0.16,-27.0,-79.75,650
707,794500,0.0,1.8360872268676758,0.0,78.44499206542969,0.16,0.16,-49.5,-111.25,650
707,795000,0.0,2.0488836765289307,0.0,83.69380187988281,0.16,0.16,-70.5,-144.25,650
707,795500,0.0,1.5303122997283936,0.0,82.93685150146484,0.16,0.16,-94.5,-172.75,650
707,796000,0.0,1.7167913913726807,0.0,79.3607406616211,0.16,0.16,-112.5,-197.0,650
707,796500,0.0,1.7991044521331787,0.0,86.36743927001953,0.16,0.16,-133.5,-227.0,650
707,797000,0.0,1.6030938625335693,0.0,81.69015502929688,0.16,0.16,-159.0,-257.0,650
708,797500,0.0,2.2724151611328125,0.0,94.31759643554688,0.159,0.159,16.0,16.0,500
710,798000,0.0,2.12982177734375,0.0,86.09497833251953,0.157,0.157,-3.0,2.75,700
711,798500,0.0,1.8479417562484741,0.0,78.95353698730469,0.156,0.156,24.0,16.25,450
