episode,elapsed_time,step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2
728,18.042,1366000,0.004399156663566828,0.0018567551160231233,4.264147758483887,4.07421350479126,0.136,0.136,152.0,136.0
728,18.058,1366000,0.003283454803749919,0.0040815770626068115,4.326642036437988,3.911853313446045,0.136,0.136,152.0,136.0
728,18.075,1366000,0.09368211030960083,0.09795621037483215,4.130525588989258,4.219786643981934,0.136,0.136,152.0,136.0
728,18.096,1366000,0.030457165092229843,0.026156369596719742,4.193692684173584,4.694723129272461,0.136,0.136,152.0,136.0
728,18.119,1366000,0.0030579506419599056,0.006920139770954847,4.091256618499756,3.9055016040802,0.136,0.136,152.0,136.0
728,18.135,1366000,0.004347295965999365,0.03856445476412773,4.398939609527588,4.205388069152832,0.136,0.136,152.0,136.0
728,18.15,1366000,0.018793335184454918,0.0033884153235703707,4.729102611541748,4.08432674407959,0.136,0.136,152.0,136.0
728,18.168,1366000,0.11536379158496857,0.005040740594267845,4.332737922668457,4.8590264320373535,0.136,0.136,152.0,136.0
728,18.185,1366000,0.003248956985771656,0.0029434741009026766,4.165687561035156,4.454401969909668,0.136,0.136,152.0,136.0
728,18.201,1366000,0.004982318263500929,0.0014668188523501158,3.852959156036377,3.688889265060425,0.136,0.136,152.0,136.0
728,18.218,1366000,0.004631575662642717,0.023083459585905075,4.046288013458252,4.459211826324463,0.136,0.136,152.0,136.0
728,18.236,1366000,0.09057871997356415,0.0034632659517228603,4.383126258850098,3.751898765563965,0.136,0.136,152.0,136.0
728,18.25,1366000,0.002835135441273451,0.023653853684663773,4.349973678588867,4.092793941497803,0.136,0.136,152.0,136.0
728,18.267,1366000,0.009765848517417908,0.15645353496074677,4.190584182739258,4.099512100219727,0.136,0.136,152.0,136.0
728,18.284,1366000,0.2454400509595871,0.0016339384019374847,4.237082481384277,3.857741355895996,0.136,0.136,152.0,136.0
728,18.301,1366000,0.012636585161089897,0.0034021507017314434,4.475299835205078,4.345818519592285,0.136,0.136,152.0,136.0
728,18.318,1366000,0.0038757917936891317,0.005360918119549751,4.434347152709961,4.348215103149414,0.136,0.136,152.0,136.0
728,18.334,1366000,0.0019205716671422124,0.0019188852747902274,4.2726874351501465,4.099786281585693,0.136,0.136,152.0,136.0
729,9.96,1366500,0.0030499862041324377,0.002074171556159854,4.122575759887695,4.151307582855225,0.134,0.134,77.0,97.0
730,4.593,1367000,0.001836768351495266,0.11612927168607712,4.55100154876709,3.9067177772521973,0.133,0.133,43.5,37.0
730,14.837,1367500,0.022283319383859634,0.042268890887498856,4.546444416046143,3.9965691566467285,0.133,0.133,134.0,122.5
731,7.685,1368000,0.006318623665720224,0.10169359296560287,4.024156093597412,4.382155418395996,0.132,0.132,52.5,55.5
732,1.442,1368500,0.008278727531433105,0.0009722039103507996,4.133950233459473,3.5495705604553223,0.131,0.131,15.0,13.5
732,11.459,1369000,0.043892841786146164,0.0014413631288334727,4.2587103843688965,4.096733570098877,0.131,0.131,112.0,97.5
733,6.812,1369500,0.009867750108242035,0.0026285198982805014,4.826552867889404,4.298396110534668,0.13,0.13,68.5,75.0
734,2.271,1370000,0.0032303615007549524,0.002698007971048355,4.548030853271484,4.086248874664307,0.128,0.128,13.5,20.0
734,12.911,1370500,0.005419843830168247,0.002431572414934635,4.304625988006592,4.059071063995361,0.128,0.128,110.5,123.5
735,7.093,1371000,0.0010679604019969702,0.04052583500742912,3.992671012878418,4.589024066925049,0.127,0.127,65.5,67.0
736,0.411,1371500,0.005244219675660133,0.0007255269447341561,4.2956037521362305,3.5632948875427246,0.126,0.126,-1.5,-1.5
736,10.607,1372000,0.0015202523209154606,0.01566259190440178,4.040318489074707,3.7132070064544678,0.126,0.126,87.5,107.0
737,5.421,1372500,0.09657686203718185,0.08253172785043716,4.145477294921875,4.125355243682861,0.125,0.125,40.5,42.0
737,15.914,1373000,0.023121420294046402,0.0009438965353183448,4.276682376861572,3.6252713203430176,0.125,0.125,144.0,124.5
738,9.701,1373500,0.0016291742213070393,0.04692741855978966,4.086270332336426,3.589433193206787,0.124,0.124,97.0,90.5
739,5.288,1374000,0.0079043572768569,0.007527584210038185,4.1085357666015625,4.042677879333496,0.122,0.122,47.0,42.0
739,15.524,1374500,0.004069147165864706,0.0023564216680824757,3.63873553276062,3.8838865756988525,0.122,0.122,139.0,132.5
740,9.11,1375000,0.047419607639312744,0.05442177131772041,4.138296127319336,3.9979429244995117,0.121,0.121,62.5,51.0
741,1.828,1375500,0.003031379310414195,0.0036007515154778957,3.784130096435547,3.9225809574127197,0.12,0.12,13.5,13.5
741,11.889,1376000,0.09217904508113861,0.0006161455530673265,3.961470127105713,3.9782345294952393,0.12,0.12,109.0,97.5
742,6.313,1376500,0.09838991612195969,0.00719253346323967,4.076428413391113,3.9446654319763184,0.119,0.119,63.5,63.5
743,0.897,1377000,0.0014504424761980772,0.13958485424518585,3.837014675140381,4.307552814483643,0.118,0.118,-1.5,-1.5
743,11.058,1377500,0.0019771079532802105,0.0030156178399920464,4.359470844268799,3.981506824493408,0.118,0.118,95.5,87.5
744,5.052,1378000,0.0014521137345582247,0.0004905915120616555,4.131237030029297,3.382906675338745,0.117,0.117,45.0,48.5
745,0.385,1378500,0.003011310938745737,0.0214521586894989,3.804198741912842,4.478532314300537,0.115,0.115,0.0,0.0
745,10.856,1379000,0.001533995964564383,0.08298758417367935,3.721635580062866,3.8469135761260986,0.115,0.115,77.5,76.0
746,4.511,1379500,0.002138294279575348,0.0015439067501574755,3.9464032649993896,4.014581680297852,0.114,0.114,27.0,20.5
746,14.881,1380000,0.0016490612179040909,0.08340636640787125,3.965989112854004,4.10523796081543,0.114,0.114,130.5,124.0
747,7.601,1380500,0.002182942582294345,0.002145654521882534,3.9587502479553223,4.271533489227295,0.113,0.113,78.5,68.5
748,2.38,1381000,0.03036794625222683,0.024247338995337486,3.5969767570495605,3.6113643646240234,0.112,0.112,12.0,10.5
748,12.573,1381500,0.0026616323739290237,0.09425173699855804,3.9679317474365234,4.509285926818848,0.112,0.112,102.5,109.0
749,6.857,1382000,0.0025103269144892693,0.001207022462040186,3.8540306091308594,4.1537556648254395,0.111,0.111,57.0,62.0
750,2.72,1382500,0.02047727443277836,0.0008166907355189323,4.114109992980957,3.393320083618164,0.109,0.109,25.0,30.0
750,12.822,1383000,0.0031516780145466328,0.0011224383488297462,3.7623114585876465,3.9355034828186035,0.109,0.109,135.0,132.0
751,8.524,1383500,0.03190902993083,0.008965331129729748,3.589444398880005,3.8911519050598145,0.108,0.108,77.0,77.0
752,3.472,1384000,0.0016399144660681486,0.0012899411376565695,4.018540859222412,3.927438974380493,0.107,0.107,18.5,22.0
752,13.533,1384500,0.003085800912231207,0.03915148600935936,4.0401506423950195,3.83963680267334,0.107,0.107,109.0,107.5
753,6.629,1385000,0.0020761359483003616,0.02254217490553856,3.8797128200531006,3.848649263381958,0.106,0.106,27.5,27.5
753,16.592,1385500,0.09546567499637604,0.0020231243688613176,3.8047449588775635,4.100677490234375,0.106,0.106,84.0,90.5
754,5.058,1386000,0.0011310827685520053,0.009515498764812946,3.762259006500244,3.899566411972046,0.105,0.105,42.0,47.0
754,15.143,1386500,0.0011816404294222593,0.0014976197853684425,3.7451486587524414,3.764296054840088,0.105,0.105,114.5,118.0
755,6.234,1387000,0.005457703489810228,0.11969004571437836,4.027852535247803,3.899303913116455,0.103,0.103,45.5,52.0
755,16.718,1387500,0.0036589999217540026,0.0054271649569272995,3.597398042678833,3.6502180099487305,0.103,0.103,122.5,142.5
756,9.832,1388000,0.028810208663344383,0.0004964971449226141,3.8577213287353516,3.8078970909118652,0.102,0.102,87.0,93.5
756,20.223,1388500,0.0023648878559470177,0.0008778514456935227,3.7425312995910645,3.3460495471954346,0.102,0.102,115.5,129.0
757,7.981,1389000,0.0017687714425846934,0.001139504020102322,3.868790864944458,3.736510992050171,0.101,0.101,52.5,73.5
757,18.408,1389500,0.004937698598951101,0.05645878240466118,4.246642112731934,3.772944211959839,0.101,0.101,87.5,126.5
758,8.843,1390000,0.09233728051185608,0.0009472883539274335,4.553188800811768,4.041894912719727,0.1,0.1,93.5,87.0
759,4.773,1390500,0.004275154788047075,0.004563249181956053,4.063032150268555,3.909090518951416,0.099,0.099,50.0,48.5
759,14.899,1391000,0.007338156923651695,0.0019764546304941177,3.988215684890747,4.081634521484375,0.099,0.099,140.5,147.0
760,10.169,1391500,0.0020512500777840614,0.05535966902971268,4.401975631713867,3.763854742050171,0.098,0.098,102.0,90.5
761,4.823,1392000,0.0021922907326370478,0.0884154736995697,3.6513123512268066,3.504887580871582,0.096,0.096,43.5,55.0
762,0.499,1392500,0.012898335233330727,0.0013966388069093227,3.9459729194641113,3.8194055557250977,0.095,0.095,0.0,5.0
762,10.633,1393000,0.18433992564678192,0.0010089556453749537,4.062381267547607,3.5094101428985596,0.095,0.095,90.5,99.0
763,5.999,1393500,0.0006325641297735274,0.0026256463024765253,4.026927471160889,3.7558841705322266,0.094,0.094,53.5,58.5
764,1.679,1394000,0.001694882521405816,0.0013527031987905502,4.188754558563232,3.8951416015625,0.093,0.093,8.5,15.0
764,11.977,1394500,0.1382109671831131,0.09857576340436935,4.114873886108398,4.082221984863281,0.093,0.093,110.5,125.0
765,7.283,1395000,0.008069024421274662,0.0012216503964737058,4.414238452911377,3.588975429534912,0.092,0.092,73.5,80.0
766,0.271,1395500,0.002475141081959009,0.004247704055160284,3.9139533042907715,3.680689811706543,0.09,0.09,0.0,5.0
766,10.452,1396000,0.00636456860229373,0.004518778063356876,4.643990516662598,3.7630724906921387,0.09,0.09,92.0,102.0
767,6.228,1396500,0.0045972359366714954,0.003443425754085183,4.320774555206299,3.720095634460449,0.089,0.089,58.5,52.0
767,16.381,1397000,0.009531611576676369,0.0016303884331136942,4.626649856567383,3.420217514038086,0.089,0.089,102.0,97.0
768,7.681,1397500,0.09429055452346802,0.0012940109008923173,4.059330463409424,3.8274903297424316,0.088,0.088,73.5,60.5
769,2.485,1398000,0.005661030299961567,0.0013192897895351052,4.403961658477783,3.5362071990966797,0.087,0.087,8.5,-1.0
769,12.933,1398500,0.003237854689359665,0.011834618635475636,3.9887490272521973,4.365143299102783,0.087,0.087,104.0,96.0
770,4.693,1399000,0.0009562452905811369,0.0009991070255637169,4.151153564453125,3.821605682373047,0.086,0.086,50.0,55.0
770,14.66,1399500,0.00757182389497757,0.05859638378024101,4.463901042938232,4.140323638916016,0.086,0.086,142.0,139.0
771,9.666,1400000,0.011597175151109695,0.002571632619947195,4.209558963775635,4.427011489868164,0.084,0.084,85.5,93.5
772,4.576,1400500,0.014474882744252682,0.0031495431903749704,4.070701599121094,4.150623798370361,0.083,0.083,50.0,50.0
772,14.911,1401000,0.00345149845816195,0.0005099566769786179,4.2183637619018555,3.9342730045318604,0.083,0.083,134.0,140.5
773,9.319,1401500,0.004075254313647747,0.006126805208623409,4.365297317504883,4.130528450012207,0.082,0.082,88.5,95.0
774,4.655,1402000,0.0885198786854744,0.03723456338047981,4.312294006347656,3.9073915481567383,0.081,0.081,40.0,55.0
775,0.551,1402500,0.010304324328899384,0.004267305135726929,3.8843777179718018,3.7240772247314453,0.08,0.08,5.0,-1.5
775,10.702,1403000,0.0017312669660896063,0.003272367874160409,4.380771636962891,4.406576156616211,0.08,0.08,97.0,100.5
776,6.088,1403500,0.002407288644462824,0.007873330265283585,3.9366962909698486,4.46235990524292,0.079,0.079,65.0,58.5
777,1.124,1404000,0.003869652049615979,0.004958286881446838,4.162001609802246,4.405429363250732,0.077,0.077,-4.5,2.0
777,11.43,1404500,0.0017018967773765326,0.004828180652111769,4.19235372543335,4.819563388824463,0.077,0.077,97.5,110.5
778,6.377,1405000,0.10531596839427948,0.0012848443584516644,4.5273261070251465,4.357089519500732,0.076,0.076,58.5,63.5
778,16.486,1405500,0.07292567938566208,0.03756185248494148,4.941136360168457,4.314006328582764,0.076,0.076,98.0,107.0
779,7.702,1406000,0.08963245153427124,0.002027754671871662,4.182443141937256,4.386441707611084,0.075,0.075,68.5,67.0
780,0.017,1406500,0.0007676769164390862,0.0033827004954218864,4.5483293533325195,4.2439141273498535,0.074,0.074,0.0,0.0
780,10.22,1407000,0.0015777603257447481,0.03404133394360542,4.457766532897949,4.6202802658081055,0.074,0.074,90.5,84.0
781,4.937,1407500,0.010474256239831448,0.0018572546541690826,4.194479942321777,4.660939693450928,0.073,0.073,48.5,55.0
781,15.165,1408000,0.01213896181434393,0.0026000330690294504,4.5005879402160645,4.357308387756348,0.073,0.073,147.0,140.5
782,10.267,1408500,0.00224883621558547,0.0074637290090322495,4.013865947723389,4.453024864196777,0.071,0.071,97.0,84.0
783,4.738,1409000,0.0022311010397970676,0.0008127177716232836,4.19715690612793,4.135080337524414,0.07,0.07,37.0,37.0
783,14.831,1409500,0.013332134112715721,0.09366922825574875,4.168793678283691,4.310141563415527,0.07,0.07,82.0,83.5
784,5.087,1410000,0.0038360452745109797,0.001200168626382947,3.996805191040039,4.730932235717773,0.069,0.069,38.5,35.5
784,15.43,1410500,0.0049620033241808414,0.0919390395283699,4.24357795715332,4.760017395019531,0.069,0.069,122.5,119.5
785,7.545,1411000,0.01485208235681057,0.0024368511512875557,4.392064094543457,4.9616546630859375,0.068,0.068,70.0,73.5
786,3.414,1411500,0.0017043849220499396,0.0033629725221544504,4.179392337799072,4.921710968017578,0.067,0.067,25.0,33.5
786,13.6,1412000,0.09971942752599716,0.0007325545302592218,4.840438365936279,4.401254653930664,0.067,0.067,122.0,138.5
787,6.175,1412500,0.009347077459096909,0.005211525596678257,4.620965480804443,4.196331977844238,0.065,0.065,53.5,68.5
788,2.046,1413000,0.0012701920932158828,0.05416812375187874,5.090150833129883,4.230085372924805,0.064,0.064,7.0,15.0
788,12.146,1413500,0.015732038766145706,0.005897825118154287,5.246191024780273,4.114563465118408,0.064,0.064,110.5,118.5
789,7.362,1414000,0.007779224310070276,0.0019106243271380663,4.995025157928467,4.449298858642578,0.063,0.063,85.0,85.0
790,4.38,1414500,0.0022972687147557735,0.0025444142520427704,4.9569783210754395,4.532708168029785,0.062,0.062,28.5,33.5
790,14.294,1415000,0.0021610751282423735,0.000959044205956161,4.4677734375,4.175869464874268,0.062,0.062,138.5,130.5
791,9.494,1415500,0.015942534431815147,0.0018060748698189855,4.697809219360352,4.5243682861328125,0.061,0.061,93.5,103.5
792,5.555,1416000,0.0012960265157744288,0.0018205352826043963,4.828080177307129,4.113988876342773,0.059,0.059,58.5,47.0
793,0.33,1416500,0.004897019825875759,0.0012407401809468865,4.596710681915283,3.7681493759155273,0.058,0.058,0.0,-1.5
793,10.579,1417000,0.09624350070953369,0.17488542199134827,5.253276824951172,4.092289924621582,0.058,0.058,69.0,76.0
794,4.758,1417500,0.003486883593723178,0.0009861151920631528,4.653754711151123,3.537489652633667,0.057,0.057,50.0,50.0
794,14.754,1418000,0.0022774524986743927,0.1799662560224533,5.217410087585449,4.417355537414551,0.057,0.057,114.5,113.0
795,7.591,1418500,0.09076610952615738,0.0028676067013293505,5.3036394119262695,4.066293239593506,0.056,0.056,77.0,65.5
796,3.381,1419000,0.003019751748070121,0.0035568452440202236,4.836441516876221,3.9816789627075195,0.055,0.055,15.5,35.0
796,13.534,1419500,0.003541806247085333,0.0031735787633806467,4.86830472946167,4.041046619415283,0.055,0.055,122.5,148.5
797,10.059,1420000,0.08973560482263565,0.0015868530608713627,5.086462497711182,3.948843240737915,0.054,0.054,85.5,97.0
798,3.661,1420500,0.0038297916762530804,0.08857442438602448,5.039383888244629,3.5975356101989746,0.052,0.052,33.5,35.0
798,13.946,1421000,0.0009275574702769518,0.002272691112011671,4.7676568031311035,4.135652542114258,0.052,0.052,124.0,133.5
799,8.524,1421500,0.10037028044462204,0.05535263940691948,4.65797758102417,4.013825416564941,0.051,0.051,77.0,70.5
799,18.605,1422000,0.0016298250993713737,0.000750959909055382,4.652634620666504,3.7291297912597656,0.051,0.051,125.0,133.5
800,10.167,1422500,0.09110791981220245,0.00706259673461318,4.710666656494141,3.9741132259368896,0.05,0.05,103.5,97.0
801,5.844,1423000,0.0015648959670215845,0.000675124756526202,4.744901657104492,3.706855058670044,0.05,0.05,40.5,37.5
801,16.088,1423500,0.07020614296197891,0.003836564254015684,4.47926664352417,4.3625569343566895,0.05,0.05,149.0,144.5
801,16.108,1423500,0.004009888507425785,0.005074409767985344,5.171912670135498,3.894442319869995,0.05,0.05,149.0,144.5
801,16.124,1423500,0.08853882551193237,0.01539334561675787,4.817533493041992,4.612648010253906,0.05,0.05,149.0,144.5
801,16.14,1423500,0.002308484399691224,0.0015153398271650076,5.150660514831543,3.9100148677825928,0.05,0.05,149.0,144.5
801,16.157,1423500,0.00245723151601851,0.002796222222968936,5.216419219970703,4.118139743804932,0.05,0.05,149.0,144.5
801,16.175,1423500,0.08110656589269638,0.10932262241840363,4.852602005004883,4.277183532714844,0.05,0.05,149.0,144.5
801,16.192,1423500,0.011119397357106209,0.003769962815567851,4.824342250823975,4.301727294921875,0.05,0.05,149.0,144.5
801,16.208,1423500,0.049095481634140015,0.0016019124304875731,4.798433303833008,4.135812282562256,0.05,0.05,149.0,144.5
801,16.225,1423500,0.006521308794617653,0.002087460597977042,4.604659080505371,3.9700815677642822,0.05,0.05,149.0,144.5
801,16.242,1423500,0.0024281959049403667,0.003492859425023198,4.965290069580078,4.457076549530029,0.05,0.05,149.0,144.5
801,16.259,1423500,0.0023796395398676395,0.0009265223052352667,5.089222431182861,4.062811851501465,0.05,0.05,149.0,144.5
801,16.276,1423500,0.0020777275785803795,0.04068460687994957,5.043245315551758,4.285898685455322,0.05,0.05,149.0,144.5
801,16.293,1423500,0.002534252591431141,0.09709732234477997,4.2623515129089355,4.087764263153076,0.05,0.05,149.0,144.5
801,16.309,1423500,0.0012603700160980225,0.063661128282547,4.323451042175293,3.634336471557617,0.05,0.05,149.0,144.5
801,16.325,1423500,0.005374342668801546,0.0017749659018591046,4.7207417488098145,4.084817886352539,0.05,0.05,149.0,144.5
801,16.342,1423500,0.005173342302441597,0.0931602343916893,4.794922351837158,3.839913845062256,0.05,0.05,149.0,144.5
801,16.359,1423500,0.0037442503962665796,0.010322251357138157,4.915994167327881,4.092589378356934,0.05,0.05,149.0,144.5
801,16.375,1423500,0.00446932390332222,0.006390956696122885,5.148233413696289,4.212576866149902,0.05,0.05,149.0,144.5
801,16.391,1423500,0.0019484888762235641,0.006090980023145676,4.642107963562012,4.347036361694336,0.05,0.05,149.0,144.5
801,16.407,1423500,0.0036017405800521374,0.11715094745159149,5.286821365356445,4.453855514526367,0.05,0.05,149.0,144.5
801,16.423,1423500,0.003372923703864217,0.003348264843225479,5.437303066253662,4.259913444519043,0.05,0.05,149.0,144.5
801,16.441,1423500,0.0033444419968873262,0.001986801391467452,5.011337757110596,4.25288200378418,0.05,0.05,149.0,144.5
801,16.457,1423500,0.04139125347137451,0.006670206785202026,4.608556270599365,4.151190280914307,0.05,0.05,149.0,144.5
801,16.473,1423500,0.004271865822374821,0.001960484543815255,5.184214115142822,4.45975399017334,0.05,0.05,149.0,144.5
801,16.488,1423500,0.0016277905087918043,0.09316083788871765,5.047366619110107,4.277617931365967,0.05,0.05,149.0,144.5
801,16.506,1423500,0.0028445625212043524,0.0014004420954734087,4.631455421447754,3.9023478031158447,0.05,0.05,149.0,144.5
801,16.522,1423500,0.0012353654019534588,0.002640631515532732,4.826621055603027,4.039388656616211,0.05,0.05,149.0,144.5
801,16.539,1423500,0.002130142180249095,0.09098687767982483,5.00568151473999,4.026305675506592,0.05,0.05,149.0,144.5
801,16.556,1423500,0.038126617670059204,0.0021846736781299114,4.669068813323975,3.9191431999206543,0.05,0.05,149.0,144.5
801,16.573,1423500,0.0015662956284359097,0.03291572257876396,4.574281215667725,4.549993991851807,0.05,0.05,149.0,144.5
801,16.59,1423500,0.0011781532084569335,0.002145102247595787,4.583225250244141,3.8456873893737793,0.05,0.05,149.0,144.5
801,16.608,1423500,0.003746891161426902,0.005024241283535957,4.7105560302734375,3.935237407684326,0.05,0.05,149.0,144.5
801,16.624,1423500,0.0018133483827114105,0.08847561478614807,4.936427593231201,4.361561298370361,0.05,0.05,149.0,144.5
801,16.64,1423500,0.02075878158211708,0.002903937129303813,4.931610584259033,3.974682569503784,0.05,0.05,149.0,144.5
801,16.656,1423500,0.003379096742719412,0.031940992921590805,4.984722137451172,4.0178961753845215,0.05,0.05,149.0,144.5
801,16.673,1423500,0.09405143558979034,0.03769991174340248,5.0084381103515625,4.116613388061523,0.05,0.05,149.0,144.5
801,16.689,1423500,0.0921730026602745,0.0029411620926111937,4.705906867980957,4.162607192993164,0.05,0.05,149.0,144.5
801,16.706,1423500,0.0029644242022186518,0.009428434073925018,4.736818790435791,4.303812026977539,0.05,0.05,149.0,144.5
801,16.722,1423500,0.035541635006666183,0.0012846380705013871,5.027324676513672,3.7474236488342285,0.05,0.05,149.0,144.5
801,16.739,1423500,0.0016092206351459026,0.0026847668923437595,4.8124613761901855,3.9913294315338135,0.05,0.05,149.0,144.5
801,16.755,1423500,0.001934909843839705,0.003433861769735813,4.7610015869140625,4.0754714012146,0.05,0.05,149.0,144.5
801,16.772,1423500,0.06522907316684723,0.07118767499923706,5.199796199798584,4.34687614440918,0.05,0.05,149.0,144.5
801,16.789,1423500,0.0027293695602566004,0.03377768024802208,4.940031051635742,3.6427459716796875,0.05,0.05,149.0,144.5
801,16.81,1423500,0.002067909110337496,0.1802663505077362,4.145821571350098,4.3681159019470215,0.05,0.05,149.0,144.5
801,16.838,1423500,0.004346790257841349,0.003617773065343499,4.973573207855225,3.842043399810791,0.05,0.05,149.0,144.5
801,16.868,1423500,0.001200348255224526,0.0913478285074234,5.03709602355957,3.9553213119506836,0.05,0.05,149.0,144.5
801,16.89,1423500,0.0924757570028305,0.0030326240230351686,5.401787281036377,3.748983144760132,0.05,0.05,149.0,144.5
801,16.911,1423500,0.0011851554736495018,0.003168257884681225,4.599247455596924,3.948458671569824,0.05,0.05,149.0,144.5
801,16.928,1423500,0.027423305436968803,0.003416141727939248,4.580094337463379,4.0866546630859375,0.05,0.05,149.0,144.5
801,16.944,1423500,0.006805810611695051,0.0028085086960345507,4.7768354415893555,4.295531272888184,0.05,0.05,149.0,144.5
801,16.961,1423500,0.001103610498830676,0.06037093326449394,5.016263961791992,4.228442668914795,0.05,0.05,149.0,144.5
801,16.977,1423500,0.004572444129735231,0.0033796401694417,4.669207572937012,4.181549549102783,0.05,0.05,149.0,144.5
801,16.993,1423500,0.09179253876209259,0.003956420347094536,4.858685493469238,4.497581481933594,0.05,0.05,149.0,144.5
801,17.01,1423500,0.00195902306586504,0.022461289539933205,4.656580448150635,4.638805389404297,0.05,0.05,149.0,144.5
801,17.025,1423500,0.09239432960748672,0.0039663477800786495,4.913017749786377,3.969707727432251,0.05,0.05,149.0,144.5
801,17.042,1423500,0.05199791118502617,0.002487134886905551,4.735191345214844,4.071930885314941,0.05,0.05,149.0,144.5
801,17.058,1423500,0.0028472712729126215,0.002622439293190837,4.72727632522583,4.121884346008301,0.05,0.05,149.0,144.5
801,17.075,1423500,0.002287166891619563,0.23255790770053864,5.186544895172119,4.220494747161865,0.05,0.05,149.0,144.5
801,17.091,1423500,0.004164700396358967,0.0028057859744876623,4.77036190032959,4.233800411224365,0.05,0.05,149.0,144.5
801,17.108,1423500,0.00293331453576684,0.004156049806624651,4.671395778656006,4.127756595611572,0.05,0.05,149.0,144.5
801,17.125,1423500,0.0037354950327426195,0.0030034766532480717,4.848681449890137,4.417339324951172,0.05,0.05,149.0,144.5
801,17.141,1423500,0.0010106255067512393,0.0026170643977820873,4.562170028686523,4.013268947601318,0.05,0.05,149.0,144.5
801,17.158,1423500,0.04698256030678749,0.004157565534114838,4.216099262237549,4.603418350219727,0.05,0.05,149.0,144.5
801,17.174,1423500,0.08764278888702393,0.01092336792498827,4.922595024108887,4.381579399108887,0.05,0.05,149.0,144.5
801,17.19,1423500,0.005170076619833708,0.0018500256119295955,5.447116374969482,4.182575702667236,0.05,0.05,149.0,144.5
801,17.206,1423500,0.11404845118522644,0.09162922203540802,4.8395538330078125,3.6628901958465576,0.05,0.05,149.0,144.5
801,17.222,1423500,0.006262816488742828,0.09604136645793915,4.831921100616455,4.042895793914795,0.05,0.05,149.0,144.5
801,17.239,1423500,0.0016449573449790478,0.0023355053272098303,4.602839946746826,4.0279412269592285,0.05,0.05,149.0,144.5
801,17.255,1423500,0.1359356790781021,0.003750822739675641,4.962144374847412,4.117133617401123,0.05,0.05,149.0,144.5
801,17.271,1423500,0.0025606690905988216,0.035728707909584045,4.643082141876221,3.8120813369750977,0.05,0.05,149.0,144.5
801,17.287,1423500,0.059720948338508606,0.0009218673803843558,4.7799787521362305,3.9006118774414062,0.05,0.05,149.0,144.5
801,17.304,1423500,0.09098789095878601,0.003250713925808668,4.721506118774414,3.8109493255615234,0.05,0.05,149.0,144.5
801,17.321,1423500,0.0034422744065523148,0.0938325896859169,4.647278785705566,4.092768669128418,0.05,0.05,149.0,144.5
801,17.338,1423500,0.002411136170849204,0.0038249599747359753,4.177550792694092,3.619981050491333,0.05,0.05,149.0,144.5
801,17.354,1423500,0.10087726265192032,0.0033414538484066725,5.261720657348633,4.126804351806641,0.05,0.05,149.0,144.5
801,17.372,1423500,0.0036043415311723948,0.0014708556700497866,5.128467082977295,3.8864262104034424,0.05,0.05,149.0,144.5
801,17.389,1423500,0.07706347107887268,0.0017396591138094664,4.8030548095703125,4.266526699066162,0.05,0.05,149.0,144.5
801,17.405,1423500,0.0017699685413390398,0.003801895771175623,5.079037666320801,4.342189311981201,0.05,0.05,149.0,144.5
801,17.422,1423500,0.1852746456861496,0.0009182033245451748,5.291518688201904,4.035994529724121,0.05,0.05,149.0,144.5
801,17.439,1423500,0.0026517873629927635,0.0022072624415159225,4.881545066833496,3.9543862342834473,0.05,0.05,149.0,144.5
801,17.455,1423500,0.01719508320093155,0.002722259145230055,4.597135543823242,4.177093505859375,0.05,0.05,149.0,144.5
801,17.472,1423500,0.09219442307949066,0.002490099985152483,4.8579487800598145,4.153796195983887,0.05,0.05,149.0,144.5
801,17.488,1423500,0.005479426588863134,0.0012431326322257519,4.80568790435791,4.2394795417785645,0.05,0.05,149.0,144.5
801,17.506,1423500,0.09234168380498886,0.012656986713409424,4.464735507965088,4.474925518035889,0.05,0.05,149.0,144.5
801,17.522,1423500,0.0015298608923330903,0.0023423745296895504,4.759000778198242,4.562309741973877,0.05,0.05,149.0,144.5
801,17.54,1423500,0.005170316901057959,0.0017366393003612757,4.759186267852783,3.9209654331207275,0.05,0.05,149.0,144.5
801,17.556,1423500,0.0891382098197937,0.006268010940402746,5.085327625274658,4.427883148193359,0.05,0.05,149.0,144.5
801,17.572,1423500,0.003995027858763933,0.0023621635045856237,4.886323928833008,4.336732387542725,0.05,0.05,149.0,144.5
801,17.589,1423500,0.001183930435217917,0.059626493602991104,4.77822732925415,3.943964958190918,0.05,0.05,149.0,144.5
801,17.605,1423500,0.0017447564750909805,0.004222283139824867,4.402893543243408,4.353275775909424,0.05,0.05,149.0,144.5
801,17.622,1423500,0.006862931419163942,0.002057039877399802,5.010180950164795,4.123385429382324,0.05,0.05,149.0,144.5
801,17.639,1423500,0.052818987518548965,0.002273416146636009,4.891720771789551,4.503550052642822,0.05,0.05,149.0,144.5
801,17.655,1423500,0.002810443751513958,0.0018051512306556106,4.886260032653809,3.7278003692626953,0.05,0.05,149.0,144.5
801,17.672,1423500,0.016364686191082,0.001392795704305172,4.862575054168701,3.836656093597412,0.05,0.05,149.0,144.5
801,17.689,1423500,0.008586413227021694,0.005001395475119352,4.8056817054748535,4.094980239868164,0.05,0.05,149.0,144.5
