episode,step,dbg2_reward_total,dbg2_distance,dbg2_on_hit,dbg2_balance_penalty
15,2328,0.0,0.15442325174808502,0.0,-12.521422386169434,0.982,0.982,-85.52856400322584,-85.72961179131491,0.0001,750,10.000001619400818,0.44729642661072466,0.4054819679982778
15,2828,0.0,0.12929178774356842,0.0,-16.46768569946289,0.982,0.982,-96.99086409039032,-96.58918265317882,0.0001,750,9.999998814515493,0.4475142393451592,0.4054199638133489
15,3328,0.0,0.12770062685012817,0.0,-17.755693435668945,0.982,0.982,-102.5546337495439,-102.25577907550654,0.0001,750,9.99999818298323,0.44772672090979276,0.405364047696928
15,3828,0.0,0.13507230579853058,0.0,-13.009035110473633,0.982,0.982,-104.50132841375051,-103.51882687684532,0.0001,750,10.000000780275679,0.4479336047217812,0.405307978941443
15,4328,0.0,0.07841701060533524,0.0,-11.368996620178223,0.982,0.982,-104.7787145750742,-103.742190527553,0.0001,750,9.999999268606738,0.4481412874322177,0.40524059564756904
15,4828,0.0,0.1414497345685959,0.0,-14.228652954101562,0.982,0.982,-109.26646382722895,-107.95869870154206,0.0001,750,9.99999739896003,0.4483511474745064,0.40518068463871165
15,5328,0.0,0.08726262301206589,0.0,-14.223367691040039,0.982,0.982,-118.09840510157446,-116.41971637222088,0.0001,750,9.999999258117276,0.44856048572914586,0.405124386828949
16,56236,-0.30887084878766125,0.0,-0.5,-0.11111111111111129
16,387,0.0,0.12102603167295456,0.0,-13.146120071411133,0.981,0.981,-7.1636181918917226,-8.042419057971358,0.0001,950,9.999999105236883,0.4487510649384565,0.40506818513948717
16,887,0.0,0.048764489591121674,0.0,-18.19144058227539,0.981,0.981,-19.922704805858107,-20.20713878103998,0.0001,950,9.999999544635877,0.44892656357164684,0.40500619230101614
17,57321,-0.2819191274404796,0.0,1.0,-0.0
17,303,0.0,0.12562154233455658,0.0,-15.031982421875,0.98,0.98,-6.982418777359881,-4.995558363648804,0.0001,650,9.999999178455482,0.44912335073555587,0.404936998989023
17,803,0.0,0.20900531113147736,0.0,-14.695002555847168,0.98,0.98,-27.39783151264731,-25.227762540408335,0.0001,650,9.999999238738448,0.4492856145329119,0.40488300850995396
17,1303,0.0,0.22915273904800415,0.0,-16.848783493041992,0.98,0.98,-48.84798898746046,-45.69349567936657,0.0001,650,9.999999501639968,0.4494551665582415,0.40484051189090436
17,1803,0.0,0.08536693453788757,0.0,-16.170738220214844,0.98,0.98,-68.40899745233381,-66.09524160773596,0.0001,650,10.000000247495246,0.44961754878857535,0.4048012337572862
17,2303,0.0,0.0861806645989418,0.0,-13.140703201293945,0.98,0.98,-84.54176912720159,-82.0942113315815,0.0001,650,10.000000518037314,0.44978133351934707,0.4047570619633927
17,2803,0.0,0.19561368227005005,0.0,-17.0979061126709,0.98,0.98,-95.7289915383004,-93.17562521700397,0.0001,650,9.999999155563756,0.4499631834984081,0.4046996449978417
17,3303,0.0,0.18722788989543915,0.0,-16.37143325805664,0.98,0.98,-98.36760917222801,-94.03800699563838,0.0001,650,10.000000089730065,0.45013778381015573,0.40464800291306785
18,60953,0.8470370414969495,0.0,1.0,-0.11111111111111113
18,171,0.0,0.1333398073911667,0.0,-17.32364273071289,0.979,0.979,1.019820396903092,1.1617330560614927,0.0001,100,10.00000074790033,0.45032927813244533,0.4045843910309978
18,671,0.0,0.19941170513629913,0.0,-13.754901885986328,0.979,0.979,-9.455818148582189,-9.073337499933995,0.0001,100,9.999998913416803,0.4504786318087159,0.40454868302775077
18,1171,0.0,0.08573366701602936,0.0,-17.120134353637695,0.979,0.979,-23.712548076731622,-24.721035970735777,0.0001,100,9.999998191498147,0.45063742067979007,0.40451598215032414
19,62256,-0.3834503975951749,0.0,1.0,-0.11111111111111113
19,367,0.0,0.16407577693462372,0.0,-10.964614868164062,0.977,0.977,-10.139370223050266,-7.04673143311641,0.0001,50,9.999999271628706,0.45080175652087173,0.40447548015025825
19,867,0.0,0.12397795915603638,0.0,-15.520556449890137,0.977,0.977,-22.68421657380145,-19.484707565154974,0.0001,50,9.999999687789625,0.450924039922383,0.4044515908818667
20,63273,-0.33226976471045894,0.0,1.0,-0.11111111111111113
20,350,0.0,0.16347163915634155,0.0,-11.993946075439453,0.976,0.976,-8.668899181818926,-6.8103140447282176,0.0001,700,9.999996820645414,0.45106742416304907,0.40442668927452113
20,850,0.0,0.16299518942832947,0.0,-17.350811004638672,0.976,0.976,-30.173360689102985,-27.55076155685504,0.0001,700,9.999999941562237,0.451172717395312,0.40439984942096996
20,1350,0.0,0.16407406330108643,0.0,-18.277889251708984,0.976,0.976,-51.26561164219392,-49.76528016509486,0.0001,700,9.999998807725293,0.45124958810781,0.40436580711098613
20,1850,0.0,0.1680854856967926,0.0,-16.389360427856445,0.976,0.976,-61.60924688125764,-62.04173134213995,0.0001,700,10.00000026554402,0.45135464450404045,0.4043420970225507
21,65482,-0.42098452026213506,0.0,1.0,-0.04938271604938272
21,141,0.0,0.2704695463180542,0.0,-17.497539520263672,0.975,0.975,-0.5039677386070622,-0.4777668090100746,0.0001,450,9.99999893103904,0.4514640270934749,0.40430752403478265
21,641,0.0,0.07797075808048248,0.0,-11.745041847229004,0.975,0.975,-14.874297836715137,-14.471330416829778,0.0001,450,9.999998232061841,0.45154438184977447,0.40427542350064954
21,1141,0.0,0.37390488386154175,0.0,-13.645505905151367,0.975,0.975,-25.253195684013757,-26.328898825067245,0.0001,450,9.99999960334902,0.4516067816989123,0.40425007920956707
22,66688,-0.43849644901180035,0.0,1.0,-0.11111111111111113
22,436,0.0,0.13123227655887604,0.0,-13.889681816101074,0.974,0.974,-13.002711768581413,-9.87101727447144,0.0001,150,9.99999992288339,0.45166571557313967,0.40422951014035313
22,936,0.0,0.2057161033153534,0.0,-16.534954071044922,0.974,0.974,-35.08210465359542,-29.107195473375132,0.0001,150,9.99999695749018,0.4516950939653279,0.4042165034552326
22,1436,0.0,0.11736724525690079,0.0,-17.139404296875,0.974,0.974,-60.34517312796832,-52.286810462358595,0.0001,150,9.999998184808842,0.4517404133518173,0.4042058538550828
23,68455,-1.2893692330602187,0.0,1.0,-0.7901234567901235
23,168,0.0,0.2379111647605896,0.0,-15.815768241882324,0.973,0.973,-1.8419833160965235,-2.4914208245624603,0.0001,700,9.999999662825472,0.4517866863883975,0.4041881000611987
23,668,0.0,0.12784743309020996,0.0,-17.587953567504883,0.973,0.973,-24.89579325968078,-28.085315174217346,0.0001,700,9.999999524307132,0.4518228788174598,0.4041750037775395
23,1168,0.0,0.13298577070236206,0.0,-15.197508811950684,0.973,0.973,-47.686599466401084,-50.12962775947413,0.0001,700,10.000001350937042,0.4518506361551949,0.40416690518892257
23,1668,0.0,0.06551031023263931,0.0,-15.31924819946289,0.973,0.973,-68.74949976139487,-70.39997953728202,0.0001,700,9.999999650387519,0.45189497208607743,0.40414806411536575
23,2168,0.0,0.13059543073177338,0.0,-15.803827285766602,0.973,0.973,-85.84625650182491,-88.28351462513436,0.0001,700,9.999999719859568,0.45193579754289703,0.4041290152999845
23,2668,0.0,0.22920337319374084,0.0,-12.632160186767578,0.973,0.973,-95.80314241067225,-98.4752307964731,0.0001,700,9.999997388623285,0.4519800621452983,0.4041192646807993
23,3168,0.0,0.08646374195814133,0.0,-14.683856964111328,0.973,0.973,-93.32586654262194,-96.73950991491876,0.0001,700,9.999999791873384,0.45201843753860166,0.40410075098868037
24,71651,0.16556687552991178,0.0,1.0,-0.19753086419753094
24,472,0.0,0.0963440090417862,0.0,-11.199641227722168,0.972,0.972,-10.866499225619249,-7.722603999222502,0.0001,300,9.999997514253138,0.45204560342792904,0.40408938758361984
24,972,0.0,0.06435247510671616,0.0,-14.573450088500977,0.972,0.972,-25.604543797080726,-22.06512812080425,0.0001,300,9.999998895350672,0.45205707189472416,0.40408685730466815
24,1472,0.0,0.11846525967121124,0.0,-10.3740873336792,0.972,0.972,-31.13545186874079,-28.007827771201995,0.0001,300,9.999999500322676,0.4520708761835734,0.40407326349236283
25,73003,-0.19078751890781726,0.0,1.0,-0.04938271604938272
25,621,0.0,0.09193826466798782,0.0,-16.299907684326172,0.97,0.97,-17.636611982894816,-15.844611957065775,0.0001,400,9.999998711623366,0.45208657905465627,0.4040704153558262
25,1121,0.0,0.20393727719783783,0.0,-15.982308387756348,0.97,0.97,-33.979241349875636,-32.79916340455273,0.0001,400,9.999999329028478,0.4520991183987091,0.40406294402660903
25,1621,0.0,0.06681942939758301,0.0,-11.301506042480469,0.97,0.97,-46.84749973040412,-45.41519680834844,0.0001,400,9.999999014008464,0.4520974036622671,0.40405942912745896
26,74662,-0.49551313462324637,0.0,-0.5,-0.19753086419753094
