episode,step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2
254,192500,1.856909990310669,0.04853440821170807,120.30165100097656,15.164106369018555,0.698,0.698,11.5,8.0
256,193000,1.0778865814208984,0.06540417671203613,141.14651489257812,14.877541542053223,0.696,0.696,0.0,-1.5
256,193500,0.6711274981498718,0.02916465699672699,112.77658081054688,14.885128021240234,0.696,0.696,17.5,24.0
257,194000,0.8472622632980347,0.04614908620715141,129.48277282714844,15.07701301574707,0.695,0.695,1.0,-10.5
258,194500,1.084544062614441,0.07136575132608414,116.73726654052734,16.522796630859375,0.694,0.694,18.5,20.0
260,195000,1.8442209959030151,0.05110735446214676,106.1982192993164,15.209524154663086,0.691,0.691,-3.0,-4.5
261,195500,0.685337245464325,0.052061788737773895,91.21632385253906,15.999534606933594,0.69,0.69,-6.0,-6.0
262,196000,0.8932728171348572,0.03285544365644455,90.68608093261719,16.33928680419922,0.689,0.689,-12.0,-5.5
263,196500,1.146552324295044,0.024988746270537376,95.19876098632812,15.929372787475586,0.688,0.688,-3.5,14.5
264,197000,0.9741041660308838,0.05693340674042702,93.86823272705078,16.28731918334961,0.686,0.686,5.0,-9.5
265,197500,1.142179250717163,0.06083964928984642,90.7291030883789,15.633581161499023,0.685,0.685,-13.0,-11.5
266,198000,1.6997252702713013,0.13718199729919434,90.3406982421875,16.803565979003906,0.684,0.684,-3.0,-9.5
267,198500,1.0464249849319458,0.07682568579912186,67.76170349121094,15.785951614379883,0.683,0.683,6.5,13.0
269,199000,0.5445340275764465,0.08713456988334656,70.07630157470703,17.34552001953125,0.681,0.681,-3.0,-4.5
270,199500,0.5694311261177063,0.03639362007379532,66.79499053955078,17.249732971191406,0.679,0.679,-12.0,-12.0
271,200000,0.35321909189224243,0.08240731060504913,47.03391647338867,17.307249069213867,0.678,0.678,-9.0,-9.0
272,200500,0.34876710176467896,0.06676400452852249,38.40724563598633,17.22850227355957,0.677,0.677,16.0,21.0
274,201000,0.800579845905304,0.1092948243021965,47.751956939697266,17.075298309326172,0.675,0.675,-6.0,-6.0
275,201500,0.16242055594921112,0.1351027935743332,39.107208251953125,17.053499221801758,0.673,0.673,-6.0,-7.5
276,202000,0.8353326320648193,0.07008293271064758,54.73902893066406,16.552825927734375,0.672,0.672,11.0,11.0
277,202500,1.0629006624221802,0.09060188382863998,60.05598068237305,16.37163734436035,0.671,0.671,7.0,33.0
279,203000,0.5818850994110107,0.07895844429731369,52.61455154418945,18.00489616394043,0.669,0.669,2.5,1.0
281,203500,0.8327677845954895,0.03411714360117912,61.00523376464844,17.292593002319336,0.666,0.666,-3.0,-3.0
282,204000,1.4220967292785645,0.1746293008327484,50.563194274902344,17.244274139404297,0.665,0.665,-2.5,-2.5
283,204500,0.6128103733062744,0.19220119714736938,77.00413513183594,17.277381896972656,0.664,0.664,-8.0,5.0
284,205000,0.5630941987037659,0.055258214473724365,59.223819732666016,17.263267517089844,0.663,0.663,21.5,21.5
285,205500,0.9455054402351379,0.050013359636068344,67.88874053955078,16.541532516479492,0.662,0.662,9.0,9.0
287,206000,1.0643484592437744,0.05984582006931305,63.96098709106445,16.639707565307617,0.659,0.659,-1.5,-1.5
288,206500,0.4684804081916809,0.1129886582493782,57.950767517089844,17.627363204956055,0.658,0.658,14.0,6.0
289,207000,0.64994877576828,0.15664809942245483,58.04317855834961,17.06987762451172,0.657,0.657,24.5,36.0
291,207500,0.549420952796936,0.05713152140378952,45.92335510253906,16.706710815429688,0.654,0.654,0.5,-6.0
292,208000,0.6949092745780945,0.09279847890138626,67.58192443847656,16.427614212036133,0.653,0.653,20.5,14.0
294,208500,0.8307589292526245,0.13435937464237213,63.15918731689453,16.684873580932617,0.651,0.651,3.5,3.5
295,209000,0.44929438829421997,0.05193248391151428,70.28673553466797,16.739377975463867,0.65,0.65,24.0,4.5
297,209500,0.7411555051803589,0.03919709101319313,47.9722785949707,17.147262573242188,0.647,0.647,7.0,7.0
298,210000,1.4069766998291016,0.06458579748868942,73.85127258300781,16.75697135925293,0.646,0.646,1.5,27.5
300,210500,0.7514933943748474,0.06820446997880936,59.26221466064453,16.902454376220703,0.644,0.644,22.0,10.5
302,211000,0.7376452684402466,0.10031485557556152,68.16708374023438,16.32569122314453,0.641,0.641,-1.5,-1.5
303,211500,0.8254960775375366,0.08526630699634552,70.27529907226562,16.695844650268555,0.64,0.64,4.0,-2.5
305,212000,0.8202967643737793,0.045022957026958466,67.56613159179688,16.837947845458984,0.638,0.638,7.0,7.0
307,212500,0.510421872138977,0.1299707591533661,68.2055892944336,16.52310562133789,0.635,0.635,-1.5,-1.5
308,213000,0.7952640652656555,0.1444203406572342,68.2962417602539,17.53697967529297,0.634,0.634,24.0,29.0
310,213500,0.6835147738456726,0.02709181420505047,75.71629333496094,17.01351547241211,0.632,0.632,-4.5,7.0
311,214000,1.0285881757736206,0.1766657829284668,75.65756225585938,17.76038932800293,0.631,0.631,-4.0,17.0
313,214500,0.7925969362258911,0.09703017771244049,78.6406021118164,17.48049545288086,0.628,0.628,-3.0,-3.0
314,215000,0.5126335620880127,0.07523270696401596,57.748722076416016,16.659284591674805,0.627,0.627,12.0,12.0
315,215500,0.7224912047386169,0.0625811219215393,65.06839752197266,17.044267654418945,0.626,0.626,13.0,23.0
317,216000,1.0217448472976685,0.05484042689204216,66.23680114746094,16.43973731994629,0.624,0.624,12.0,12.0
319,216500,1.2762939929962158,0.12920790910720825,73.12373352050781,16.280439376831055,0.621,0.621,-3.0,-3.0
320,217000,0.7005959749221802,0.053817156702280045,63.276248931884766,16.674026489257812,0.62,0.62,25.5,19.0
320,217500,1.2156832218170166,0.0681384950876236,65.90151977539062,16.464582443237305,0.62,0.62,-6.0,-15.5
320,218000,1.7025727033615112,0.12177406996488571,63.996578216552734,16.444686889648438,0.62,0.62,-40.5,-50.0
320,218500,1.0298209190368652,0.05143716186285019,74.5906753540039,16.906463623046875,0.62,0.62,-75.0,-83.0
320,219000,0.49982786178588867,0.1921517252922058,66.72062683105469,16.934112548828125,0.62,0.62,-108.0,-117.5
320,219500,0.5750795602798462,0.0814276784658432,69.67103576660156,15.804084777832031,0.62,0.62,-144.0,-152.0
321,220000,0.817568302154541,0.09229522943496704,66.01716613769531,15.905679702758789,0.619,0.619,5.5,10.5
323,220500,0.41019004583358765,0.04719163104891777,72.59406280517578,15.502246856689453,0.616,0.616,-3.0,-3.0
324,221000,0.39672428369522095,0.07109083980321884,64.35191345214844,16.985151290893555,0.615,0.615,24.0,22.5
325,221500,0.6729810833930969,0.0847228616476059,81.08121490478516,15.800357818603516,0.614,0.614,33.0,34.5
327,222000,0.8209385871887207,0.03523532301187515,76.55535125732422,15.910909652709961,0.612,0.612,2.5,-5.5
327,222500,1.0009052753448486,0.06027116999030113,72.66715240478516,15.626038551330566,0.612,0.612,-19.0,-32.0
328,223000,1.023322582244873,0.039355143904685974,68.17461395263672,16.027740478515625,0.611,0.611,6.0,12.5
329,223500,0.7076369524002075,0.10283489525318146,71.11078643798828,15.697858810424805,0.609,0.609,18.0,26.0
330,224000,0.5971817970275879,0.08870162069797516,74.53575897216797,15.971142768859863,0.608,0.608,28.5,-9.0
332,224500,0.520002007484436,0.14126403629779816,72.07569885253906,15.730128288269043,0.606,0.606,7.5,7.5
334,225000,0.415578693151474,0.07172112911939621,61.8822135925293,16.123180389404297,0.603,0.603,-4.5,-3.0
335,225500,0.21553733944892883,0.02677188813686371,60.64567565917969,16.03424835205078,0.602,0.602,-12.0,-13.5
335,226000,0.5955013036727905,0.039896510541439056,71.66063690185547,15.599750518798828,0.602,0.602,-15.5,12.0
337,226500,0.4994018077850342,0.0779334008693695,63.22762680053711,15.158037185668945,0.6,0.6,-4.0,2.5
337,227000,0.5493052005767822,0.0366080179810524,73.0504150390625,15.327338218688965,0.6,0.6,-37.0,-30.5
337,227500,0.7199140191078186,0.15339131653308868,62.34565734863281,15.086682319641113,0.6,0.6,-67.0,-62.0
337,228000,0.6556479930877686,0.05076053366065025,62.58189392089844,14.727892875671387,0.6,0.6,-98.5,-95.0
337,228500,0.2686268389225006,0.06254458427429199,47.26920700073242,14.726985931396484,0.6,0.6,-107.0,-108.5
338,229000,0.3089450001716614,0.040223538875579834,50.74140167236328,15.895713806152344,0.599,0.599,-12.5,-12.5
339,229500,0.305697500705719,0.08759049326181412,49.87339782714844,14.93105411529541,0.597,0.597,-4.0,-4.0
340,230000,0.25910836458206177,0.05999280512332916,50.905765533447266,15.096481323242188,0.596,0.596,14.5,9.5
342,230500,0.3495916724205017,0.1265605241060257,50.70647048950195,14.816380500793457,0.594,0.594,7.0,7.0
343,231000,0.3589845597743988,0.027546994388103485,45.85008239746094,14.442636489868164,0.593,0.593,36.0,31.0
345,231500,0.13050849735736847,0.05895613506436348,35.061187744140625,14.84434986114502,0.59,0.59,2.5,7.5
346,232000,0.3111971318721771,0.12379425019025803,49.097312927246094,14.734745025634766,0.589,0.589,27.5,31.0
348,232500,0.3738756775856018,0.05020400136709213,39.483619689941406,14.542064666748047,0.587,0.587,-6.0,0.5
349,233000,0.27688395977020264,0.1122596263885498,50.712074279785156,14.587908744812012,0.586,0.586,21.0,13.0
351,233500,0.1482648253440857,0.061694059520959854,31.998001098632812,14.931419372558594,0.583,0.583,-4.0,9.0
352,234000,0.19104783236980438,0.10402499884366989,42.32722473144531,14.419107437133789,0.582,0.582,14.5,9.5
353,234500,0.32972410321235657,0.12355905771255493,41.23059844970703,14.552952766418457,0.581,0.581,31.5,18.5
355,235000,0.4807836413383484,0.038311224430799484,47.148338317871094,13.675162315368652,0.578,0.578,-0.5,-15.0
356,235500,0.39878883957862854,0.09411351382732391,43.11454391479492,14.57415771484375,0.577,0.577,-3.0,-3.0
357,236000,0.26544076204299927,0.11900679767131805,47.53337860107422,14.226922035217285,0.576,0.576,12.5,15.5
358,236500,0.5559226274490356,0.050039105117321014,51.43872833251953,13.828113555908203,0.575,0.575,36.0,18.0
360,237000,0.5494034290313721,0.07761453092098236,48.99881362915039,14.370912551879883,0.573,0.573,7.5,14.0
362,237500,0.5514564514160156,0.06529225409030914,42.84252166748047,14.140867233276367,0.57,0.57,-1.5,-1.5
363,238000,0.5443605184555054,0.1281186044216156,53.31419372558594,14.437067031860352,0.569,0.569,12.0,10.5
365,238500,0.3650539219379425,0.13810043036937714,49.21240997314453,13.697476387023926,0.567,0.567,-3.0,-4.5
366,239000,0.2473825216293335,0.14566153287887573,45.364540100097656,14.539214134216309,0.565,0.565,-4.0,1.0
367,239500,0.6828415989875793,0.03774798661470413,58.832855224609375,14.139443397521973,0.564,0.564,36.0,31.0
369,240000,0.4347964823246002,0.1302323341369629,48.85072708129883,14.536407470703125,0.562,0.562,19.0,12.5
371,240500,0.629321813583374,0.08668028563261032,60.44133758544922,13.754575729370117,0.559,0.559,13.5,13.5
372,241000,0.35604333877563477,0.11609114706516266,55.38462448120117,14.056674003601074,0.558,0.558,32.0,38.5
374,241500,0.36334577202796936,0.07095227390527725,57.085689544677734,14.444320678710938,0.556,0.556,22.5,22.5
376,242000,0.41136446595191956,0.1331024467945099,50.26475143432617,14.635658264160156,0.554,0.554,3.5,2.0
377,242500,0.4763222634792328,0.08326955139636993,46.47323226928711,14.451263427734375,0.552,0.552,-16.0,-3.0
377,243000,0.45549142360687256,0.08817847818136215,39.039146423339844,14.37121295928955,0.552,0.552,-47.5,-37.5
378,243500,0.30887606739997864,0.20085251331329346,49.74345397949219,14.044815063476562,0.551,0.551,-16.0,10.0
380,244000,0.2478233277797699,0.1488589197397232,41.6774787902832,13.785900115966797,0.549,0.549,-1.0,5.5
381,244500,0.6873531341552734,0.09757862985134125,49.745086669921875,14.703728675842285,0.548,0.548,42.0,21.0
384,245000,0.7897275686264038,0.16946962475776672,52.13554000854492,14.451252937316895,0.544,0.544,-1.5,-1.5
386,245500,0.36307525634765625,0.15566197037696838,43.96631622314453,13.815863609313965,0.542,0.542,-1.5,-1.5
387,246000,0.6427046656608582,0.06924217939376831,46.44404602050781,14.414711952209473,0.54,0.54,22.5,29.0
389,246500,0.4560973048210144,0.051444847136735916,50.94732666015625,14.455828666687012,0.538,0.538,24.0,19.0
391,247000,0.5404090881347656,0.09409958869218826,42.06889724731445,13.857329368591309,0.536,0.536,32.0,38.5
393,247500,0.6877638697624207,0.07595893740653992,51.915645599365234,14.097177505493164,0.533,0.533,24.0,3.0
395,248000,0.3957740366458893,0.03223131224513054,38.000831604003906,14.137489318847656,0.531,0.531,7.5,14.0
397,248500,0.635129451751709,0.09314402937889099,44.248779296875,14.185046195983887,0.529,0.529,0.0,0.0
398,249000,0.35879990458488464,0.16925616562366486,38.58118438720703,14.585411071777344,0.527,0.527,25.5,32.0
400,249500,0.30574023723602295,0.17955759167671204,48.51839828491211,13.962536811828613,0.525,0.525,14.0,27.0
402,250000,0.8003078103065491,0.04913455992937088,47.12108612060547,14.242074966430664,0.523,0.523,0.5,-6.0
403,250500,0.6380252242088318,0.17817333340644836,42.715293884277344,14.587289810180664,0.521,0.521,40.5,47.0
403,250500,0.3523395359516144,0.03872846066951752,46.19964599609375,14.35291862487793,0.521,0.521,40.5,47.0
403,250500,0.4893307685852051,0.03847682476043701,47.639286041259766,14.073331832885742,0.521,0.521,40.5,47.0
403,250500,0.19723187386989594,0.05281800031661987,48.84541320800781,14.401827812194824,0.521,0.521,40.5,47.0
403,250500,0.6428323984146118,0.06422213464975357,43.018253326416016,13.75964069366455,0.521,0.521,40.5,47.0
403,250500,0.3581164479255676,0.16391439735889435,46.19899368286133,13.8349609375,0.521,0.521,40.5,47.0
403,250500,0.2705967128276825,0.06563965231180191,41.28809356689453,14.244879722595215,0.521,0.521,40.5,47.0
403,250500,0.36514198780059814,0.08695713430643082,46.788936614990234,14.469548225402832,0.521,0.521,40.5,47.0
403,250500,0.2991419732570648,0.11130471527576447,41.18859100341797,14.322202682495117,0.521,0.521,40.5,47.0
403,250500,0.22002479434013367,0.04233035445213318,44.44995880126953,14.061931610107422,0.521,0.521,40.5,47.0
403,250500,0.13766570389270782,0.08841792494058609,43.12379455566406,14.288117408752441,0.521,0.521,40.5,47.0
403,250500,0.21447689831256866,0.16502726078033447,46.528282165527344,14.149906158447266,0.521,0.521,40.5,47.0
403,250500,0.518841564655304,0.1630823165178299,49.84722137451172,14.357107162475586,0.521,0.521,40.5,47.0
403,250500,0.33987924456596375,0.037307437509298325,43.809200286865234,13.77386474609375,0.521,0.521,40.5,47.0
403,250500,0.3466310501098633,0.1340968757867813,44.40388870239258,14.147444725036621,0.521,0.521,40.5,47.0
403,250500,0.14262178540229797,0.12898503243923187,35.831993103027344,14.706294059753418,0.521,0.521,40.5,47.0
403,250500,0.7356601357460022,0.15220481157302856,51.7618293762207,14.454034805297852,0.521,0.521,40.5,47.0
403,250500,0.25456127524375916,0.08167731016874313,44.674781799316406,14.192181587219238,0.521,0.521,40.5,47.0
403,250500,0.18421004712581635,0.07881420105695724,37.99452209472656,14.097411155700684,0.521,0.521,40.5,47.0
403,250500,0.18642599880695343,0.07498858869075775,43.20832443237305,14.889875411987305,0.521,0.521,40.5,47.0
403,250500,0.41641372442245483,0.20139755308628082,44.312522888183594,14.31169319152832,0.521,0.521,40.5,47.0
403,250500,0.49754464626312256,0.03958109766244888,50.412532806396484,14.75388240814209,0.521,0.521,40.5,47.0
403,250500,0.5007981061935425,0.09380057454109192,48.347251892089844,13.709747314453125,0.521,0.521,40.5,47.0
403,250500,0.5600726008415222,0.20013433694839478,45.33373260498047,14.369697570800781,0.521,0.521,40.5,47.0
403,250500,0.38184410333633423,0.22550855576992035,43.61322021484375,14.142693519592285,0.521,0.521,40.5,47.0
403,250500,0.2733750641345978,0.11013158410787582,43.70291519165039,14.57779312133789,0.521,0.521,40.5,47.0
403,250500,0.683620810508728,0.11963682621717453,43.56829071044922,14.369335174560547,0.521,0.521,40.5,47.0
403,250500,0.2931487262248993,0.11760617047548294,41.30152893066406,14.440754890441895,0.521,0.521,40.5,47.0
403,250500,0.36742445826530457,0.12635748088359833,48.522865295410156,14.133996963500977,0.521,0.521,40.5,47.0
403,250500,0.39455530047416687,0.10962636768817902,39.92534637451172,13.978631973266602,0.521,0.521,40.5,47.0
403,250500,0.27851518988609314,0.09144037216901779,46.3795166015625,14.412898063659668,0.521,0.521,40.5,47.0
403,250500,0.33045193552970886,0.07935100793838501,47.961692810058594,14.84476089477539,0.521,0.521,40.5,47.0
403,250500,0.35359716415405273,0.034017931669950485,44.249122619628906,14.845878601074219,0.521,0.521,40.5,47.0
403,250500,0.3890131413936615,0.10889553278684616,41.48149490356445,14.267928123474121,0.521,0.521,40.5,47.0
403,250500,0.22631573677062988,0.044454894959926605,53.27450942993164,14.262090682983398,0.521,0.521,40.5,47.0
403,250500,0.33599209785461426,0.039039209485054016,42.0311164855957,13.787160873413086,0.521,0.521,40.5,47.0
403,250500,0.5358016490936279,0.13827010989189148,38.31145477294922,14.059627532958984,0.521,0.521,40.5,47.0
403,250500,0.3736115097999573,0.20576031506061554,50.41679382324219,15.101311683654785,0.521,0.521,40.5,47.0
403,250500,0.34498757123947144,0.2113526165485382,53.859249114990234,14.55038833618164,0.521,0.521,40.5,47.0
403,250500,0.24701745808124542,0.1535857915878296,46.703025817871094,14.472970962524414,0.521,0.521,40.5,47.0
403,250500,0.22594650089740753,0.3759143352508545,42.151912689208984,14.60306453704834,0.521,0.521,40.5,47.0
403,250500,0.7481071949005127,0.1252504140138626,40.553138732910156,14.791380882263184,0.521,0.521,40.5,47.0
403,250500,0.5004092454910278,0.09883644431829453,41.50862121582031,14.39760971069336,0.521,0.521,40.5,47.0
403,250500,0.541010856628418,0.1767178475856781,49.72708511352539,15.171085357666016,0.521,0.521,40.5,47.0
403,250500,0.4532071053981781,0.11170395463705063,47.335365295410156,14.172465324401855,0.521,0.521,40.5,47.0
403,250500,0.2665776014328003,0.13339835405349731,39.63787078857422,13.88000774383545,0.521,0.521,40.5,47.0
403,250500,0.2333308607339859,0.09493537247180939,47.1937141418457,14.603958129882812,0.521,0.521,40.5,47.0
403,250500,0.44082099199295044,0.08280535042285919,47.76472854614258,13.704717636108398,0.521,0.521,40.5,47.0
403,250500,0.2990550100803375,0.11826644092798233,29.158754348754883,14.559183120727539,0.521,0.521,40.5,47.0
403,250500,0.31330761313438416,0.10497771948575974,44.63880920410156,14.941569328308105,0.521,0.521,40.5,47.0
403,250500,0.3266145884990692,0.1367892175912857,46.087242126464844,14.391254425048828,0.521,0.521,40.5,47.0
403,250500,0.37303298711776733,0.04908175393939018,50.00563049316406,14.032280921936035,0.521,0.521,40.5,47.0
403,250500,0.4259631335735321,0.16494598984718323,40.9248046875,14.870231628417969,0.521,0.521,40.5,47.0
403,250500,0.21997162699699402,0.11534572392702103,48.47518539428711,14.797359466552734,0.521,0.521,40.5,47.0
403,250500,0.47506973147392273,0.15158595144748688,46.32494354248047,14.375276565551758,0.521,0.521,40.5,47.0
403,250500,0.1865532100200653,0.08648097515106201,46.9309196472168,14.395781517028809,0.521,0.521,40.5,47.0
403,250500,0.7822651863098145,0.04835374280810356,42.228694915771484,13.888815879821777,0.521,0.521,40.5,47.0
403,250500,0.6285251379013062,0.09934072196483612,48.78019714355469,14.353878021240234,0.521,0.521,40.5,47.0
403,250500,0.40290361642837524,0.32874786853790283,44.20075225830078,13.788963317871094,0.521,0.521,40.5,47.0
403,250500,0.3315291404724121,0.0611230693757534,37.849998474121094,14.215375900268555,0.521,0.521,40.5,47.0
403,250500,0.18576228618621826,0.19096750020980835,38.06914520263672,14.419734001159668,0.521,0.521,40.5,47.0
403,250500,0.2956788241863251,0.23411203920841217,42.54183578491211,14.062000274658203,0.521,0.521,40.5,47.0
403,250500,0.5704867839813232,0.11455520987510681,44.44252395629883,14.222161293029785,0.521,0.521,40.5,47.0
403,250500,0.444696307182312,0.17336535453796387,43.02302169799805,14.509344100952148,0.521,0.521,40.5,47.0
403,250500,0.6473924517631531,0.0750790536403656,42.075836181640625,14.953991889953613,0.521,0.521,40.5,47.0
403,250500,0.3521091938018799,0.10859847813844681,51.024478912353516,14.121625900268555,0.521,0.521,40.5,47.0
403,250500,0.7279189229011536,0.08338402211666107,47.39820098876953,13.635000228881836,0.521,0.521,40.5,47.0
403,250500,0.22461557388305664,0.09196309000253677,42.205833435058594,13.719627380371094,0.521,0.521,40.5,47.0
403,250500,0.637726366519928,0.2454022467136383,43.455833435058594,14.017958641052246,0.521,0.521,40.5,47.0
403,250500,0.2724917531013489,0.18304754793643951,43.60060119628906,14.252947807312012,0.521,0.521,40.5,47.0
403,250500,0.6354211568832397,0.11527377367019653,50.300758361816406,14.295862197875977,0.521,0.521,40.5,47.0
403,250500,0.4064715504646301,0.1950588822364807,43.96773147583008,14.610433578491211,0.521,0.521,40.5,47.0
403,250500,0.4735392928123474,0.0594053640961647,40.02892303466797,14.544746398925781,0.521,0.521,40.5,47.0
403,250500,0.6570316553115845,0.05705289542675018,48.410804748535156,14.057562828063965,0.521,0.521,40.5,47.0
403,250500,0.17182891070842743,0.05057636648416519,41.091819763183594,13.984983444213867,0.521,0.521,40.5,47.0
403,250500,0.33941850066185,0.15835535526275635,41.31776428222656,14.534966468811035,0.521,0.521,40.5,47.0
403,250500,0.49783673882484436,0.15465357899665833,40.97715759277344,14.604399681091309,0.521,0.521,40.5,47.0
403,250500,0.24157486855983734,0.2827259302139282,46.558536529541016,14.916942596435547,0.521,0.521,40.5,47.0
403,250500,0.17655399441719055,0.17368680238723755,37.015193939208984,14.85916805267334,0.521,0.521,40.5,47.0
403,250500,0.6668076515197754,0.14249958097934723,38.405494689941406,14.409778594970703,0.521,0.521,40.5,47.0
403,250500,0.23417799174785614,0.05975455790758133,41.68788528442383,13.823431015014648,0.521,0.521,40.5,47.0
403,250500,0.22731319069862366,0.049245208501815796,39.606868743896484,14.044344902038574,0.521,0.521,40.5,47.0
403,250500,0.475467324256897,0.07236010581254959,40.91680145263672,14.159377098083496,0.521,0.521,40.5,47.0
403,250500,0.2839609980583191,0.23412397503852844,39.2314338684082,14.197549819946289,0.521,0.521,40.5,47.0
403,250500,0.3599432408809662,0.25236690044403076,48.64667510986328,14.542704582214355,0.521,0.521,40.5,47.0
403,250500,0.39957335591316223,0.09309348464012146,43.380409240722656,14.425605773925781,0.521,0.521,40.5,47.0
403,250500,0.14004811644554138,0.20890885591506958,40.22727966308594,14.56689739227295,0.521,0.521,40.5,47.0
403,250500,0.32087549567222595,0.08370741456747055,41.12104797363281,14.523463249206543,0.521,0.521,40.5,47.0
403,250500,0.13775518536567688,0.1643095463514328,36.201778411865234,14.491898536682129,0.521,0.521,40.5,47.0
403,250500,0.6093589067459106,0.236397847533226,41.95061111450195,13.982908248901367,0.521,0.521,40.5,47.0
403,250500,0.21887584030628204,0.11050228774547577,41.740814208984375,14.120843887329102,0.521,0.521,40.5,47.0
403,250500,0.2952471673488617,0.13054537773132324,41.30039978027344,14.60473918914795,0.521,0.521,40.5,47.0
403,250500,0.4875783324241638,0.06484478712081909,40.45331954956055,14.332701683044434,0.521,0.521,40.5,47.0
403,250500,0.33346131443977356,0.139191672205925,46.450927734375,14.100078582763672,0.521,0.521,40.5,47.0
403,250500,0.6098167896270752,0.10260111838579178,45.555416107177734,14.142694473266602,0.521,0.521,40.5,47.0
403,250500,0.365243136882782,0.046302132308483124,48.99748992919922,14.457056045532227,0.521,0.521,40.5,47.0
403,250500,0.23974329233169556,0.14282341301441193,41.62925338745117,14.221110343933105,0.521,0.521,40.5,47.0
403,250500,0.35642099380493164,0.24941615760326385,43.45232009887695,13.940049171447754,0.521,0.521,40.5,47.0
403,250500,0.36678364872932434,0.08868477493524551,35.02201843261719,14.63411808013916,0.521,0.521,40.5,47.0
403,250500,0.231910839676857,0.08270839601755142,45.478294372558594,14.31306266784668,0.521,0.521,40.5,47.0
403,250500,0.5656173825263977,0.045008763670921326,53.86127853393555,14.178792953491211,0.521,0.521,40.5,47.0
403,250500,0.3913455009460449,0.11591791361570358,46.82079315185547,13.88768482208252,0.521,0.521,40.5,47.0
403,250500,0.41277724504470825,0.04030783101916313,47.88552474975586,14.448224067687988,0.521,0.521,40.5,47.0
405,251000,0.37324604392051697,0.05590761452913284,42.76023864746094,14.78071403503418,0.519,0.519,17.5,-3.5
405,251500,0.44268330931663513,0.032367002218961716,44.17897033691406,14.627435684204102,0.519,0.519,9.0,-27.0
407,252000,0.3841456174850464,0.15956422686576843,36.488319396972656,14.071398735046387,0.517,0.517,27.0,27.0
409,252500,0.4201979637145996,0.026881182566285133,46.091033935546875,14.965975761413574,0.514,0.514,-1.5,-1.5
411,253000,0.6185075640678406,0.05215878039598465,43.68518829345703,14.78546142578125,0.512,0.512,7.0,8.5
412,253500,0.5687254667282104,0.04676271975040436,45.4388542175293,14.417882919311523,0.511,0.511,39.0,39.0
414,254000,0.21022222936153412,0.2227237969636917,40.86558151245117,15.353313446044922,0.508,0.508,20.5,27.0
416,254500,0.3528915047645569,0.08244499564170837,49.92523956298828,14.70635986328125,0.506,0.506,10.5,-2.5
418,255000,0.1411367654800415,0.13579179346561432,43.3824577331543,14.291918754577637,0.504,0.504,-1.5,-1.5
419,255500,0.4178203344345093,0.10219590365886688,45.79987716674805,14.84990119934082,0.502,0.502,29.0,29.0
421,256000,0.34186917543411255,0.08688744157552719,39.22351837158203,14.712409973144531,0.5,0.5,-1.5,0.0
422,256500,0.47028976678848267,0.13591407239437103,42.566287994384766,14.220159530639648,0.499,0.499,42.0,42.0
424,257000,0.46148014068603516,0.11231312155723572,41.43621063232422,13.738919258117676,0.497,0.497,21.0,16.0
426,257500,0.3944409489631653,0.12462333589792252,46.782752990722656,14.296553611755371,0.494,0.494,-1.5,-1.5
427,258000,0.28413259983062744,0.14084948599338531,45.67277526855469,13.963521003723145,0.493,0.493,6.0,9.0
429,258500,0.36690497398376465,0.05070026218891144,46.1410026550293,14.237120628356934,0.491,0.491,27.0,33.5
430,259000,0.26714619994163513,0.11952199041843414,42.42173767089844,14.140470504760742,0.489,0.489,23.5,15.5
432,259500,0.37445661425590515,0.06648388504981995,41.87998580932617,14.033876419067383,0.487,0.487,24.0,30.5
434,260000,0.1251828670501709,0.2074081003665924,39.62451171875,14.950793266296387,0.485,0.485,7.0,-6.0
436,260500,0.17796625196933746,0.09035903215408325,40.310096740722656,14.431108474731445,0.482,0.482,0.0,-1.5
438,261000,0.3971903920173645,0.08786875009536743,41.52183532714844,14.519938468933105,0.48,0.48,0.0,-1.5
439,261500,0.38905268907546997,0.03160723298788071,39.50130081176758,13.656943321228027,0.479,0.479,32.0,24.0
441,262000,0.6899011135101318,0.10467588901519775,41.049739837646484,13.780370712280273,0.476,0.476,-4.5,-4.5
441,262500,0.2639109194278717,0.13068628311157227,33.208988189697266,14.099812507629395,0.476,0.476,-36.0,-39.0
441,263000,0.16982220113277435,0.044414520263671875,41.71796417236328,13.817874908447266,0.476,0.476,-67.5,-72.0
441,263500,0.4688175320625305,0.05023651942610741,37.615421295166016,14.9356050491333,0.476,0.476,-97.5,-102.0
441,264000,0.13743582367897034,0.12901970744132996,41.35631561279297,14.96658706665039,0.476,0.476,-127.5,-133.5
441,264500,0.21608397364616394,0.21119733154773712,40.84784698486328,14.42225456237793,0.476,0.476,-156.0,-165.0
443,265000,0.18152190744876862,0.09235706925392151,38.97446823120117,14.86751651763916,0.474,0.474,3.5,3.5
445,265500,0.3463291823863983,0.21767683327198029,40.96909713745117,14.534615516662598,0.472,0.472,8.5,8.5
447,266000,0.2692587375640869,0.0937509685754776,34.58832550048828,14.764029502868652,0.469,0.469,-4.5,2.0
448,266500,0.1450200229883194,0.059737369418144226,34.75693130493164,15.382464408874512,0.468,0.468,35.5,35.5
